,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf
0,SDP-2018-04-12,2018-04-12,SDP,H,SFG,9,7,0.2,0,4,1,0,0,2,0,1,0,0,0,5,2,1,1,99,873,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,OAK-2018-07-03,2018-07-03,SDP,A,OAK,3,3,1.0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,81,288,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583,10,0.3,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,87.3
2,PHI-2018-07-20,2018-07-20,SDP,A,PHI,1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,100,0.293,4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,72.0,0.511,13,0.308,0.077,0.0,0.0,0.154,0.0,0.0,0.077,0.077,0.0,89.308
3,PHI-2018-07-22,2018-07-22,SDP,A,PHI,3,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,300,0.22,5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,77.6,0.471,14,0.286,0.071,0.0,0.0,0.143,0.0,0.0,0.071,0.071,0.0,90.071
4,SDP-2018-08-29,2018-08-29,SDP,H,SEA,5,4,0.2,2,3,1,0,0,1,0,0,0,0,1,1,3,3,0,37,485,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.383,17,0.235,0.059,0.0,0.0,0.118,0.0,0.0,0.059,0.176,0.0,91.824
5,SDP-2018-09-14,2018-09-14,SDP,H,TEX,4,4,1.0,0,1,1,0,0,0,0,1,0,0,0,2,1,1,0,15,388,0.739,6,0.333,0.167,0.0,0.0,0.167,0.0,0.0,0.167,0.0,0.0,80.833,0.467,22,0.273,0.091,0.0,0.0,0.136,0.0,0.0,0.091,0.136,0.0,93.0
6,SDP-2018-09-17,2018-09-17,SDP,H,SFG,4,4,1.0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,0,2,388,0.549,10,0.2,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,87.3,0.441,26,0.231,0.115,0.0,0.0,0.115,0.0,0.0,0.077,0.154,0.0,93.615
7,LAD-2018-09-22,2018-09-22,SDP,A,LAD,5,4,1.0,0,1,0,0,0,1,0,2,0,0,0,0,2,2,0,4,475,0.266,9,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.0,86.222,0.411,30,0.233,0.1,0.0,0.0,0.1,0.0,0.0,0.067,0.167,0.0,94.067
8,LAD-2018-09-23,2018-09-23,SDP,A,LAD,4,3,0.0,4,3,0,0,0,1,0,0,0,0,0,3,0,0,0,0,380,0.284,14,0.143,0.071,0.0,0.0,0.071,0.0,0.0,0.0,0.286,0.0,89.357,0.397,35,0.229,0.086,0.0,0.0,0.114,0.0,0.0,0.057,0.2,0.0,94.2
9,SDP-2018-09-28,2018-09-28,SDP,H,ARI,7,5,2.0,0,0,0,0,0,2,0,2,0,0,0,1,2,0,1,4,679,0.413,18,0.278,0.056,0.0,0.0,0.111,0.0,0.0,0.0,0.222,0.0,90.611,0.442,39,0.282,0.077,0.0,0.0,0.128,0.0,0.0,0.051,0.179,0.0,94.282
