,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf
0,TBR-2018-04-01,2018-04-01,TBR,H,BOS,15,12,4.0,0,1,0,0,0,1,0,3,2,0,0,3,6,2,0,99,1440,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,BOS-2018-04-05,2018-04-05,TBR,A,BOS,17,17,5.0,0,3,0,1,0,0,0,4,0,0,0,8,5,2,1,3,1768,0.201,16,0.062,0.0,0.0,0.0,0.062,0.0,0.125,0.0,0.188,0.0,90.0,0.201,16,0.062,0.0,0.0,0.0,0.062,0.0,0.125,0.0,0.188,0.0,90.0
2,CHW-2018-04-11,2018-04-11,TBR,A,CHW,21,19,5.1,0,4,1,0,0,1,0,5,1,0,0,7,7,4,1,5,2079,0.198,33,0.091,0.0,0.03,0.0,0.03,0.0,0.061,0.0,0.212,0.0,97.212,0.198,33,0.091,0.0,0.03,0.0,0.03,0.0,0.061,0.0,0.212,0.0,97.212
3,TBR-2018-04-17,2018-04-17,TBR,H,TEX,28,22,5.2,6,7,2,0,1,3,0,3,0,3,0,8,14,9,0,5,2688,0.22,54,0.111,0.019,0.019,0.0,0.037,0.0,0.056,0.0,0.222,0.0,97.907,0.219,54,0.111,0.019,0.019,0.0,0.037,0.0,0.056,0.0,0.222,0.0,97.907
4,TBR-2018-04-22,2018-04-22,TBR,H,MIN,20,18,4.2,2,4,0,0,1,2,0,6,0,0,0,4,8,3,1,4,1920,0.284,67,0.134,0.045,0.015,0.015,0.06,0.0,0.015,0.0,0.179,0.045,97.537,0.267,82,0.122,0.037,0.012,0.012,0.061,0.0,0.037,0.0,0.183,0.037,97.256
5,BOS-2018-04-28,2018-04-28,TBR,A,BOS,14,10,2.0,3,6,1,0,0,2,0,3,1,1,1,4,4,2,0,5,1456,0.311,70,0.143,0.043,0.0,0.029,0.086,0.0,0.014,0.0,0.2,0.043,95.529,0.274,102,0.127,0.029,0.01,0.02,0.069,0.0,0.029,0.0,0.206,0.029,97.01
6,TBR-2018-07-24,2018-07-24,TBR,H,NYY,27,24,6.2,3,6,1,0,0,1,1,6,1,1,1,9,10,6,1,86,2592,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307,116,0.155,0.034,0.009,0.017,0.078,0.0,0.034,0.009,0.207,0.034,97.853
7,BAL-2018-07-29,2018-07-29,TBR,A,BAL,17,15,3.0,3,6,1,0,1,2,0,3,0,0,1,7,5,3,1,4,1700,0.271,28,0.179,0.036,0.0,0.0,0.036,0.036,0.036,0.036,0.214,0.036,92.571,0.301,143,0.161,0.035,0.007,0.014,0.07,0.007,0.035,0.014,0.21,0.035,97.503
8,TBR-2018-08-04,2018-08-04,TBR,H,CHW,18,16,5.0,0,2,1,0,0,2,1,6,0,0,1,5,5,0,1,5,1728,0.354,45,0.2,0.044,0.0,0.022,0.067,0.022,0.022,0.044,0.2,0.022,95.378,0.32,160,0.169,0.038,0.006,0.019,0.075,0.006,0.031,0.019,0.206,0.031,97.769
9,TBR-2018-08-09,2018-08-09,TBR,H,BAL,17,17,5.0,1,3,0,0,1,0,0,4,0,0,1,5,8,4,1,4,1632,0.312,63,0.159,0.048,0.0,0.016,0.079,0.032,0.016,0.048,0.238,0.016,95.556,0.309,178,0.157,0.039,0.006,0.017,0.079,0.011,0.028,0.022,0.219,0.028,97.59
