,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,COL-2016-04-23,2016-04-23,COL,H,LAD,7,2.0,0,0,0,0,0,1,0,2,0,0,0,2,2,1,0,99
1,COL-2016-04-26,2016-04-26,COL,H,PIT,6,1.0,1,2,0,0,0,1,0,1,0,0,0,3,1,1,0,2
2,COL-2016-04-27,2016-04-27,COL,H,PIT,8,2.0,1,1,1,0,0,1,0,2,0,0,0,2,3,1,0,0
3,ARI-2016-04-30,2016-04-30,COL,A,ARI,5,1.0,2,2,0,0,1,0,0,0,0,0,0,1,4,1,1,2
4,ARI-2016-05-01,2016-05-01,COL,A,ARI,1,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,SFG-2016-05-06,2016-05-06,COL,A,SFG,5,1.0,1,1,1,0,0,1,0,0,0,0,0,2,2,1,1,4
6,SFG-2016-05-07,2016-05-07,COL,A,SFG,2,0.1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7,SFG-2016-05-08,2016-05-08,COL,A,SFG,4,0.2,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0
8,COL-2016-05-11,2016-05-11,COL,H,ARI,3,0.2,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,2
9,COL-2016-05-13,2016-05-13,COL,H,NYM,4,1.0,0,1,0,1,0,0,0,2,0,0,0,0,2,1,1,1
10,COL-2016-05-14,2016-05-14,COL,H,NYM,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0
11,STL-2016-05-17,2016-05-17,COL,A,STL,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2
12,PIT-2016-05-21,2016-05-21,COL,A,PIT,4,1.1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,3
13,BOS-2016-05-26,2016-05-26,COL,A,BOS,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,4
14,COL-2016-05-27,2016-05-27,COL,H,SFG,4,1.0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0
15,COL-2016-05-28,2016-05-28,COL,H,SFG,3,0.0,3,3,0,0,1,0,0,0,0,0,0,1,2,1,0,0
16,COL-2016-06-02,2016-06-02,COL,H,CIN,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4
