,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,NYM-2014-03-31,2014-03-31,NYM,H,WSN,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99
1,NYM-2014-04-03,2014-04-03,NYM,H,WSN,7,1.0,1,2,1,0,0,2,0,1,0,0,0,1,2,1,0,2
2,NYM-2014-04-05,2014-04-05,NYM,H,CIN,4,1.0,0,1,0,0,0,0,0,2,0,0,0,1,1,1,0,1
3,NYM-2014-04-10,2014-04-10,NYM,A,ATL,6,2.0,0,1,0,0,0,0,0,3,0,0,1,2,1,1,0,4
4,NYM-2014-04-11,2014-04-11,NYM,A,LAA,6,1.1,0,1,0,0,0,1,0,3,0,0,0,2,0,0,0,0
5,NYM-2014-04-12,2014-04-12,NYM,A,LAA,2,0.2,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0
6,NYM-2014-04-14,2014-04-14,NYM,A,ARI,11,2.2,1,3,0,0,0,0,0,2,0,0,0,6,3,2,0,1
7,NYM-2014-04-18,2014-04-18,NYM,H,ATL,4,1.0,0,1,1,0,0,0,0,1,0,0,0,2,1,1,0,3
8,NYM-2014-04-20,2014-04-20,NYM,H,ATL,7,2.0,0,0,0,0,0,1,0,2,0,0,0,3,1,0,0,1
9,NYM-2014-04-21,2014-04-21,NYM,H,STL,3,0.2,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0
10,NYM-2014-04-23,2014-04-23,NYM,H,STL,4,0.2,0,2,1,0,0,0,0,0,0,0,0,3,1,0,1,1
11,NYM-2014-04-24,2014-04-24,NYM,H,STL,4,0.2,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
12,NYM-2014-04-26,2014-04-26,NYM,H,MIA,2,0.1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1
13,NYM-2014-04-27,2014-04-27,NYM,H,MIA,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0
14,NYM-2014-05-02,2014-05-02,NYM,A,COL,11,2.0,3,5,1,0,1,0,0,2,0,1,0,3,6,4,0,4
15,NYM-2014-05-04,2014-05-04,NYM,A,COL,2,0.2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
16,NYM-2014-05-07,2014-05-07,NYM,A,MIA,6,1.1,1,1,0,0,0,1,0,1,0,0,0,1,3,1,0,2
17,NYM-2014-05-09,2014-05-09,NYM,H,PHI,7,1.0,1,2,2,0,0,2,2,2,0,0,0,0,3,2,0,1
18,NYM-2014-05-10,2014-05-10,NYM,H,PHI,3,1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
19,NYM-2014-05-12,2014-05-12,NYM,A,NYY,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20,NYM-2014-05-14,2014-05-14,NYM,H,NYY,5,1.0,1,2,0,0,0,0,0,2,0,0,0,2,1,1,0,1
21,NYM-2014-05-16,2014-05-16,NYM,A,WSN,8,2.0,0,1,0,0,0,1,0,2,0,0,0,3,2,0,1,1
22,NYM-2014-05-20,2014-05-20,NYM,H,LAD,6,1.0,1,3,1,0,0,0,0,2,0,0,0,2,2,2,0,3
23,NYM-2014-05-21,2014-05-21,NYM,H,LAD,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
24,NYM-2014-05-24,2014-05-24,NYM,H,ARI,4,1.1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2
25,NYM-2014-05-25,2014-05-25,NYM,H,ARI,4,1.0,0,1,1,0,0,0,0,0,0,0,0,1,3,1,1,0
26,NYM-2014-05-26,2014-05-26,NYM,H,PIT,5,0.2,0,2,1,0,0,1,1,1,0,0,0,1,2,0,0,0
27,NYM-2014-05-30,2014-05-30,NYM,A,PHI,8,2.2,0,0,0,0,0,1,0,2,0,0,1,3,2,1,0,3
28,NYM-2014-05-31,2014-05-31,NYM,A,PHI,5,1.0,0,1,0,0,0,1,0,2,0,0,0,0,2,2,0,0
29,NYM-2014-06-02,2014-06-02,NYM,A,PHI,3,1.0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,1,1
30,NYM-2014-06-04,2014-06-04,NYM,A,CHC,5,1.1,0,1,0,0,0,0,0,3,0,0,0,1,1,1,0,1
31,NYM-2014-06-06,2014-06-06,NYM,A,SFG,7,1.0,2,3,1,0,1,1,0,1,0,0,0,2,3,0,1,1
32,NYM-2014-06-08,2014-06-08,NYM,A,SFG,7,1.2,1,2,0,0,0,0,0,2,0,0,0,2,3,0,1,1
33,NYM-2014-06-11,2014-06-11,NYM,H,MIL,7,1.2,0,2,1,0,0,1,0,1,0,0,0,1,4,1,2,2
