,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,COL-2016-08-20,2016-08-20,COL,H,CHC,20,4.0,6,7,1,0,1,1,0,2,0,0,1,8,9,5,0,99
1,WSN-2016-08-26,2016-08-26,COL,A,WSN,27,6.0,3,6,2,0,2,4,0,3,0,0,1,9,11,3,1,5
2,COL-2016-08-31,2016-08-31,COL,H,LAD,21,5.0,2,3,1,0,1,3,0,0,0,0,0,8,10,4,1,4
3,SDP-2016-09-08,2016-09-08,COL,A,SDP,17,2.2,0,6,0,0,1,2,0,3,0,0,0,5,7,3,1,7
4,ARI-2016-09-14,2016-09-14,COL,A,ARI,24,4.2,4,8,3,0,2,2,0,5,0,0,1,8,9,7,0,5
5,LAD-2016-09-23,2016-09-23,COL,A,LAD,8,2.0,0,2,0,0,0,1,0,2,0,0,0,2,3,2,0,8
6,SFG-2016-09-27,2016-09-27,COL,A,SFG,10,2.0,1,3,1,0,0,2,0,0,0,0,1,6,2,2,0,3
7,COL-2016-10-01,2016-10-01,COL,H,MIL,20,5.0,1,2,0,0,0,2,1,7,0,0,0,9,2,0,0,3
0,COL-2017-05-09,2017-05-09,COL,H,CHC,5,1.1,1,1,0,0,1,0,0,2,0,0,0,1,2,0,1,99
1,COL-2017-05-11,2017-05-11,COL,H,LAD,24,5.1,3,6,1,1,1,2,0,8,0,0,0,3,11,4,2,1
2,PHI-2017-05-22,2017-05-22,COL,A,PHI,24,7.0,1,3,2,0,0,0,0,7,0,0,0,4,13,7,1,10
3,SDP-2017-06-04,2017-06-04,COL,A,SDP,24,7.0,1,3,0,0,1,0,0,9,0,0,0,6,9,2,1,12
4,CHC-2017-06-10,2017-06-10,COL,A,CHC,25,6.1,1,4,0,0,0,1,0,8,1,0,0,5,10,4,0,5
5,COL-2017-06-15,2017-06-15,COL,H,SFG,25,5.0,1,7,1,0,0,3,0,2,0,0,0,10,10,2,2,4
6,COL-2017-06-21,2017-06-21,COL,H,ARI,21,3.2,9,8,4,0,0,2,1,2,0,0,0,10,7,6,0,5
7,SFG-2017-06-27,2017-06-27,COL,A,SFG,29,6.2,2,6,0,0,0,3,0,6,0,1,0,9,11,6,1,5
8,COL-2017-07-03,2017-07-03,COL,H,CIN,27,7.0,3,4,0,0,2,3,0,4,0,1,1,10,10,1,2,5
9,COL-2017-07-08,2017-07-08,COL,H,CHW,29,7.0,4,7,0,3,0,2,0,2,1,1,0,10,14,10,0,4
10,NYM-2017-07-16,2017-07-16,COL,A,NYM,26,6.0,4,7,1,0,2,1,0,3,1,1,1,2,19,6,1,7
11,COL-2017-07-21,2017-07-21,COL,H,PIT,22,3.0,7,9,2,1,0,4,0,2,1,0,1,8,7,5,1,4
12,STL-2017-07-26,2017-07-26,COL,A,STL,21,4.0,6,7,1,0,1,3,0,3,0,1,0,7,8,4,3,4
13,COL-2017-08-01,2017-08-01,COL,H,NYM,25,6.0,2,5,3,0,0,3,0,5,0,0,1,12,5,3,0,5
14,COL-2017-08-06,2017-08-06,COL,H,PHI,25,7.0,1,4,2,0,1,1,0,8,0,0,1,9,7,3,1,4
15,MIA-2017-08-12,2017-08-12,COL,A,MIA,25,5.0,4,7,2,0,1,3,0,1,0,0,0,13,8,4,0,5
16,COL-2017-08-17,2017-08-17,COL,H,ATL,21,4.1,4,6,1,1,4,2,0,1,0,0,0,7,11,4,1,4
17,COL-2017-09-06,2017-09-06,COL,H,SFG,11,2.0,3,4,1,0,1,1,0,2,0,0,0,1,7,3,2,19
18,ARI-2017-09-13,2017-09-13,COL,A,ARI,8,2.0,1,1,1,0,0,1,0,2,0,0,0,2,3,1,0,6
19,COL-2017-09-16,2017-09-16,COL,H,SDP,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,2
20,SDP-2017-09-21,2017-09-21,COL,A,SDP,4,1.0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,4
21,COL-2017-09-27,2017-09-27,COL,H,MIA,4,0.0,4,4,4,0,0,0,0,0,0,0,0,0,4,3,0,5
22,COL-2017-10-01,2017-10-01,COL,H,LAD,12,1.2,3,3,1,0,0,4,0,1,0,0,0,3,4,2,0,3
0,COL-2018-06-09,2018-06-09,COL,H,ARI,10,2.2,1,2,0,0,0,1,0,2,0,0,1,6,1,1,0,99
1,PHI-2018-06-14,2018-06-14,COL,A,PHI,3,0.2,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,4
2,COL-2018-06-18,2018-06-18,COL,H,NYM,6,0.1,5,2,0,0,0,3,1,0,0,0,0,2,1,1,0,3
3,COL-2018-06-21,2018-06-21,COL,H,NYM,3,0.2,0,2,0,0,0,0,0,0,0,0,1,1,2,2,0,2
4,COL-2018-06-23,2018-06-23,COL,H,MIA,4,1.0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,1
5,COL-2018-07-13,2018-07-13,COL,H,SEA,18,3.1,3,8,1,1,0,1,0,2,0,0,0,8,7,5,1,19
0,COL-2019-04-23,2019-04-23,COL,H,WSN,21,5.0,4,6,1,0,0,0,0,6,0,1,0,5,10,5,1,99
1,COL-2019-05-24,2019-05-24,COL,H,BAL,23,5.0,5,7,4,0,2,2,0,3,0,0,0,7,11,5,2,30
2,COL-2019-05-29,2019-05-29,COL,H,ARI,23,5.0,3,7,2,0,1,2,0,6,0,0,1,6,9,6,1,4
3,CHC-2019-06-04,2019-06-04,COL,A,CHC,25,6.0,5,6,1,0,2,1,1,7,0,0,0,6,11,4,0,5
4,NYM-2019-06-09,2019-06-09,COL,A,NYM,23,4.2,6,7,2,1,1,2,1,7,0,0,0,5,9,4,1,4
5,COL-2019-06-14,2019-06-14,COL,H,SDP,20,5.0,1,3,1,0,1,2,0,2,0,0,0,8,8,3,1,4
6,ARI-2019-06-20,2019-06-20,COL,A,ARI,16,2.2,1,3,1,0,0,4,0,5,1,1,0,0,6,3,0,5
7,WSN-2019-07-25,2019-07-25,COL,A,WSN,23,5.0,3,4,2,0,1,4,0,4,1,0,1,4,10,5,1,34
8,COL-2019-08-13,2019-08-13,COL,H,ARI,13,2.0,7,6,0,0,4,1,0,3,0,0,0,1,8,5,1,18
9,COL-2019-09-01,2019-09-01,COL,H,PIT,23,5.0,2,9,1,0,1,1,0,3,0,0,1,12,7,2,3,18
10,SDP-2019-09-07,2019-09-07,COL,A,SDP,23,5.2,3,5,0,0,2,2,0,8,0,0,1,4,9,3,1,5
11,COL-2019-09-13,2019-09-13,COL,H,SDP,24,5.1,4,4,2,0,1,6,1,4,1,0,1,3,10,4,0,5
12,COL-2019-09-18,2019-09-18,COL,H,NYM,23,5.1,2,5,1,0,2,1,0,3,1,0,0,9,9,4,0,4
13,SFG-2019-09-24,2019-09-24,COL,A,SFG,15,3.1,3,3,0,0,2,3,0,3,0,0,1,2,7,2,3,5
14,COL-2019-09-29,2019-09-29,COL,H,MIL,20,5.0,2,2,0,0,1,3,0,4,0,0,0,5,8,2,1,4
0,COL-2020-08-03,2020-08-03,COL,H,SFG,5,1.2,0,0,0,0,0,0,0,2,1,0,1,1,1,1,0,99
1,SEA-2020-08-08,2020-08-08,COL,A,SEA,10,3.0,0,1,0,0,0,1,0,2,0,0,1,3,4,1,1,4
2,COL-2020-08-10,2020-08-10,COL,H,ARI,6,1.2,0,0,0,0,0,1,0,3,0,0,0,0,2,2,0,1
3,COL-2020-08-14,2020-08-14,COL,H,TEX,8,2.1,1,2,1,0,0,0,0,2,0,0,0,4,2,0,0,3
