,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
31,TBR-2015-04-07,2015-04-07,BAL,A,TBR,20,17,4.1,3,4,0,1,1,2,0,4,1,0,0,6,7,1,0,99,1940,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.317,746.0,0.153,0.056,0.003,0.031,0.047,0.003,0.004,0.016,0.176,0.005,101.137,1
32,BAL-2015-04-13,2015-04-13,BAL,H,NYY,23,20,6.0,2,4,0,0,2,1,0,4,1,0,1,7,10,2,2,5,2323,0.376,21.0,0.095,0.0,0.048,0.048,0.095,0.0,0.048,0.0,0.19,0.0,92.381,0.315,742.0,0.15,0.053,0.004,0.031,0.05,0.003,0.005,0.016,0.178,0.005,101.03,0
33,BOS-2015-04-20,2015-04-20,BAL,A,BOS,23,15,4.1,0,3,0,0,0,5,0,3,1,1,1,6,8,3,3,6,2392,0.353,44.0,0.091,0.0,0.023,0.068,0.068,0.0,0.045,0.023,0.182,0.0,96.886,0.318,740.0,0.147,0.051,0.004,0.034,0.049,0.003,0.007,0.016,0.178,0.005,100.996,0
34,BAL-2015-04-25,2015-04-25,BAL,H,BOS,28,27,8.0,2,4,0,0,1,1,0,5,0,0,0,10,12,3,2,4,2828,0.338,67.0,0.104,0.0,0.015,0.045,0.119,0.0,0.045,0.03,0.164,0.015,99.328,0.318,742.0,0.148,0.049,0.004,0.034,0.051,0.003,0.008,0.018,0.175,0.005,100.976,0
35,TBR-2015-05-03,2015-05-03,BAL,A,TBR,25,23,6.0,2,7,2,0,1,2,0,4,0,0,1,7,12,3,3,7,2425,0.271,75.0,0.107,0.0,0.0,0.04,0.093,0.0,0.027,0.027,0.16,0.013,100.573,0.312,715.0,0.144,0.045,0.004,0.035,0.05,0.001,0.008,0.018,0.173,0.006,100.898,0
36,NYY-2015-05-09,2015-05-09,BAL,A,NYY,27,25,7.0,1,5,2,0,0,1,0,7,0,1,0,7,12,4,3,5,2727,0.289,77.0,0.13,0.026,0.0,0.026,0.104,0.0,0.013,0.026,0.156,0.013,99.286,0.316,714.0,0.147,0.045,0.004,0.035,0.052,0.001,0.008,0.018,0.174,0.004,100.721,0
37,BAL-2015-05-15,2015-05-15,BAL,H,LAA,28,25,7.0,2,5,1,0,1,2,0,7,0,1,0,9,10,6,1,5,2828,0.259,81.0,0.123,0.049,0.0,0.025,0.049,0.0,0.0,0.012,0.198,0.012,98.519,0.312,718.0,0.142,0.046,0.004,0.035,0.052,0.001,0.008,0.017,0.181,0.004,100.659,0
38,BAL-2015-05-20,2015-05-20,BAL,H,SEA,29,29,7.0,4,8,3,1,1,0,0,4,0,0,0,9,16,10,0,4,2929,0.283,81.0,0.123,0.062,0.0,0.025,0.062,0.0,0.0,0.012,0.222,0.025,98.519,0.31,746.0,0.141,0.046,0.004,0.035,0.052,0.001,0.008,0.016,0.184,0.005,100.672,0
39,BAL-2015-05-25,2015-05-25,BAL,H,HOU,25,25,5.0,3,11,2,0,1,0,0,6,0,0,1,9,10,4,2,4,2525,0.277,85.0,0.106,0.071,0.012,0.024,0.035,0.0,0.0,0.0,0.212,0.024,99.812,0.311,748.0,0.136,0.049,0.004,0.035,0.052,0.001,0.008,0.015,0.187,0.005,100.636,0
40,BAL-2015-05-30,2015-05-30,BAL,H,TBR,26,24,7.0,3,5,2,0,2,1,0,4,0,1,1,8,13,8,0,4,2626,0.354,83.0,0.169,0.072,0.012,0.036,0.024,0.0,0.0,0.012,0.205,0.012,99.783,0.311,751.0,0.142,0.051,0.004,0.032,0.052,0.001,0.008,0.016,0.186,0.005,100.579,0
