,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,DET-2014-04-04,2014-04-04,BAL,A,DET,20,3.1,7,9,2,0,2,1,0,1,2,0,0,4,12,5,2,99
1,NYY-2014-04-09,2014-04-09,BAL,A,NYY,24,6.0,3,7,1,0,2,1,0,3,0,0,1,6,14,7,0,4
2,BAL-2014-04-16,2014-04-16,BAL,H,TBR,20,5.0,0,3,1,0,0,3,0,6,0,0,0,3,8,1,1,6
3,TOR-2014-04-22,2014-04-22,BAL,A,TOR,25,5.2,2,4,1,1,1,2,0,7,1,0,0,5,10,1,3,5
4,BAL-2014-04-27,2014-04-27,BAL,H,KCR,25,6.0,3,6,1,0,0,1,0,4,0,1,1,12,8,1,1,4
5,MIN-2014-05-04,2014-05-04,BAL,A,MIN,24,4.2,3,6,2,0,0,4,0,7,0,0,0,6,7,4,0,6
6,BAL-2014-05-10,2014-05-10,BAL,H,HOU,29,7.0,2,6,1,0,1,2,0,6,0,0,0,10,11,2,6,5
7,BAL-2014-05-14,2014-05-14,BAL,H,DET,9,2.0,1,2,0,0,1,1,0,1,0,0,0,3,4,2,0,3
8,PIT-2014-05-20,2014-05-20,BAL,A,PIT,24,6.0,2,7,0,0,1,0,0,7,0,0,1,9,8,3,1,5
9,BAL-2014-05-25,2014-05-25,BAL,H,CLE,25,6.0,2,4,0,0,0,4,0,4,1,2,1,8,8,2,0,4
10,HOU-2014-05-30,2014-05-30,BAL,A,HOU,27,6.2,2,5,3,0,0,2,0,4,1,0,0,6,14,5,5,4
11,TBR-2014-06-17,2014-06-17,BAL,A,TBR,25,5.0,4,8,2,0,2,2,1,5,0,0,1,9,9,6,1,17
12,BAL-2014-06-24,2014-06-24,BAL,H,CHW,25,5.0,3,9,2,0,1,3,0,1,0,0,1,10,11,5,2,6
13,BAL-2014-06-29,2014-06-29,BAL,H,TBR,24,4.2,3,8,2,0,2,4,0,2,0,0,0,7,11,4,2,4
14,BOS-2014-07-05,2014-07-05,BAL,A,BOS,33,8.0,1,7,1,0,1,2,0,6,1,0,1,10,14,6,5,5
15,BAL-2014-07-11,2014-07-11,BAL,H,NYY,31,8.0,2,6,2,0,2,0,0,5,1,0,0,7,18,4,6,5
16,LAA-2014-07-22,2014-07-22,BAL,A,LAA,29,7.2,2,3,0,0,1,4,0,5,0,0,0,9,11,5,2,10
17,SEA-2014-07-27,2014-07-27,BAL,A,SEA,27,6.0,1,8,1,0,0,2,0,1,0,0,0,7,17,7,2,4
18,BAL-2014-08-02,2014-08-02,BAL,H,SEA,23,5.0,4,7,1,0,2,1,0,1,0,0,0,9,12,7,1,5
19,TOR-2014-08-07,2014-08-07,BAL,A,TOR,24,6.0,1,4,1,0,1,2,0,4,1,0,1,7,10,2,1,4
20,CHC-2014-08-24,2014-08-24,BAL,A,CHC,25,6.1,2,6,2,0,1,0,0,3,0,0,0,7,15,7,3,16
21,BAL-2014-08-29,2014-08-29,BAL,H,MIN,26,7.0,1,4,0,0,1,1,0,6,0,0,0,7,12,3,5,4
22,BAL-2014-09-03,2014-09-03,BAL,H,CIN,33,9.0,0,4,0,0,0,1,0,8,0,0,0,10,14,4,2,4
23,BOS-2014-09-08,2014-09-08,BAL,A,BOS,25,6.1,0,6,0,0,0,3,0,4,0,0,3,9,9,4,1,4
24,BAL-2014-09-13,2014-09-13,BAL,H,NYY,24,6.0,3,3,1,0,1,3,0,1,0,0,0,4,16,5,2,4
25,BAL-2014-09-21,2014-09-21,BAL,H,BOS,26,5.2,3,8,0,0,2,2,0,7,0,0,1,9,8,4,0,7
