,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
0,LAA-2019-04-30,2019-04-30,LAA,H,TOR,18,17,4.1,3,4,1,0,1,1,0,6,0,0,0,5,6,3,1,99,1818,0.323,77,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,0.323,691,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,1
1,DET-2019-05-07,2019-05-07,LAA,A,DET,21,20,5.1,2,4,1,1,0,1,0,7,0,0,0,4,9,3,2,6,2100,0.323,77,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,0.323,691,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,1
2,BAL-2019-05-12,2019-05-12,LAA,A,BAL,23,19,4.2,4,5,0,0,3,4,0,6,0,0,0,5,8,0,2,4,2346,0.276,40,0.1,0.05,0.025,0.025,0.05,0.0,0.0,0.0,0.325,0.0,97.95,0.282,40,0.1,0.05,0.025,0.025,0.05,0.0,0.0,0.0,0.325,0.0,97.95,0
3,LAA-2019-05-18,2019-05-18,LAA,H,KCR,25,24,7.0,0,3,1,0,0,1,0,5,0,0,0,7,12,4,0,5,2525,0.34,63,0.095,0.032,0.016,0.063,0.095,0.0,0.0,0.0,0.302,0.0,99.429,0.349,63,0.095,0.032,0.016,0.063,0.095,0.0,0.0,0.0,0.302,0.0,99.429,0
4,LAA-2019-05-24,2019-05-24,LAA,H,TEX,21,18,5.0,1,3,0,0,1,2,0,5,1,0,0,6,7,3,0,5,2121,0.277,70,0.086,0.029,0.014,0.043,0.086,0.0,0.0,0.0,0.257,0.0,99.586,0.291,88,0.091,0.034,0.011,0.045,0.08,0.0,0.0,0.0,0.273,0.0,99.875,0
5,OAK-2019-05-29,2019-05-29,LAA,A,OAK,21,21,6.0,1,3,1,0,1,0,0,5,0,0,0,5,11,3,2,4,2016,0.286,70,0.086,0.014,0.0,0.057,0.1,0.0,0.014,0.0,0.229,0.0,99.886,0.289,109,0.092,0.028,0.009,0.046,0.083,0.0,0.009,0.0,0.266,0.0,100.092,0
6,LAA-2019-06-04,2019-06-04,LAA,H,OAK,27,24,6.0,4,7,2,0,1,1,0,8,1,1,0,6,11,6,2,5,2727,0.201,68,0.074,0.029,0.0,0.029,0.044,0.0,0.015,0.0,0.221,0.0,97.971,0.274,130,0.085,0.031,0.008,0.046,0.069,0.0,0.008,0.0,0.262,0.0,99.431,0
7,LAA-2019-06-10,2019-06-10,LAA,H,LAD,25,23,6.0,3,5,3,0,0,0,0,5,2,0,0,7,11,4,5,5,2525,0.276,70,0.1,0.043,0.0,0.043,0.043,0.0,0.029,0.0,0.257,0.014,98.057,0.287,157,0.096,0.038,0.006,0.045,0.064,0.0,0.013,0.0,0.268,0.006,99.701,0
8,TBR-2019-06-16,2019-06-16,LAA,A,TBR,24,22,6.0,4,6,1,2,2,0,0,7,1,1,0,4,12,4,1,5,2280,0.276,74,0.095,0.081,0.0,0.027,0.014,0.0,0.041,0.0,0.243,0.014,98.216,0.286,182,0.093,0.049,0.005,0.038,0.055,0.0,0.022,0.0,0.258,0.005,99.879,0
9,STL-2019-06-21,2019-06-21,LAA,A,STL,23,20,5.1,2,4,0,0,1,3,0,3,0,0,0,7,10,5,2,4,2185,0.34,77,0.091,0.078,0.026,0.039,0.013,0.0,0.052,0.0,0.26,0.026,97.818,0.302,206,0.087,0.049,0.015,0.044,0.049,0.0,0.024,0.0,0.262,0.01,99.311,0
