,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
0,ARI-2021-06-22,2021-06-22,MIL,A,ARI,4,3,1.0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,99,404,0.317,75,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,100.0,0.317,674,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,100.0,1
1,MIL-2021-06-25,2021-06-25,MIL,H,COL,1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,100,0.317,75,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,100.0,0.317,674,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,100.0,1
2,MIL-2021-06-26,2021-06-26,MIL,H,COL,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,300,0.317,75,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,100.0,0.317,674,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,100.0,1
3,MIL-2021-06-28,2021-06-28,MIL,H,CHC,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,300,0.317,75,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,100.0,0.317,674,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,100.0,1
4,MIL-2021-06-30,2021-06-30,MIL,H,CHC,9,9,2.1,0,2,0,0,0,0,0,3,0,0,0,3,3,2,0,1,900,0.317,75,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,100.0,0.317,674,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,100.0,1
5,PIT-2021-07-03,2021-07-03,MIL,A,PIT,4,4,1.0,1,1,0,0,1,0,0,2,0,0,0,0,2,0,0,2,400,0.123,21,0.095,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.238,0.0,95.429,0.317,674,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,100.0,1
6,NYM-2021-07-05,2021-07-05,MIL,A,NYM,2,2,0.2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,188,0.186,25,0.08,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.28,0.0,96.16,0.317,674,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,100.0,1
7,MIL-2021-07-09,2021-07-09,MIL,H,CIN,6,5,1.0,1,2,2,0,0,1,1,2,0,0,0,1,2,2,0,3,600,0.171,27,0.074,0.0,0.0,0.037,0.037,0.0,0.0,0.0,0.259,0.0,96.0,0.317,674,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,100.0,1
8,CIN-2021-07-16,2021-07-16,MIL,A,CIN,7,7,2.0,1,2,0,0,1,0,0,1,0,0,1,1,5,5,0,6,742,0.267,28,0.071,0.071,0.0,0.036,0.036,0.036,0.0,0.0,0.321,0.0,96.0,0.317,674,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,100.0,1
9,MIL-2021-07-20,2021-07-20,MIL,H,KCR,8,3,1.1,1,1,1,0,0,2,0,1,1,1,0,2,2,1,0,3,800,0.364,29,0.103,0.069,0.0,0.069,0.034,0.034,0.0,0.034,0.276,0.0,97.586,0.276,40,0.075,0.05,0.0,0.05,0.05,0.025,0.0,0.025,0.25,0.0,98.35,0
10,MIL-2021-07-24,2021-07-24,MIL,H,CHW,4,4,1.0,0,1,1,0,0,0,0,1,0,0,0,1,2,1,0,3,400,0.448,24,0.042,0.125,0.0,0.042,0.125,0.042,0.042,0.042,0.167,0.042,97.083,0.308,48,0.062,0.062,0.0,0.042,0.083,0.021,0.021,0.021,0.229,0.021,98.625,0
11,PIT-2021-07-27,2021-07-27,MIL,A,PIT,4,4,1.0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,2,400,0.463,26,0.038,0.154,0.0,0.038,0.115,0.038,0.038,0.038,0.192,0.038,97.769,0.308,52,0.058,0.077,0.0,0.038,0.077,0.019,0.019,0.019,0.231,0.019,98.731,0
12,PIT-2021-07-29,2021-07-29,MIL,A,PIT,3,3,1.0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,1,300,0.427,30,0.067,0.133,0.0,0.033,0.1,0.033,0.033,0.033,0.167,0.033,98.067,0.301,56,0.071,0.071,0.0,0.036,0.071,0.018,0.018,0.018,0.214,0.018,98.821,0
