,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf
0,NYM-2014-04-04,2014-04-04,NYM,H,CIN,27,22,6.0,1,4,0,0,0,5,0,8,0,0,1,9,5,3,1,99,2565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ATL-2014-04-10,2014-04-10,NYM,A,ATL,25,21,5.0,4,6,0,1,2,4,0,7,0,0,0,7,7,2,0,5,2475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ARI-2014-04-15,2014-04-15,NYM,A,ARI,19,17,5.0,0,2,0,0,0,2,0,3,0,0,0,7,7,4,0,4,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,NYM-2014-04-21,2014-04-21,NYM,H,STL,26,23,6.2,0,4,0,0,0,3,0,7,0,0,1,7,9,3,2,5,2470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,NYM-2014-04-26,2014-04-26,NYM,H,MIA,26,25,5.2,6,8,1,0,1,1,0,6,0,0,0,13,6,5,0,4,2470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,COL-2014-05-03,2014-05-03,NYM,A,COL,23,20,4.1,8,9,0,0,2,2,0,3,1,0,0,7,11,7,1,6,2714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,NYM-2014-05-09,2014-05-09,NYM,H,PHI,24,19,4.2,2,6,1,0,0,3,0,4,1,0,0,9,7,4,2,5,2280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,NYY-2014-05-12,2014-05-12,NYM,A,NYY,5,5,1.1,0,2,0,0,0,0,0,2,0,0,1,2,1,1,0,2,505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,NYM-2014-05-15,2014-05-15,NYM,H,NYY,4,4,1.0,0,2,0,0,0,0,0,1,0,0,1,2,1,1,0,2,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,WSN-2014-05-17,2014-05-17,NYM,A,WSN,4,4,1.0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,1,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,NYM-2014-05-21,2014-05-21,NYM,H,LAD,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,NYM-2014-05-22,2014-05-22,NYM,H,LAD,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,NYM-2014-05-25,2014-05-25,NYM,H,ARI,6,4,1.0,0,1,1,0,0,1,1,1,0,0,0,2,2,1,1,2,570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,NYM-2014-05-25,2014-05-25,NYM,H,ARI,4,4,1.0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,-1,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,NYM-2014-05-27,2014-05-27,NYM,H,PIT,9,7,2.0,0,1,0,0,0,2,0,1,0,0,1,4,2,2,0,1,855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,PHI-2014-05-29,2014-05-29,NYM,A,PHI,3,3,1.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,PHI-2014-05-30,2014-05-30,NYM,A,PHI,4,3,0.0,0,2,0,0,0,1,1,0,0,0,0,0,3,2,0,0,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,PHI-2014-06-01,2014-06-01,NYM,A,PHI,4,4,1.0,1,1,0,0,1,0,0,0,0,0,0,1,3,2,1,1,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,CHC-2014-06-05,2014-06-05,NYM,A,CHC,5,4,1.0,2,2,1,1,0,1,1,1,0,0,0,0,3,1,1,3,495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,SFG-2014-06-07,2014-06-07,NYM,A,SFG,5,4,0.1,2,2,1,0,0,1,1,1,0,0,0,0,3,1,0,1,475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,NYM-2014-06-10,2014-06-10,NYM,H,MIL,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,NYM-2014-06-12,2014-06-12,NYM,H,MIL,2,2,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,NYM-2014-06-15,2014-06-15,NYM,H,SDP,6,6,2.0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,2,570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,STL-2014-06-18,2014-06-18,NYM,A,STL,4,3,0.2,1,2,1,0,0,0,0,0,1,0,1,2,1,1,0,2,392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,MIA-2014-06-21,2014-06-21,NYM,A,MIA,4,3,1.0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,2,392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,PIT-2014-06-27,2014-06-27,NYM,A,PIT,10,9,2.0,0,2,0,0,0,1,1,4,0,0,0,2,3,2,0,5,960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,PIT-2014-06-28,2014-06-28,NYM,A,PIT,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,ATL-2014-07-02,2014-07-02,NYM,A,ATL,1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,NYM-2014-07-04,2014-07-04,NYM,H,TEX,6,5,1.1,0,1,0,0,0,1,0,0,0,0,0,1,4,1,1,1,570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,NYM-2014-07-06,2014-07-06,NYM,H,TEX,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,NYM-2014-07-07,2014-07-07,NYM,H,ATL,8,6,1.1,1,3,1,0,0,2,1,2,0,0,0,0,4,2,0,0,760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,NYM-2014-07-09,2014-07-09,NYM,H,ATL,5,5,1.0,0,2,0,0,0,0,0,2,0,0,0,1,2,1,1,1,475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,NYM-2014-07-12,2014-07-12,NYM,H,MIA,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,SDP-2014-07-18,2014-07-18,NYM,A,SDP,4,4,1.0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,5,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,SEA-2014-07-22,2014-07-22,NYM,A,SEA,3,2,1.0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,3,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,SEA-2014-07-23,2014-07-23,NYM,A,SEA,5,5,1.0,0,2,0,0,0,0,0,2,0,0,0,2,1,1,0,0,480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,MIL-2014-07-25,2014-07-25,NYM,A,MIL,4,3,1.0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,1,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,MIL-2014-07-27,2014-07-27,NYM,A,MIL,5,5,1.0,0,2,0,0,0,0,0,1,0,0,0,4,0,0,0,1,515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,NYM-2014-08-02,2014-08-02,NYM,H,SFG,5,5,1.0,0,2,0,0,0,0,0,1,0,0,0,2,2,2,0,5,475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,NYM-2014-08-04,2014-08-04,NYM,H,SFG,6,5,1.0,1,2,1,0,0,1,0,1,0,0,0,2,2,1,0,1,570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,WSN-2014-08-07,2014-08-07,NYM,A,WSN,5,5,1.0,0,2,0,0,0,0,0,2,0,0,0,1,2,1,0,2,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,PHI-2014-08-08,2014-08-08,NYM,A,PHI,5,5,1.0,1,2,1,0,0,0,0,1,0,0,0,1,3,2,0,0,495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,PHI-2014-08-10,2014-08-10,NYM,A,PHI,6,5,0.2,2,3,1,0,0,1,1,1,0,0,0,2,2,2,0,1,594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,NYM-2014-08-14,2014-08-14,NYM,H,WSN,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,NYM-2014-08-15,2014-08-15,NYM,H,CHC,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,NYM-2014-08-17,2014-08-17,NYM,H,CHC,5,5,1.0,1,2,0,0,1,0,0,1,0,0,0,3,1,1,0,1,475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,NYM-2014-08-18,2014-08-18,NYM,H,CHC,5,5,1.0,2,2,0,0,1,0,0,0,0,0,0,2,3,0,0,0,475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,LAD-2014-08-23,2014-08-23,NYM,A,LAD,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,4,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,NYM-2014-08-26,2014-08-26,NYM,H,ATL,3,3,1.0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,2,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,NYM-2014-08-29,2014-08-29,NYM,H,PHI,4,4,1.0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,NYM-2014-08-31,2014-08-31,NYM,H,PHI,5,4,1.0,1,2,0,0,0,0,0,0,1,0,1,3,1,1,0,1,475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,MIA-2014-09-02,2014-09-02,NYM,A,MIA,3,3,1.0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,MIA-2014-09-03,2014-09-03,NYM,A,MIA,3,2,1.0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
