,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
37,PHI-2015-04-10,2015-04-10,PHI,H,WSN,23,22,6.0,1,5,0,0,1,1,0,6,0,0,0,7,9,4,1,99,2300,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.33,468.0,0.171,0.056,0.0,0.021,0.068,0.004,0.013,0.026,0.162,0.004,98.318,1
38,NYM-2015-04-15,2015-04-15,PHI,A,NYM,27,26,5.0,4,10,1,0,2,1,1,1,0,0,0,10,15,11,0,4,2565,0.273,24.0,0.167,0.0,0.0,0.042,0.042,0.0,0.0,0.0,0.25,0.0,95.833,0.33,488.0,0.172,0.053,0.0,0.023,0.068,0.004,0.012,0.025,0.166,0.004,98.363,0
39,PHI-2015-04-21,2015-04-21,PHI,H,MIA,26,25,6.0,2,8,0,0,1,1,0,6,0,0,1,6,13,9,1,5,2600,0.378,51.0,0.216,0.02,0.0,0.059,0.039,0.02,0.0,0.0,0.137,0.0,95.392,0.331,489.0,0.176,0.049,0.0,0.025,0.067,0.004,0.012,0.025,0.164,0.004,98.258,0
40,PHI-2015-04-26,2015-04-26,PHI,H,ATL,29,27,6.2,3,8,3,0,0,2,0,2,0,0,1,10,15,5,3,4,2900,0.366,77.0,0.234,0.013,0.0,0.052,0.039,0.013,0.0,0.013,0.169,0.0,96.948,0.33,498.0,0.179,0.048,0.0,0.024,0.066,0.004,0.012,0.024,0.169,0.002,98.357,0
41,MIA-2015-05-01,2015-05-01,PHI,A,MIA,24,21,5.0,3,7,3,0,0,2,1,2,0,1,1,12,8,6,0,4,2328,0.379,83.0,0.229,0.048,0.0,0.036,0.048,0.012,0.0,0.024,0.108,0.0,97.169,0.331,527.0,0.178,0.051,0.0,0.023,0.066,0.004,0.011,0.025,0.163,0.002,98.448,0
42,ATL-2015-05-06,2015-05-06,PHI,A,ATL,20,19,4.1,6,8,2,0,1,0,0,3,0,1,1,4,13,6,0,4,1980,0.348,80.0,0.2,0.075,0.0,0.012,0.062,0.012,0.0,0.038,0.125,0.012,97.85,0.336,531.0,0.181,0.055,0.0,0.023,0.066,0.006,0.009,0.024,0.16,0.004,98.399,0
43,PHI-2015-05-11,2015-05-11,PHI,H,PIT,22,19,5.0,3,4,3,0,1,2,0,4,1,0,0,7,8,6,0,4,2200,0.369,100.0,0.21,0.08,0.0,0.02,0.05,0.01,0.0,0.04,0.13,0.02,98.08,0.339,542.0,0.185,0.054,0.0,0.024,0.065,0.006,0.009,0.026,0.161,0.006,98.362,0
44,PHI-2015-05-16,2015-05-16,PHI,H,ARI,23,23,5.0,2,7,0,0,1,0,0,4,0,0,0,13,6,1,2,4,2300,0.374,96.0,0.146,0.115,0.0,0.021,0.062,0.01,0.01,0.031,0.115,0.021,98.0,0.34,564.0,0.177,0.057,0.0,0.025,0.066,0.005,0.011,0.025,0.161,0.005,98.426,0
45,COL-2015-05-21,2015-05-21,PHI,A,COL,27,23,5.0,5,8,1,0,1,3,0,0,1,0,0,11,12,10,1,4,3132,0.374,90.0,0.167,0.089,0.0,0.033,0.044,0.011,0.011,0.022,0.144,0.022,97.867,0.341,573.0,0.18,0.054,0.0,0.026,0.065,0.005,0.01,0.024,0.161,0.005,98.551,0
46,NYM-2015-05-26,2015-05-26,PHI,A,NYM,25,21,6.0,3,5,0,0,0,4,0,4,0,0,1,9,8,6,0,4,2375,0.387,93.0,0.183,0.065,0.0,0.043,0.054,0.0,0.022,0.011,0.118,0.011,103.355,0.345,595.0,0.18,0.054,0.0,0.027,0.067,0.005,0.012,0.024,0.153,0.005,99.306,0
47,PHI-2015-05-31,2015-05-31,PHI,H,COL,23,22,5.0,4,8,1,0,2,0,0,4,1,0,1,7,11,5,1,4,2300,0.349,98.0,0.173,0.041,0.0,0.031,0.092,0.0,0.02,0.01,0.122,0.0,102.112,0.343,600.0,0.185,0.053,0.0,0.023,0.07,0.005,0.012,0.023,0.15,0.005,99.103,0
