,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
17,MIA-2015-04-10,2015-04-10,TBR,A,MIA,15,11,2.0,7,6,2,0,0,3,0,2,1,0,1,6,3,3,0,99,1455,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.365,291.0,0.162,0.034,0.003,0.038,0.107,0.007,0.017,0.017,0.182,0.003,96.543,1
18,TOR-2015-04-15,2015-04-15,TBR,A,TOR,22,19,3.1,8,9,2,0,1,3,0,4,0,0,0,10,5,2,1,4,2222,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.377,284.0,0.169,0.039,0.004,0.035,0.109,0.007,0.021,0.018,0.183,0.0,96.609,1
19,TBR-2015-04-19,2015-04-19,TBR,H,NYY,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,3,291,0.561,38.0,0.263,0.105,0.0,0.026,0.158,0.0,0.026,0.026,0.158,0.0,96.763,0.376,292.0,0.178,0.034,0.003,0.034,0.11,0.003,0.021,0.017,0.185,0.0,96.586,0
20,TBR-2015-04-25,2015-04-25,TBR,H,TOR,16,15,4.0,1,4,1,0,0,1,0,2,0,0,1,7,6,3,3,5,1552,0.518,41.0,0.244,0.098,0.0,0.024,0.146,0.0,0.024,0.024,0.146,0.0,96.78,0.378,271.0,0.188,0.037,0.004,0.03,0.107,0.004,0.022,0.018,0.17,0.0,96.642,0
21,NYY-2015-04-28,2015-04-28,TBR,A,NYY,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,303,0.452,57.0,0.228,0.088,0.0,0.018,0.123,0.0,0.018,0.035,0.14,0.0,96.842,0.373,287.0,0.188,0.038,0.003,0.028,0.105,0.003,0.021,0.021,0.167,0.0,96.662,0
22,TBR-2015-05-03,2015-05-03,TBR,H,BAL,4,4,1.1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,4,388,0.375,45.0,0.2,0.067,0.0,0.022,0.089,0.0,0.0,0.022,0.156,0.0,97.067,0.369,290.0,0.186,0.038,0.003,0.028,0.103,0.003,0.021,0.021,0.169,0.0,96.707,0
23,BOS-2015-05-04,2015-05-04,TBR,A,BOS,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,312,0.344,49.0,0.184,0.061,0.0,0.02,0.082,0.0,0.0,0.02,0.163,0.0,97.061,0.364,294.0,0.184,0.037,0.003,0.027,0.102,0.003,0.02,0.02,0.17,0.0,96.711,0
24,TBR-2015-05-07,2015-05-07,TBR,H,TEX,14,14,3.2,0,3,1,0,0,0,0,4,0,0,0,5,5,3,1,2,1358,0.158,30.0,0.1,0.033,0.0,0.0,0.033,0.0,0.0,0.033,0.133,0.0,94.867,0.366,273.0,0.179,0.04,0.004,0.026,0.106,0.004,0.022,0.022,0.168,0.0,96.853,0
25,TBR-2015-05-11,2015-05-11,TBR,H,NYY,8,7,2.0,2,1,0,0,1,0,0,2,1,0,0,3,2,0,0,3,776,0.19,41.0,0.122,0.049,0.0,0.0,0.024,0.0,0.0,0.024,0.195,0.0,95.439,0.358,287.0,0.178,0.042,0.003,0.024,0.101,0.003,0.021,0.021,0.174,0.0,96.861,0
26,TBR-2015-05-14,2015-05-14,TBR,H,NYY,17,14,5.0,0,1,0,0,0,2,0,4,0,0,1,4,7,4,2,2,1649,0.216,49.0,0.102,0.041,0.0,0.02,0.02,0.0,0.02,0.02,0.204,0.0,95.694,0.358,295.0,0.173,0.041,0.003,0.027,0.098,0.003,0.024,0.02,0.176,0.0,96.864,0
