,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,CHW-2019-06-30,2019-06-30,MIN,A,CHW,19,5.0,2,5,0,0,1,2,0,7,0,0,2,4,6,3,0,99
1,MIN-2019-07-22,2019-07-22,MIN,H,NYY,11,2.2,1,4,2,0,0,0,0,2,0,0,1,2,7,4,2,21
2,CHW-2019-07-26,2019-07-26,MIN,A,CHW,8,2.0,0,2,0,0,0,0,0,0,0,0,0,0,8,6,1,3
3,MIN-2019-08-02,2019-08-02,MIN,H,KCR,7,1.2,1,3,3,0,0,0,0,1,0,0,0,2,4,3,0,6
4,MIN-2019-08-19,2019-08-19,MIN,H,CHW,9,2.0,1,2,0,0,0,1,0,3,0,0,0,2,3,3,0,16
5,MIN-2019-08-25,2019-08-25,MIN,H,DET,6,1.0,2,3,1,0,0,0,0,1,0,0,0,3,2,0,0,5
6,BOS-2019-09-03,2019-09-03,MIN,A,BOS,14,3.1,3,2,1,0,0,2,0,4,0,0,0,4,4,1,2,8
7,MIN-2019-09-06,2019-09-06,MIN,H,CLE,4,1.0,1,1,0,0,0,0,0,1,0,0,0,1,2,1,1,2
8,CLE-2019-09-14,2019-09-14,MIN,A,CLE,21,3.2,5,7,2,0,2,4,0,6,0,0,1,5,6,2,1,7
9,MIN-2019-09-19,2019-09-19,MIN,H,KCR,18,4.0,2,6,1,0,0,1,0,4,0,1,1,6,7,3,1,4
10,KCR-2019-09-28,2019-09-28,MIN,A,KCR,4,1.0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,1,8
11,KCR-2019-09-29,2019-09-29,MIN,A,KCR,3,0.1,1,2,1,1,0,0,0,1,0,0,0,0,2,1,0,0
0,CHW-2020-07-26,2020-07-26,MIN,A,CHW,10,2.2,0,1,0,0,0,2,0,0,0,0,1,2,6,1,4,99
1,MIN-2020-07-30,2020-07-30,MIN,H,CLE,7,2.0,0,2,0,0,0,0,0,1,0,0,1,2,4,1,0,3
2,MIN-2020-08-03,2020-08-03,MIN,H,PIT,20,4.0,3,6,1,0,1,4,0,3,0,0,1,5,8,6,0,3
3,KCR-2020-08-08,2020-08-08,MIN,A,KCR,3,0.0,3,3,0,0,1,0,0,0,0,0,0,2,1,1,0,4
4,MIL-2020-08-12,2020-08-12,MIN,A,MIL,8,2.0,0,2,1,0,0,0,0,2,0,0,0,2,4,1,1,3
5,MIN-2020-08-19,2020-08-19,MIN,H,MIL,20,4.0,4,6,1,0,2,3,0,3,0,0,0,5,9,8,0,6
6,DET-2020-08-29,2020-08-29,MIN,A,DET,9,1.2,1,4,1,0,0,1,0,1,0,0,1,3,4,2,1,9
0,LAA-2021-04-16,2021-04-16,MIN,A,LAA,15,4.0,2,3,1,0,0,1,0,2,0,0,1,8,4,0,2,99
1,OAK-2021-04-20,2021-04-20,MIN,A,OAK,3,1.0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3
2,MIN-2021-05-05,2021-05-05,MIN,H,TEX,21,5.0,3,5,0,0,0,1,0,2,0,0,0,9,9,6,1,14
3,LAA-2021-05-20,2021-05-20,MIN,A,LAA,19,4.0,1,5,2,0,1,2,0,0,0,0,1,6,11,4,3,14
4,MIN-2021-08-18,2021-08-18,MIN,H,CLE,8,1.1,2,1,0,0,1,3,0,1,0,0,0,3,1,0,0,89
