,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf
0,ATL-2015-05-05,2015-05-05,PHI,A,ATL,5,5,1.0,0,2,0,0,0,0,0,2,0,0,0,2,1,0,0,99,495,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ATL-2015-05-06,2015-05-06,PHI,A,ATL,3,3,1.0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,297,0.352,6,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,82.5,0.357,6,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,82.5
2,PHI-2015-05-10,2015-05-10,PHI,H,NYM,5,5,1.0,0,2,0,0,0,0,0,1,0,0,0,2,2,1,0,3,500,0.33,9,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.333,0.0,88.0,0.334,9,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.333,0.0,88.0
3,PHI-2015-05-11,2015-05-11,PHI,H,PIT,1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,100,0.339,14,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.286,0.0,92.286,0.343,14,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.286,0.0,92.286
4,PHI-2015-05-15,2015-05-15,PHI,H,ARI,1,1,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,100,0.315,15,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.267,0.0,92.8,0.319,15,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.267,0.0,92.8
5,COL-2015-05-21,2015-05-21,PHI,A,COL,11,7,2.0,1,2,0,0,0,3,1,0,0,0,1,5,3,2,1,5,1276,0.294,16,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.312,0.0,93.25,0.297,16,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.312,0.0,93.25
6,NYM-2015-05-25,2015-05-25,PHI,A,NYM,2,2,0.2,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,3,190,0.343,27,0.259,0.0,0.0,0.0,0.111,0.037,0.0,0.074,0.185,0.0,102.519,0.346,27,0.259,0.0,0.0,0.0,0.111,0.037,0.0,0.074,0.185,0.0,102.519
7,NYM-2015-05-26,2015-05-26,PHI,A,NYM,4,2,0.2,0,1,0,0,0,2,0,0,0,0,1,1,1,1,0,0,380,0.35,24,0.25,0.0,0.0,0.0,0.125,0.042,0.0,0.125,0.125,0.0,102.625,0.354,29,0.276,0.0,0.0,0.0,0.103,0.034,0.0,0.103,0.172,0.0,102.0
8,PHI-2015-06-05,2015-06-05,PHI,H,SFG,6,6,1.2,0,1,0,0,0,0,0,2,0,0,0,2,2,0,1,9,600,0.464,18,0.222,0.0,0.0,0.0,0.278,0.056,0.0,0.167,0.0,0.0,102.556,0.382,33,0.273,0.0,0.0,0.0,0.152,0.03,0.0,0.121,0.152,0.0,101.152
9,PHI-2015-06-06,2015-06-06,PHI,H,SFG,6,6,1.0,0,2,0,0,0,0,0,1,0,0,0,3,2,1,0,0,600,0.373,24,0.208,0.0,0.0,0.0,0.208,0.042,0.0,0.125,0.083,0.0,101.917,0.343,39,0.256,0.0,0.0,0.0,0.128,0.026,0.0,0.103,0.179,0.0,100.974
10,PHI-2015-06-07,2015-06-07,PHI,H,SFG,3,2,0.1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,300,0.356,30,0.233,0.0,0.0,0.0,0.167,0.033,0.0,0.1,0.1,0.0,101.533,0.337,45,0.267,0.0,0.0,0.0,0.111,0.022,0.0,0.089,0.178,0.0,100.844
11,CIN-2015-06-10,2015-06-10,PHI,A,CIN,4,4,0.2,1,2,1,0,0,0,0,2,0,0,0,1,1,1,0,2,404,0.372,33,0.242,0.0,0.0,0.0,0.182,0.03,0.0,0.091,0.091,0.0,101.394,0.35,48,0.271,0.0,0.0,0.0,0.125,0.021,0.0,0.083,0.167,0.0,100.792
12,PIT-2015-06-12,2015-06-12,PHI,A,PIT,1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,98,0.379,26,0.269,0.038,0.0,0.0,0.115,0.0,0.0,0.077,0.192,0.0,95.154,0.365,52,0.269,0.019,0.0,0.0,0.115,0.019,0.0,0.077,0.192,0.0,100.808
13,BAL-2015-06-15,2015-06-15,PHI,A,BAL,3,3,1.0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,303,0.358,25,0.24,0.04,0.0,0.0,0.12,0.0,0.0,0.04,0.2,0.0,95.28,0.358,53,0.264,0.019,0.0,0.0,0.113,0.019,0.0,0.075,0.189,0.0,100.755
14,BAL-2015-06-16,2015-06-16,PHI,A,BAL,7,6,1.0,1,3,1,0,0,0,0,0,0,0,0,4,2,2,0,0,707,0.276,24,0.208,0.042,0.0,0.0,0.042,0.0,0.0,0.0,0.292,0.0,96.042,0.338,56,0.25,0.018,0.0,0.0,0.107,0.018,0.0,0.071,0.214,0.0,100.768
15,PHI-2015-06-17,2015-06-17,PHI,H,BAL,2,2,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,200,0.323,31,0.226,0.065,0.0,0.0,0.032,0.0,0.0,0.0,0.226,0.0,97.161,0.355,63,0.254,0.032,0.0,0.0,0.095,0.016,0.0,0.063,0.19,0.0,100.794
16,PHI-2015-06-20,2015-06-20,PHI,H,STL,5,5,1.0,1,2,0,0,0,0,0,2,0,0,0,3,0,0,0,2,500,0.302,33,0.212,0.061,0.0,0.0,0.03,0.0,0.0,0.0,0.242,0.0,97.333,0.344,65,0.246,0.031,0.0,0.0,0.092,0.015,0.0,0.062,0.2,0.0,100.769
17,NYY-2015-06-22,2015-06-22,PHI,A,NYY,4,4,1.0,1,1,0,0,1,0,0,1,0,0,0,1,2,0,1,1,404,0.309,38,0.237,0.053,0.0,0.0,0.026,0.0,0.0,0.0,0.263,0.0,97.684,0.345,70,0.257,0.029,0.0,0.0,0.086,0.014,0.0,0.057,0.214,0.0,100.714
18,NYY-2015-06-23,2015-06-23,PHI,A,NYY,3,3,0.2,0,1,1,0,0,0,0,0,0,0,0,0,3,1,0,0,303,0.33,42,0.214,0.048,0.0,0.024,0.024,0.0,0.0,0.0,0.262,0.0,98.0,0.356,74,0.243,0.027,0.0,0.014,0.081,0.014,0.0,0.054,0.216,0.0,100.73
19,PHI-2015-06-26,2015-06-26,PHI,H,WSN,4,3,1.0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,2,400,0.367,39,0.205,0.077,0.0,0.026,0.026,0.0,0.0,0.0,0.231,0.0,97.923,0.359,77,0.234,0.039,0.0,0.013,0.078,0.013,0.0,0.052,0.208,0.0,100.74
20,PHI-2015-06-28,2015-06-28,PHI,H,WSN,4,4,0.2,1,2,0,0,0,0,0,0,0,0,0,2,2,2,0,1,400,0.341,34,0.147,0.088,0.0,0.029,0.029,0.0,0.0,0.0,0.265,0.0,97.618,0.349,81,0.222,0.037,0.0,0.012,0.086,0.012,0.0,0.049,0.21,0.0,100.704
21,PHI-2015-06-29,2015-06-29,PHI,H,MIL,4,3,1.1,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,400,0.352,38,0.184,0.079,0.0,0.026,0.026,0.0,0.0,0.0,0.237,0.0,97.868,0.354,85,0.235,0.035,0.0,0.012,0.082,0.012,0.0,0.047,0.2,0.0,100.671
22,PHI-2015-07-01,2015-07-01,PHI,H,MIL,5,5,1.0,1,2,0,1,0,0,0,1,0,0,0,4,0,0,0,1,500,0.312,38,0.158,0.053,0.0,0.026,0.053,0.0,0.0,0.026,0.211,0.0,97.763,0.345,89,0.225,0.034,0.0,0.011,0.09,0.011,0.0,0.056,0.202,0.0,100.64
23,ATL-2015-07-04,2015-07-04,PHI,A,ATL,11,7,2.2,0,0,0,0,0,3,0,2,0,0,0,3,3,1,0,2,1089,0.343,42,0.167,0.048,0.024,0.024,0.048,0.0,0.0,0.024,0.214,0.0,98.024,0.354,94,0.223,0.032,0.011,0.011,0.085,0.011,0.0,0.053,0.202,0.0,100.606
24,LAD-2015-07-09,2015-07-09,PHI,A,LAD,6,5,1.1,1,1,0,0,0,1,0,1,0,0,0,1,3,3,0,4,576,0.327,41,0.122,0.024,0.024,0.024,0.122,0.0,0.0,0.024,0.195,0.0,97.463,0.339,105,0.2,0.029,0.01,0.01,0.105,0.01,0.0,0.048,0.2,0.0,100.438
25,SFG-2015-07-11,2015-07-11,PHI,A,SFG,3,2,0.1,2,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,288,0.314,42,0.095,0.024,0.024,0.024,0.143,0.0,0.0,0.024,0.167,0.0,96.952,0.335,111,0.198,0.027,0.009,0.009,0.108,0.009,0.0,0.045,0.198,0.0,100.198
26,PHI-2015-07-19,2015-07-19,PHI,H,MIA,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,7,300,0.299,30,0.1,0.0,0.033,0.0,0.2,0.0,0.0,0.033,0.167,0.0,95.1,0.34,114,0.202,0.026,0.009,0.009,0.114,0.009,0.0,0.044,0.193,0.0,100.088
