,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,PHI-2019-08-01,2019-08-01,SFG,A,PHI,5,1.0,1,1,0,0,1,1,0,1,0,0,0,0,3,0,1,99
1,COL-2019-08-02,2019-08-02,SFG,A,COL,4,1.0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0
2,COL-2019-08-04,2019-08-04,SFG,A,COL,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1
3,SFG-2019-08-05,2019-08-05,SFG,H,WSN,5,1.0,1,2,0,0,0,0,0,2,0,0,0,2,1,1,0,0
4,LAD-2019-09-08,2019-09-08,SFG,A,LAD,4,1.1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,33
5,SFG-2019-09-11,2019-09-11,SFG,H,PIT,4,0.2,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,2
6,BOS-2019-09-17,2019-09-17,SFG,A,BOS,3,0.1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,5
7,SFG-2019-09-24,2019-09-24,SFG,H,COL,3,0.2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,6
8,SFG-2019-09-27,2019-09-27,SFG,H,LAD,7,2.0,0,0,0,0,0,0,0,2,1,0,0,1,3,1,1,2
9,SFG-2019-09-29,2019-09-29,SFG,H,LAD,6,1.1,0,0,0,0,0,1,0,1,1,0,0,2,1,0,1,1
0,SFG-2020-07-31,2020-07-31,SFG,H,TEX,5,1.0,0,2,1,0,0,0,0,2,0,0,0,1,2,2,0,99
1,SFG-2020-08-01,2020-08-01,SFG,H,TEX,4,1.0,1,1,0,0,1,0,0,3,0,0,0,0,1,0,0,0
2,COL-2020-08-04,2020-08-04,SFG,A,COL,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2
3,LAD-2020-08-07,2020-08-07,SFG,A,LAD,7,2.0,0,0,0,0,0,1,0,3,0,0,0,1,2,1,0,2
4,HOU-2020-08-10,2020-08-10,SFG,A,HOU,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2
5,HOU-2020-08-12,2020-08-12,SFG,A,HOU,5,1.0,0,2,0,0,0,0,0,1,0,0,0,0,4,2,0,1
6,SFG-2020-08-15,2020-08-15,SFG,H,OAK,1,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
7,SFG-2020-08-16,2020-08-16,SFG,H,OAK,5,1.0,2,2,0,1,0,0,0,1,0,0,0,2,2,2,0,0
8,LAA-2020-08-18,2020-08-18,SFG,A,LAA,3,1.0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1
