,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
0,SFG-2018-04-10,2018-04-10,SFG,H,ARI,20,14,4.0,2,3,1,0,0,5,0,3,1,0,1,4,7,3,1,99,1940,0.318,76,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,0.318,685,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,1
1,SDP-2018-04-15,2018-04-15,SFG,A,SDP,20,17,3.2,5,6,3,0,0,3,0,6,0,0,0,6,5,4,1,4,1940,0.359,21,0.095,0.048,0.0,0.0,0.238,0.0,0.048,0.048,0.143,0.0,92.381,0.318,685,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,1
2,CIN-2019-05-03,2019-05-03,SFG,A,CIN,17,15,2.1,7,7,2,0,2,2,0,3,0,0,0,7,5,2,0,99,1785,0.323,77,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,0.323,691,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,1
3,COL-2019-05-09,2019-05-09,SFG,A,COL,12,9,2.0,2,3,1,0,0,3,0,2,0,0,0,2,5,1,0,5,1356,0.323,77,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,0.323,691,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,1
4,SFG-2019-05-14,2019-05-14,SFG,H,TOR,14,11,2.1,1,4,0,0,0,3,0,5,0,0,0,3,3,1,1,4,1344,0.529,30,0.167,0.1,0.0,0.067,0.167,0.0,0.0,0.0,0.167,0.0,104.7,0.323,691,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,1
5,MIA-2019-05-30,2019-05-30,SFG,A,MIA,24,21,6.0,1,5,1,0,0,3,1,4,0,0,2,11,6,2,2,15,2280,0.323,77,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,0.494,44,0.205,0.068,0.0,0.045,0.182,0.0,0.0,0.0,0.227,0.0,101.932,1
6,NYM-2019-06-05,2019-06-05,SFG,A,NYM,25,19,5.0,5,5,1,0,2,4,0,5,1,1,1,6,9,4,0,5,2325,0.294,25,0.16,0.04,0.0,0.0,0.12,0.04,0.0,0.08,0.16,0.0,91.2,0.425,68,0.191,0.059,0.0,0.029,0.162,0.015,0.0,0.029,0.206,0.0,99.485,0
7,SFG-2019-06-11,2019-06-11,SFG,H,SDP,21,19,4.2,4,5,0,0,1,2,0,7,0,0,0,6,6,2,0,5,2016,0.356,50,0.12,0.04,0.0,0.04,0.14,0.02,0.02,0.06,0.18,0.02,92.1,0.424,93,0.161,0.054,0.0,0.043,0.161,0.011,0.011,0.032,0.204,0.011,97.742,0
8,LAD-2019-06-17,2019-06-17,SFG,A,LAD,26,21,6.0,1,3,0,0,1,5,0,7,0,0,0,8,6,2,0,5,2522,0.346,71,0.141,0.028,0.0,0.042,0.127,0.014,0.014,0.042,0.225,0.014,93.254,0.407,114,0.167,0.044,0.0,0.044,0.149,0.009,0.009,0.026,0.228,0.009,97.421,0
9,ARI-2019-06-22,2019-06-22,SFG,A,ARI,21,18,4.0,4,6,1,0,0,3,0,3,0,0,0,5,10,6,0,4,2121,0.337,73,0.11,0.014,0.0,0.055,0.151,0.0,0.014,0.014,0.26,0.014,94.014,0.383,140,0.15,0.036,0.0,0.043,0.157,0.007,0.007,0.021,0.236,0.007,97.343,0
