,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
70,WSN-2015-04-09,2015-04-09,NYM,A,WSN,3,1,0.1,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,99,303,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.305,225.0,0.151,0.031,0.0,0.009,0.138,0.004,0.013,0.018,0.204,0.009,98.302,1
71,ATL-2015-04-11,2015-04-11,NYM,A,ATL,4,4,1.0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,0,1,396,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.307,228.0,0.149,0.031,0.0,0.009,0.145,0.004,0.013,0.018,0.206,0.009,98.338,1
72,NYM-2015-04-15,2015-04-15,NYM,H,PHI,8,6,2.0,0,0,0,0,0,2,0,1,0,0,0,4,1,0,1,3,760,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.296,222.0,0.149,0.027,0.0,0.009,0.135,0.005,0.014,0.014,0.212,0.009,98.5,1
73,NYM-2015-04-18,2015-04-18,NYM,H,MIA,1,1,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,95,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.292,230.0,0.143,0.026,0.0,0.009,0.139,0.004,0.013,0.013,0.209,0.009,98.378,1
74,NYM-2015-04-19,2015-04-19,NYM,H,MIA,1,1,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,95,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.29,231.0,0.143,0.026,0.0,0.009,0.139,0.004,0.013,0.013,0.212,0.009,98.364,1
75,NYM-2015-04-21,2015-04-21,NYM,H,ATL,1,1,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,95,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.29,228.0,0.145,0.026,0.0,0.009,0.136,0.004,0.013,0.013,0.219,0.009,98.408,1
76,NYM-2015-04-23,2015-04-23,NYM,H,ATL,4,4,1.0,0,1,0,0,0,0,0,1,0,0,0,0,3,2,0,1,380,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.296,223.0,0.148,0.027,0.0,0.009,0.139,0.004,0.013,0.013,0.224,0.009,98.269,1
77,NYY-2015-04-26,2015-04-26,NYM,A,NYY,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,2,303,0.205,23.0,0.087,0.0,0.0,0.0,0.174,0.0,0.0,0.0,0.261,0.0,92.348,0.298,225.0,0.151,0.027,0.0,0.009,0.138,0.004,0.013,0.013,0.222,0.009,98.196,0
78,MIA-2015-04-28,2015-04-28,NYM,A,MIA,3,3,1.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,291,0.18,26.0,0.077,0.0,0.0,0.0,0.154,0.0,0.0,0.0,0.269,0.0,93.346,0.293,226.0,0.15,0.027,0.0,0.009,0.133,0.004,0.013,0.013,0.221,0.009,98.261,0
79,MIA-2015-04-29,2015-04-29,NYM,A,MIA,1,1,0.0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,97,0.161,29.0,0.069,0.0,0.0,0.0,0.138,0.0,0.0,0.0,0.345,0.0,93.724,0.291,225.0,0.151,0.027,0.0,0.009,0.133,0.004,0.009,0.013,0.227,0.009,98.302,0
