,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,HOU-2020-07-28,2020-07-28,HOU,H,LAD,11,2.2,0,2,0,0,0,3,0,2,0,0,1,4,2,0,1,99
1,LAA-2020-07-31,2020-07-31,HOU,A,LAA,5,1.0,0,1,0,0,0,1,0,1,0,0,0,1,2,1,0,2
2,LAA-2020-08-02,2020-08-02,HOU,A,LAA,3,0.1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,1
3,ARI-2020-08-06,2020-08-06,HOU,A,ARI,4,1.1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3
4,OAK-2020-08-07,2020-08-07,HOU,A,OAK,4,1.0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0
5,OAK-2020-08-09,2020-08-09,HOU,A,OAK,5,1.1,0,1,0,0,0,0,0,2,0,0,0,2,1,0,0,1
6,HOU-2020-08-11,2020-08-11,HOU,H,SFG,5,1.0,0,1,0,0,0,1,0,1,0,0,0,1,2,1,0,1
7,HOU-2020-08-16,2020-08-16,HOU,H,SEA,4,1.0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,4
8,HOU-2020-08-18,2020-08-18,HOU,H,COL,4,1.0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1
9,SDP-2020-08-21,2020-08-21,HOU,A,SDP,4,1.0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,2
10,HOU-2020-08-25,2020-08-25,HOU,H,LAA,6,1.1,1,1,0,0,0,1,0,1,0,1,0,1,3,3,0,3
11,HOU-2020-09-01,2020-09-01,HOU,H,TEX,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
12,LAA-2020-09-04,2020-09-04,HOU,A,LAA,10,2.1,0,0,0,0,0,3,0,3,0,0,0,0,4,3,0,2
13,OAK-2020-09-07,2020-09-07,HOU,A,OAK,6,1.1,1,1,0,0,0,1,0,1,0,1,0,1,3,2,0,2
14,OAK-2020-09-09,2020-09-09,HOU,A,OAK,3,0.2,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1
15,OAK-2020-09-10,2020-09-10,HOU,A,OAK,5,0.2,1,1,0,0,0,2,0,0,0,0,0,2,1,1,0,0
16,HOU-2020-09-18,2020-09-18,HOU,H,ARI,6,1.2,0,1,0,0,0,0,0,2,0,0,0,2,2,2,0,7
17,HOU-2020-09-20,2020-09-20,HOU,H,ARI,4,1.1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1
18,SEA-2020-09-23,2020-09-23,HOU,A,SEA,5,1.1,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,2
19,TEX-2020-09-26,2020-09-26,HOU,A,TEX,7,1.0,2,4,0,0,1,0,0,1,0,0,0,4,2,1,0,2
0,TBR-2021-04-30,2021-04-30,HOU,A,TBR,7,1.0,2,2,0,0,0,2,0,1,0,0,0,1,3,0,1,99
1,NYY-2021-05-04,2021-05-04,HOU,A,NYY,5,1.0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,3
2,NYY-2021-05-06,2021-05-06,HOU,A,NYY,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
3,HOU-2021-05-08,2021-05-08,HOU,H,TOR,5,1.2,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,1
4,HOU-2021-05-09,2021-05-09,HOU,H,TOR,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
5,HOU-2021-05-12,2021-05-12,HOU,H,LAA,4,1.0,0,1,0,0,0,0,0,0,0,1,0,2,2,0,0,2
6,HOU-2021-05-16,2021-05-16,HOU,H,TEX,5,1.0,2,2,0,0,1,0,0,1,0,0,0,2,2,1,0,3
7,OAK-2021-05-18,2021-05-18,HOU,A,OAK,2,0.2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1
8,OAK-2021-05-20,2021-05-20,HOU,A,OAK,4,1.0,1,2,0,0,1,0,0,1,0,0,1,1,2,1,0,1
9,TEX-2021-05-22,2021-05-22,HOU,A,TEX,4,0.2,2,2,1,0,1,0,0,1,0,0,0,1,2,0,0,1
10,HOU-2021-05-25,2021-05-25,HOU,H,LAD,9,1.1,1,1,0,0,0,4,0,1,0,0,0,3,1,0,0,2
11,HOU-2021-05-29,2021-05-29,HOU,H,SDP,4,0.2,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,3
12,HOU-2021-05-30,2021-05-30,HOU,H,SDP,7,1.0,3,3,0,0,2,1,0,2,0,0,0,1,3,1,0,0
13,HOU-2021-06-28,2021-06-28,HOU,H,BAL,4,1.0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,28
14,HOU-2021-06-29,2021-06-29,HOU,H,BAL,10,2.2,0,0,0,0,0,3,0,2,0,0,0,2,3,1,1,0
15,HOU-2021-07-08,2021-07-08,HOU,H,OAK,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,8
16,HOU-2021-07-11,2021-07-11,HOU,H,NYY,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2
17,CHW-2021-07-16,2021-07-16,HOU,A,CHW,4,1.0,0,1,0,0,0,0,0,2,0,0,0,1,1,1,0,4
