,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
0,WSN-2016-07-19,2016-07-19,WSN,H,LAD,25,23,4.2,6,10,2,0,1,1,0,9,0,0,0,7,8,6,1,99,2550,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
1,SFG-2016-07-30,2016-07-30,WSN,A,SFG,21,16,4.0,3,4,2,0,0,5,0,4,0,0,0,3,9,3,3,10,2037,0.472,26,0.269,0.077,0.0,0.038,0.038,0.0,0.0,0.0,0.346,0.0,98.077,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
2,WSN-2016-08-13,2016-08-13,WSN,H,ATL,28,25,7.0,1,5,1,0,1,2,0,2,0,0,1,10,13,6,2,13,2856,0.366,22,0.091,0.091,0.0,0.0,0.227,0.0,0.0,0.0,0.182,0.0,92.591,0.425,47,0.191,0.085,0.0,0.021,0.128,0.0,0.0,0.0,0.277,0.0,97.596,0
3,ATL-2016-08-18,2016-08-18,WSN,A,ATL,28,24,7.0,1,4,2,0,0,2,0,11,0,1,0,7,9,4,4,4,2772,0.312,50,0.1,0.06,0.0,0.02,0.14,0.0,0.0,0.02,0.12,0.0,97.86,0.368,75,0.16,0.067,0.0,0.027,0.107,0.0,0.0,0.013,0.2,0.0,99.24,0
4,BAL-2016-08-23,2016-08-23,WSN,A,BAL,18,15,2.2,4,7,2,0,0,3,0,2,0,0,0,7,6,4,0,4,1800,0.239,57,0.088,0.053,0.0,0.018,0.07,0.0,0.0,0.018,0.228,0.018,98.737,0.325,103,0.136,0.068,0.0,0.019,0.097,0.0,0.0,0.01,0.252,0.01,99.175,0
5,NYM-2016-09-04,2016-09-04,WSN,A,NYM,18,16,4.0,3,6,1,0,1,1,0,3,0,1,0,2,12,7,1,11,1692,0.324,47,0.149,0.085,0.0,0.0,0.106,0.0,0.0,0.0,0.277,0.021,97.277,0.351,121,0.157,0.074,0.0,0.017,0.107,0.0,0.0,0.008,0.231,0.008,99.298,0
6,WSN-2016-09-12,2016-09-12,WSN,H,NYM,11,9,3.0,0,0,0,0,0,2,0,0,0,0,0,5,4,1,1,7,1122,0.456,37,0.243,0.081,0.0,0.027,0.108,0.0,0.0,0.0,0.135,0.027,94.378,0.36,139,0.165,0.072,0.0,0.022,0.101,0.0,0.0,0.007,0.223,0.014,98.612,0
7,ATL-2016-09-18,2016-09-18,WSN,A,ATL,10,7,2.0,2,2,1,0,0,2,1,3,0,0,0,3,2,1,0,5,990,0.305,30,0.133,0.033,0.0,0.033,0.1,0.0,0.0,0.0,0.1,0.033,93.8,0.343,150,0.153,0.067,0.0,0.02,0.107,0.0,0.0,0.007,0.207,0.013,98.86,0
8,PIT-2016-09-24,2016-09-24,WSN,A,PIT,21,19,5.1,0,3,2,0,0,2,0,6,0,0,0,7,6,4,0,5,2058,0.334,40,0.125,0.05,0.0,0.025,0.125,0.025,0.0,0.0,0.15,0.025,95.1,0.348,160,0.15,0.069,0.0,0.019,0.112,0.006,0.0,0.006,0.212,0.012,98.869,0
9,WSN-2016-09-29,2016-09-29,WSN,H,ARI,15,14,3.2,2,3,0,0,1,1,0,2,0,0,0,5,7,4,1,4,1530,0.241,43,0.047,0.07,0.0,0.0,0.14,0.023,0.0,0.0,0.209,0.0,96.977,0.333,181,0.138,0.072,0.0,0.017,0.11,0.006,0.0,0.006,0.221,0.011,98.768,0
10,WSN-2016-10-02,2016-10-02,WSN,H,MIA,6,5,0.2,2,3,1,0,0,1,1,0,0,0,0,3,2,1,0,2,612,0.256,58,0.069,0.052,0.0,0.017,0.121,0.017,0.0,0.0,0.19,0.0,98.276,0.331,196,0.138,0.066,0.0,0.02,0.107,0.005,0.0,0.005,0.214,0.01,99.015,0
11,CHW-2017-08-11,2017-08-11,CHW,H,KCR,25,22,6.0,2,4,0,0,2,3,0,6,0,0,0,3,13,5,4,99,2450,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.314,156,0.128,0.064,0.0,0.019,0.103,0.013,0.0,0.006,0.186,0.013,98.923,1
12,TEX-2017-08-17,2017-08-17,CHW,A,TEX,21,17,4.1,6,5,0,0,1,4,0,6,0,0,0,3,8,3,1,5,2289,0.312,26,0.077,0.0,0.0,0.077,0.115,0.0,0.0,0.0,0.231,0.0,94.231,0.322,153,0.124,0.059,0.0,0.026,0.111,0.013,0.0,0.0,0.216,0.013,98.209,0
13,CHW-2017-09-01,2017-09-01,CHW,H,TBR,24,23,6.0,3,5,0,0,1,1,0,7,0,0,0,5,11,6,1,14,2352,0.393,22,0.182,0.0,0.0,0.045,0.182,0.0,0.0,0.0,0.273,0.0,104.045,0.334,128,0.125,0.039,0.0,0.039,0.125,0.016,0.0,0.0,0.203,0.008,99.555,0
14,CHW-2017-09-06,2017-09-06,CHW,H,CLE,27,24,6.0,1,6,1,0,0,2,0,2,0,1,0,8,15,6,3,4,2646,0.321,46,0.174,0.0,0.0,0.043,0.109,0.0,0.0,0.0,0.283,0.0,100.891,0.309,134,0.119,0.03,0.0,0.037,0.119,0.015,0.0,0.0,0.224,0.0,100.022,0
15,KCR-2017-09-11,2017-09-11,CHW,A,KCR,26,26,6.0,3,8,0,1,1,0,0,1,0,0,0,6,19,12,2,4,2652,0.259,52,0.173,0.019,0.0,0.019,0.058,0.0,0.0,0.0,0.173,0.019,96.115,0.3,161,0.13,0.031,0.0,0.031,0.112,0.012,0.0,0.0,0.199,0.006,99.683,0
