,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,NYY-2014-06-04,2014-06-04,NYY,H,OAK,9,2.0,1,2,1,0,1,1,0,2,0,0,0,1,5,2,0,99
1,KCR-2014-06-07,2014-06-07,NYY,A,KCR,5,1.1,0,0,0,0,0,1,0,1,0,0,0,0,3,0,1,2
2,OAK-2014-06-13,2014-06-13,NYY,A,OAK,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,5
3,OAK-2014-06-15,2014-06-15,NYY,A,OAK,7,1.0,2,3,0,0,0,1,0,0,1,0,0,2,3,3,0,1
4,NYY-2014-06-18,2014-06-18,NYY,H,TOR,2,0.0,1,2,2,0,0,0,0,0,0,0,0,1,1,1,0,2
5,NYY-2014-06-21,2014-06-21,NYY,H,BAL,13,2.2,1,3,0,0,1,1,0,4,1,0,0,1,6,2,3,2
6,NYY-2014-06-29,2014-06-29,NYY,H,BOS,5,1.0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,7
7,NYY-2014-06-30,2014-06-30,NYY,H,TBR,5,1.0,1,1,0,0,0,1,0,0,0,0,0,1,3,0,1,0
0,KCR-2015-05-15,2015-05-15,NYY,A,KCR,8,1.0,4,3,2,0,0,2,0,0,0,0,0,2,4,1,2,99
1,MIA-2015-06-15,2015-06-15,NYY,A,MIA,3,0.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,30
2,MIA-2015-06-16,2015-06-16,NYY,A,MIA,9,2.0,1,2,0,0,0,1,0,2,0,0,0,3,3,1,0,0
3,OAK-2015-09-04,2015-09-04,SEA,A,OAK,5,1.2,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,79
4,SEA-2015-09-08,2015-09-08,SEA,H,TEX,5,0.1,1,1,1,0,0,2,0,1,1,0,0,1,0,0,0,3
5,SEA-2015-09-13,2015-09-13,SEA,H,COL,2,0.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,4
6,TEX-2015-09-19,2015-09-19,SEA,A,TEX,6,0.1,3,4,2,1,0,1,0,0,0,0,0,1,4,4,0,5
7,KCR-2015-09-24,2015-09-24,SEA,A,KCR,14,2.0,2,4,0,1,0,2,1,1,1,0,0,5,5,1,1,4
0,ATL-2016-04-09,2016-04-09,ATL,H,STL,6,1.0,1,2,0,0,0,1,0,1,0,0,0,2,2,1,0,99
1,ATL-2016-04-10,2016-04-10,ATL,H,STL,9,1.0,5,3,2,0,1,3,1,3,0,0,0,0,3,1,0,0
2,ATL-2016-07-28,2016-07-28,ATL,H,PHI,4,1.0,0,1,0,0,0,0,0,2,0,0,0,0,2,1,0,99
3,ATL-2016-07-30,2016-07-30,ATL,H,PHI,4,1.0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
4,ATL-2016-07-31,2016-07-31,ATL,H,PHI,2,0.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5,ATL-2016-08-02,2016-08-02,ATL,H,PIT,4,1.0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,1
6,STL-2016-08-05,2016-08-05,ATL,A,STL,2,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
7,STL-2016-08-06,2016-08-06,ATL,A,STL,4,0.2,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0
8,MIL-2016-08-08,2016-08-08,ATL,A,MIL,8,2.0,0,1,1,0,0,1,1,3,0,0,0,1,3,1,0,1
9,MIL-2016-08-10,2016-08-10,ATL,A,MIL,7,2.0,0,1,0,0,0,1,0,1,0,0,0,2,3,1,1,1
10,WSN-2016-08-12,2016-08-12,ATL,A,WSN,3,0.1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1
11,ATL-2016-08-16,2016-08-16,ATL,H,MIN,4,0.2,2,3,0,0,1,0,0,0,0,0,0,0,4,2,0,3
12,ATL-2016-08-18,2016-08-18,ATL,H,WSN,3,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1
13,ATL-2016-08-20,2016-08-20,ATL,H,WSN,4,1.0,0,1,1,0,0,0,0,2,0,1,0,0,2,1,0,1
14,ATL-2016-08-21,2016-08-21,ATL,H,WSN,4,1.0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0
15,ARI-2016-08-23,2016-08-23,ATL,A,ARI,5,1.0,0,1,0,1,0,0,0,3,1,0,0,0,1,1,0,1
16,ARI-2016-08-24,2016-08-24,ATL,A,ARI,8,1.2,1,1,1,0,0,1,1,0,1,1,0,3,3,2,0,0
17,ATL-2016-08-30,2016-08-30,ATL,H,SDP,3,1.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
18,ATL-2016-08-31,2016-08-31,ATL,H,SDP,3,1.0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
19,PHI-2016-09-02,2016-09-02,ATL,A,PHI,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1
20,PHI-2016-09-03,2016-09-03,ATL,A,PHI,4,1.0,0,1,1,0,0,0,0,1,0,0,0,1,2,1,0,0
21,WSN-2016-09-06,2016-09-06,ATL,A,WSN,9,1.1,1,1,0,0,0,3,1,1,0,0,0,3,2,2,0,2
22,ATL-2016-09-09,2016-09-09,ATL,H,NYM,3,0.2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2
23,ATL-2016-09-10,2016-09-10,ATL,H,NYM,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0
24,ATL-2016-09-12,2016-09-12,ATL,H,MIA,5,1.0,0,1,0,0,0,1,0,0,0,0,0,2,2,1,0,1
25,ATL-2016-09-14,2016-09-14,ATL,H,MIA,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1
26,ATL-2016-09-17,2016-09-17,ATL,H,WSN,3,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2
27,NYM-2016-09-19,2016-09-19,ATL,A,NYM,5,1.0,0,1,0,0,0,1,0,0,0,0,0,1,3,0,1,1
28,NYM-2016-09-20,2016-09-20,ATL,A,NYM,5,0.2,3,1,1,0,0,1,0,0,1,1,0,0,3,2,0,0
29,ATL-2016-09-27,2016-09-27,ATL,H,PHI,5,1.0,0,2,0,0,0,0,0,1,0,0,0,2,2,2,0,6
30,ATL-2016-09-29,2016-09-29,ATL,H,PHI,2,0.1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1
31,ATL-2016-10-01,2016-10-01,ATL,H,DET,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
32,ATL-2016-10-02,2016-10-02,ATL,H,DET,3,1.0,0,1,1,0,0,0,0,1,0,0,0,0,2,2,0,0
0,NYM-2017-04-03,2017-04-03,ATL,A,NYM,4,1.1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,99
1,NYM-2017-04-05,2017-04-05,ATL,A,NYM,8,2.0,0,1,1,0,0,2,1,2,0,0,1,1,3,2,0,1
2,PIT-2017-04-08,2017-04-08,ATL,A,PIT,3,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2
3,PIT-2017-04-09,2017-04-09,ATL,A,PIT,2,0.0,2,2,1,0,1,0,0,0,0,0,0,0,2,0,0,0
4,MIA-2017-04-12,2017-04-12,ATL,A,MIA,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2
5,ATL-2017-04-14,2017-04-14,ATL,H,SDP,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
6,ATL-2017-04-15,2017-04-15,ATL,H,SDP,2,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
7,ATL-2017-04-17,2017-04-17,ATL,H,SDP,2,0.2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
8,ATL-2017-04-20,2017-04-20,ATL,H,WSN,3,0.2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2
9,PHI-2017-04-22,2017-04-22,ATL,A,PHI,6,1.2,0,1,1,0,0,2,0,1,0,0,0,1,2,1,0,1
10,NYM-2017-04-27,2017-04-27,ATL,A,NYM,2,0.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4
11,MIL-2017-04-28,2017-04-28,ATL,A,MIL,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
12,ATL-2017-05-02,2017-05-02,ATL,H,NYM,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,3
13,ATL-2017-05-06,2017-05-06,ATL,H,STL,4,1.0,0,1,0,0,0,0,0,2,0,1,0,1,1,0,0,3
14,ATL-2017-05-07,2017-05-07,ATL,H,STL,3,1.0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
15,MIA-2017-05-12,2017-05-12,ATL,A,MIA,5,1.0,0,2,0,0,0,0,0,2,0,0,0,2,1,0,0,4
16,TOR-2017-05-16,2017-05-16,ATL,A,TOR,7,1.2,1,2,1,0,0,0,0,1,0,0,0,2,4,1,0,3
17,ATL-2017-05-19,2017-05-19,ATL,H,WSN,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2
18,ATL-2017-05-20,2017-05-20,ATL,H,WSN,3,1.0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
19,ATL-2017-05-22,2017-05-22,ATL,H,PIT,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1
20,ATL-2017-05-24,2017-05-24,ATL,H,PIT,7,1.0,2,3,0,0,0,1,0,2,0,0,0,3,1,0,0,1
21,SFG-2017-05-26,2017-05-26,ATL,A,SFG,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
22,LAA-2017-05-29,2017-05-29,ATL,A,LAA,1,0.2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
23,CIN-2017-06-02,2017-06-02,ATL,A,CIN,1,0.0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,3
