,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf
0,CHW-2014-08-30,2014-08-30,CHW,H,DET,31,25,6.1,5,7,1,0,0,4,1,4,1,0,0,11,11,7,1,99,3131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,MIN-2014-09-03,2014-09-03,CHW,A,MIN,7,5,1.0,1,2,0,0,0,1,0,2,1,0,0,1,2,1,0,3,714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,CHW-2014-09-10,2014-09-10,CHW,H,OAK,24,22,6.0,1,5,1,0,0,2,0,5,0,0,1,8,9,3,2,6,2424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,KCR-2014-09-16,2014-09-16,CHW,A,KCR,20,16,3.2,3,6,0,0,0,4,0,2,0,0,0,5,9,5,2,5,2060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,DET-2014-09-22,2014-09-22,CHW,A,DET,31,29,7.2,0,6,2,0,0,1,0,3,1,0,1,11,15,8,2,5,3131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,CHW-2014-09-28,2014-09-28,CHW,H,KCR,24,22,5.0,3,8,4,0,0,1,0,5,0,1,0,7,11,6,0,5,2424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,OAK-2015-04-25,2015-04-25,OAK,H,HOU,21,16,4.1,1,2,0,0,1,3,0,3,2,0,1,3,10,5,2,99,2058,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,138.0,0.188,0.058,0.0,0.0,0.094,0.007,0.022,0.014,0.152,0.007,100.609
7,OAK-2015-04-29,2015-04-29,OAK,H,LAA,6,6,2.0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,1,3,588,0.307,22.0,0.045,0.0,0.0,0.045,0.136,0.0,0.091,0.045,0.136,0.0,93.545,0.328,159.0,0.17,0.05,0.0,0.006,0.101,0.006,0.031,0.019,0.151,0.006,100.264
8,TEX-2015-05-02,2015-05-02,OAK,A,TEX,6,4,1.0,2,1,0,0,0,2,0,0,0,0,0,3,1,0,1,2,630,0.239,28.0,0.036,0.0,0.0,0.036,0.107,0.0,0.071,0.036,0.214,0.0,94.5,0.316,165.0,0.164,0.048,0.0,0.006,0.097,0.006,0.03,0.018,0.164,0.006,100.182
9,MIN-2015-05-04,2015-05-04,OAK,A,MIN,8,6,2.0,0,1,1,0,0,2,0,2,0,0,1,2,2,0,1,1,816,0.264,34.0,0.059,0.0,0.0,0.029,0.147,0.0,0.059,0.029,0.176,0.0,96.353,0.318,171.0,0.164,0.047,0.0,0.006,0.105,0.006,0.029,0.018,0.158,0.006,100.351
10,SEA-2015-05-09,2015-05-09,OAK,A,SEA,8,5,1.1,1,1,0,0,0,2,0,0,1,0,0,2,3,2,1,4,768,0.276,42.0,0.048,0.024,0.0,0.024,0.167,0.0,0.048,0.048,0.19,0.0,97.429,0.318,179.0,0.156,0.05,0.0,0.006,0.112,0.006,0.028,0.022,0.162,0.006,100.425
11,OAK-2015-06-30,2015-06-30,OAK,H,COL,19,19,5.0,1,5,0,0,0,0,0,3,0,0,0,7,9,6,0,51,1862,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321,187.0,0.155,0.048,0.0,0.005,0.118,0.005,0.032,0.021,0.155,0.005,100.235
12,OAK-2015-07-05,2015-07-05,OAK,H,SEA,23,21,5.2,2,5,1,0,0,1,0,3,1,0,0,4,14,3,4,4,2254,0.232,20.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,93.1,0.313,206.0,0.165,0.044,0.0,0.005,0.107,0.005,0.029,0.019,0.155,0.005,100.029
13,CLE-2015-07-11,2015-07-11,OAK,A,CLE,27,24,6.1,2,7,2,1,0,1,0,3,1,0,1,7,15,10,0,5,2754,0.252,43.0,0.209,0.023,0.0,0.0,0.023,0.0,0.023,0.0,0.14,0.0,95.721,0.309,229.0,0.166,0.044,0.0,0.004,0.1,0.004,0.031,0.017,0.153,0.004,99.825
14,SFG-2015-07-25,2015-07-25,OAK,A,SFG,22,22,6.0,2,5,1,0,1,0,0,4,0,0,0,8,10,5,0,13,2112,0.311,51.0,0.157,0.059,0.02,0.0,0.039,0.0,0.039,0.02,0.118,0.0,98.196,0.313,256.0,0.164,0.047,0.004,0.004,0.094,0.004,0.031,0.02,0.148,0.004,100.055
15,OAK-2015-07-30,2015-07-30,OAK,H,CLE,25,24,7.0,3,6,1,0,1,1,0,6,0,0,1,8,10,7,1,4,2450,0.312,50.0,0.14,0.06,0.02,0.02,0.02,0.0,0.02,0.02,0.14,0.0,97.32,0.31,278.0,0.162,0.047,0.004,0.007,0.086,0.004,0.029,0.018,0.151,0.004,99.734
16,OAK-2015-08-04,2015-08-04,OAK,H,BAL,27,25,7.0,0,5,2,0,0,2,0,7,0,0,1,10,8,5,1,4,2646,0.287,48.0,0.146,0.042,0.0,0.042,0.021,0.0,0.0,0.021,0.208,0.0,95.042,0.31,303.0,0.162,0.046,0.003,0.01,0.083,0.003,0.026,0.02,0.158,0.003,99.591
17,OAK-2015-08-09,2015-08-09,OAK,H,HOU,25,23,6.2,1,3,2,0,0,2,0,10,0,0,0,4,9,5,1,4,2450,0.271,75.0,0.133,0.053,0.0,0.027,0.04,0.0,0.0,0.027,0.227,0.0,96.107,0.305,330.0,0.158,0.048,0.003,0.009,0.082,0.003,0.024,0.021,0.167,0.003,99.461
18,BAL-2015-08-15,2015-08-15,OAK,A,BAL,28,26,8.0,3,5,0,0,2,1,0,6,1,0,2,11,9,3,3,5,2828,0.245,78.0,0.103,0.064,0.0,0.013,0.064,0.0,0.0,0.026,0.295,0.0,96.744,0.297,355.0,0.149,0.051,0.003,0.008,0.082,0.003,0.023,0.02,0.183,0.003,99.358
19,OAK-2015-08-21,2015-08-21,OAK,H,TBR,28,24,6.2,1,6,2,0,0,2,0,3,2,0,1,15,6,2,2,5,2744,0.243,81.0,0.086,0.049,0.0,0.025,0.062,0.0,0.012,0.037,0.284,0.0,97.827,0.297,383.0,0.146,0.047,0.003,0.013,0.078,0.003,0.023,0.023,0.185,0.003,99.478
20,SEA-2015-08-26,2015-08-26,OAK,A,SEA,25,20,4.1,4,7,1,0,0,4,0,1,1,0,2,9,10,4,1,4,2400,0.269,82.0,0.098,0.049,0.0,0.024,0.061,0.0,0.037,0.037,0.232,0.0,97.829,0.298,411.0,0.146,0.049,0.002,0.012,0.078,0.002,0.027,0.024,0.18,0.002,99.377
