,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf
0,BAL-2018-06-17,2018-06-17,MIA,A,BAL,1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,100,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,COL-2018-06-22,2018-06-22,MIA,A,COL,5,5,1.0,1,2,1,0,0,0,0,2,0,0,0,1,2,1,0,4,570,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2,MIA-2018-06-28,2018-06-28,MIA,H,ARI,7,7,2.0,0,2,0,0,0,0,0,0,0,0,1,6,1,1,0,5,665,0.355,7,0.143,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.0,95.714,0.352,7,0.143,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.0,95.714
3,MIA-2018-07-03,2018-07-03,MIA,H,TBR,20,15,4.0,5,6,2,0,0,3,1,1,2,0,1,7,7,6,0,4,1900,0.299,14,0.214,0.071,0.0,0.0,0.0,0.0,0.0,0.071,0.143,0.0,95.357,0.297,14,0.214,0.071,0.0,0.0,0.0,0.0,0.0,0.071,0.143,0.0,95.357
4,MIA-2018-07-23,2018-07-23,MIA,H,ATL,12,10,2.0,3,4,1,0,0,1,0,1,1,0,0,3,6,5,0,19,1140,0.501,21,0.19,0.095,0.0,0.0,0.143,0.048,0.095,0.048,0.048,0.0,90.476,0.418,34,0.206,0.088,0.0,0.0,0.088,0.029,0.059,0.059,0.088,0.0,95.147
5,MIA-2018-07-28,2018-07-28,MIA,H,WSN,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4,285,0.441,13,0.231,0.077,0.0,0.0,0.077,0.0,0.077,0.0,0.077,0.0,87.692,0.424,46,0.217,0.087,0.0,0.0,0.087,0.022,0.065,0.043,0.087,0.0,95.109
6,ATL-2018-07-31,2018-07-31,MIA,A,ATL,9,7,2.0,1,3,0,0,0,2,0,0,0,0,2,3,4,3,0,2,918,0.353,16,0.188,0.062,0.0,0.0,0.062,0.0,0.062,0.0,0.125,0.0,89.062,0.397,49,0.204,0.082,0.0,0.0,0.082,0.02,0.061,0.041,0.102,0.0,95.102
7,MIA-2018-08-08,2018-08-08,MIA,H,STL,6,5,1.0,2,2,2,0,0,1,1,2,0,0,0,2,1,0,0,7,570,0.388,25,0.24,0.04,0.0,0.0,0.12,0.0,0.04,0.08,0.08,0.0,93.72,0.405,58,0.224,0.069,0.0,0.0,0.103,0.017,0.052,0.069,0.086,0.0,96.172
8,ATL-2018-08-13,2018-08-13,MIA,A,ATL,4,4,1.0,0,1,0,0,0,0,0,2,0,0,0,1,1,1,0,4,408,0.424,19,0.158,0.105,0.0,0.0,0.158,0.053,0.0,0.105,0.158,0.0,93.316,0.423,64,0.203,0.094,0.0,0.0,0.109,0.031,0.047,0.062,0.109,0.0,96.062
9,ATL-2018-08-15,2018-08-15,MIA,A,ATL,8,8,2.0,0,2,0,0,0,0,0,1,0,0,0,4,3,1,0,1,816,0.385,23,0.174,0.087,0.0,0.0,0.13,0.043,0.0,0.087,0.217,0.0,94.826,0.411,68,0.206,0.088,0.0,0.0,0.103,0.029,0.044,0.059,0.132,0.0,96.412
