,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,KCR-2020-07-31,2020-07-31,KCR,H,CHW,18,4.0,2,3,1,0,1,1,0,3,2,0,1,9,3,1,1,99
1,KCR-2020-08-05,2020-08-05,KCR,H,CHC,22,6.0,2,4,0,0,0,2,0,6,0,0,2,8,6,2,1,4
2,KCR-2020-08-11,2020-08-11,KCR,A,CIN,22,5.0,5,7,1,1,2,1,0,6,0,0,0,8,7,5,0,5
3,KCR-2020-08-17,2020-08-17,KCR,A,MIN,20,4.1,2,4,0,0,1,4,0,4,0,0,1,4,8,4,2,5
4,KCR-2020-08-23,2020-08-23,KCR,H,MIN,21,3.1,4,9,3,0,0,2,1,0,0,0,0,6,13,10,0,5
5,KCR-2020-08-30,2020-08-30,KCR,A,CHW,25,5.1,2,6,1,0,0,2,0,8,0,0,0,6,9,5,1,6
6,KCR-2020-09-05,2020-09-05,KCR,H,CHW,27,7.0,2,4,1,0,2,1,0,4,0,0,0,10,12,5,2,5
7,KCR-2020-09-11,2020-09-11,KCR,H,PIT,23,5.0,1,6,1,0,0,2,0,6,0,0,0,5,10,6,2,5
8,KCR-2020-09-19,2020-09-19,KCR,A,MIL,20,5.1,0,1,0,0,0,4,0,7,0,0,1,5,4,0,2,7
9,KCR-2020-09-24,2020-09-24,KCR,H,DET,24,4.2,4,8,0,0,2,3,0,5,0,0,1,9,7,4,0,4
0,KCR-2021-05-02,2021-05-02,KCR,A,MIN,6,1.0,2,3,0,1,0,0,0,1,0,0,0,3,2,1,1,99
1,KCR-2021-05-06,2021-05-06,KCR,H,CLE,4,1.0,0,1,1,0,0,0,0,1,0,0,0,2,1,0,0,3
2,KCR-2021-05-08,2021-05-08,KCR,H,CHW,20,5.2,0,1,0,0,0,3,0,2,0,0,1,11,4,1,0,1
3,KCR-2021-05-13,2021-05-13,KCR,A,DET,20,5.0,0,3,0,0,0,4,0,6,0,0,1,4,6,1,2,4
4,KCR-2021-05-18,2021-05-18,KCR,H,MIL,20,6.0,0,1,0,0,0,2,0,4,0,0,1,8,6,4,0,4
5,KCR-2021-05-23,2021-05-23,KCR,H,DET,23,5.0,2,6,1,0,0,3,0,3,0,0,1,5,12,6,1,4
6,KCR-2021-05-28,2021-05-28,KCR,A,MIN,23,6.0,1,4,2,0,1,2,0,5,0,0,1,7,9,3,1,4
7,KCR-2021-06-03,2021-06-03,KCR,H,MIN,23,4.1,3,8,2,0,1,2,0,6,0,0,1,5,10,6,1,5
8,KCR-2021-06-08,2021-06-08,KCR,A,LAA,20,4.0,6,6,1,0,4,2,0,4,0,0,0,5,9,4,0,4
9,KCR-2021-06-13,2021-06-13,KCR,A,OAK,24,4.2,5,7,1,0,3,3,0,5,0,0,0,6,10,4,1,4
10,KCR-2021-06-18,2021-06-18,KCR,H,BOS,13,2.2,2,5,0,0,0,1,0,2,0,0,0,6,4,3,0,4
11,KCR-2021-06-22,2021-06-22,KCR,A,NYY,7,2.1,0,0,0,0,0,0,0,2,0,0,0,3,2,1,0,3
12,KCR-2021-06-26,2021-06-26,KCR,A,TEX,8,0.2,3,3,1,0,0,2,0,0,1,0,0,2,3,3,0,3
13,KCR-2021-07-01,2021-07-01,KCR,A,BOS,18,4.0,5,4,0,0,3,3,0,3,1,0,2,7,4,0,0,4
14,KCR-2021-07-06,2021-07-06,KCR,H,CIN,22,4.1,5,8,1,1,1,3,0,4,0,0,2,7,8,5,0,4
15,KCR-2021-07-17,2021-07-17,KCR,H,BAL,23,6.0,1,2,1,1,0,3,0,5,0,1,0,4,11,2,4,10
16,KCR-2021-07-23,2021-07-23,KCR,H,DET,24,6.0,1,6,0,0,1,2,0,4,0,0,3,11,7,6,0,5
17,KCR-2021-07-28,2021-07-28,KCR,H,CHW,23,6.0,2,5,1,0,0,1,0,3,0,0,0,10,9,6,1,4
18,KCR-2021-08-03,2021-08-03,KCR,A,CHW,23,6.0,3,3,0,0,2,3,0,8,0,0,1,8,4,1,0,5
19,KCR-2021-08-08,2021-08-08,KCR,A,STL,22,4.2,1,4,1,0,1,4,0,4,2,0,2,6,6,3,1,4
20,KCR-2021-08-15,2021-08-15,KCR,H,STL,15,1.1,7,9,3,0,2,1,0,1,1,0,0,3,9,6,0,6
21,KCR-2021-08-21,2021-08-21,KCR,A,CHC,22,6.1,2,1,0,0,1,2,0,9,0,0,0,7,4,1,0,5
22,KCR-2021-08-27,2021-08-27,KCR,A,SEA,26,4.1,5,9,2,0,0,4,0,6,0,0,0,5,11,6,2,5
23,KCR-2021-09-02,2021-09-02,KCR,H,CLE,9,2.0,1,1,0,0,0,2,0,3,0,0,0,4,0,0,0,5
24,KCR-2021-09-06,2021-09-06,KCR,A,BAL,22,5.1,2,6,1,0,1,1,0,4,0,0,0,6,11,5,1,3
25,KCR-2021-09-12,2021-09-12,KCR,A,MIN,22,5.1,2,4,1,0,0,1,0,6,1,1,0,5,9,5,1,5
26,KCR-2021-09-18,2021-09-18,KCR,H,SEA,22,6.1,1,2,1,0,0,4,0,2,0,0,2,10,6,0,1,5
27,KCR-2021-09-26,2021-09-26,KCR,A,DET,25,7.0,0,2,0,0,0,1,0,6,1,0,1,9,8,1,3,7
28,KCR-2021-10-02,2021-10-02,KCR,H,MIN,27,6.2,2,7,2,0,1,0,0,5,0,1,1,9,13,8,1,5
