,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf
0,STL-2016-08-23,2016-08-23,NYM,A,STL,16,12,3.2,0,2,1,0,0,3,0,2,1,0,1,4,6,3,0,99,1568,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,NYM-2016-08-28,2016-08-28,NYM,H,PHI,24,21,6.0,4,7,2,0,0,1,0,5,0,0,0,8,10,7,1,4,2256,0.307,17,0.059,0.059,0.0,0.0,0.176,0.0,0.059,0.059,0.118,0.0,92.235,0.307,17,0.059,0.059,0.0,0.0,0.176,0.0,0.059,0.059,0.118,0.0,92.235
2,NYM-2016-09-03,2016-09-03,NYM,H,WSN,27,23,6.0,1,6,1,0,0,3,0,4,0,1,0,13,7,2,1,5,2538,0.328,41,0.146,0.073,0.0,0.0,0.098,0.0,0.024,0.024,0.171,0.0,93.268,0.329,41,0.146,0.073,0.0,0.0,0.098,0.0,0.024,0.024,0.171,0.0,93.268
3,ATL-2016-09-09,2016-09-09,NYM,A,ATL,24,21,5.0,4,7,1,0,1,2,1,6,0,0,0,9,7,6,0,5,2376,0.311,68,0.162,0.059,0.0,0.0,0.103,0.0,0.015,0.015,0.162,0.015,93.559,0.311,68,0.162,0.059,0.0,0.0,0.103,0.0,0.015,0.015,0.162,0.015,93.559
4,WSN-2016-09-14,2016-09-14,NYM,A,WSN,20,19,5.2,0,5,0,0,0,1,0,4,0,0,1,8,7,3,0,4,2040,0.342,76,0.197,0.053,0.0,0.013,0.079,0.013,0.0,0.0,0.197,0.013,94.342,0.337,92,0.174,0.054,0.0,0.011,0.098,0.011,0.011,0.011,0.185,0.011,94.978
5,NYM-2016-09-20,2016-09-20,NYM,H,ATL,22,19,5.1,2,5,1,0,0,2,0,6,0,0,1,9,5,3,0,5,2068,0.316,72,0.208,0.028,0.0,0.014,0.083,0.014,0.0,0.014,0.194,0.014,96.583,0.322,112,0.188,0.045,0.0,0.009,0.089,0.009,0.009,0.018,0.188,0.009,96.232
6,NYM-2016-09-25,2016-09-25,NYM,H,PHI,26,24,7.0,0,3,0,0,0,2,0,8,0,0,0,12,4,3,1,4,2444,0.321,67,0.209,0.03,0.0,0.015,0.075,0.015,0.0,0.03,0.239,0.0,96.776,0.317,134,0.187,0.045,0.0,0.007,0.09,0.007,0.007,0.022,0.201,0.007,95.866
7,PHI-2016-09-30,2016-09-30,NYM,A,PHI,26,24,6.0,1,7,1,0,0,1,1,7,0,1,0,10,8,4,1,4,2574,0.227,69,0.174,0.014,0.0,0.0,0.072,0.0,0.0,0.029,0.261,0.0,94.957,0.29,160,0.175,0.038,0.0,0.006,0.088,0.006,0.006,0.019,0.219,0.006,95.562
8,NYM-2017-04-03,2017-04-03,NYM,H,ATL,4,4,1.0,0,2,1,0,0,0,0,1,0,0,0,1,2,2,0,99,376,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289,186,0.183,0.038,0.0,0.005,0.081,0.011,0.005,0.016,0.226,0.011,96.043
9,NYM-2017-04-08,2017-04-08,NYM,H,MIA,24,21,5.0,3,6,1,1,1,2,0,7,0,1,0,8,8,4,0,4,2256,0.527,5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,75.2,0.294,190,0.184,0.042,0.0,0.005,0.079,0.011,0.005,0.016,0.226,0.011,96.0
