,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,NYM-2017-09-02,2017-09-02,NYM,A,HOU,6,1.1,0,2,1,0,0,0,0,1,0,0,0,2,3,2,0,99
1,NYM-2017-09-05,2017-09-05,NYM,H,PHI,5,1.0,0,2,1,0,0,0,0,1,0,0,0,1,3,2,0,2
2,NYM-2017-09-12,2017-09-12,NYM,A,CHC,4,1.0,1,2,1,0,0,0,0,0,0,0,1,3,1,0,0,6
3,NYM-2017-09-13,2017-09-13,NYM,A,CHC,6,0.1,5,3,1,0,0,2,0,1,0,0,0,1,2,2,0,0
4,NYM-2017-09-18,2017-09-18,NYM,A,MIA,5,1.0,1,1,0,0,1,1,0,1,0,0,0,1,2,1,1,4
5,NYM-2017-09-23,2017-09-23,NYM,H,WSN,4,0.1,1,1,0,0,1,2,0,0,0,0,0,1,1,0,0,4
6,NYM-2017-09-25,2017-09-25,NYM,H,ATL,6,1.0,1,1,1,0,0,2,0,0,0,1,0,2,2,1,0,1
7,NYM-2017-09-29,2017-09-29,NYM,A,PHI,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3
8,NYM-2017-09-30,2017-09-30,NYM,A,PHI,6,2.0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0
0,NYM-2018-04-01,2018-04-01,NYM,H,STL,8,1.2,1,2,0,0,1,1,0,1,0,0,0,1,5,1,1,99
1,NYM-2018-04-07,2018-04-07,NYM,A,WSN,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
2,NYM-2018-04-08,2018-04-08,NYM,A,WSN,4,1.0,0,1,1,0,0,0,0,1,0,0,0,2,1,1,0,0
3,NYM-2018-04-10,2018-04-10,NYM,A,MIA,5,0.2,2,3,0,0,1,0,0,0,0,0,0,3,2,0,0,1
4,NYM-2018-05-15,2018-05-15,NYM,H,TOR,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,34
5,NYM-2018-05-16,2018-05-16,NYM,H,TOR,6,1.1,0,1,0,0,0,1,0,0,0,0,0,0,5,1,2,0
6,NYM-2018-05-22,2018-05-22,NYM,H,MIA,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,5
7,NYM-2018-05-24,2018-05-24,NYM,A,MIL,3,1.0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,1,1
