,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,DET-2014-04-05,2014-04-05,DET,H,BAL,23,6.2,1,3,0,0,0,2,0,3,0,0,1,11,7,4,0,99
1,DET-2014-04-11,2014-04-11,DET,A,SDP,27,6.1,5,10,3,1,1,0,0,5,0,0,1,8,14,8,1,5
2,DET-2014-04-20,2014-04-20,DET,H,LAA,25,7.0,1,5,1,0,0,1,0,4,0,0,1,14,6,3,1,8
3,DET-2014-04-25,2014-04-25,DET,A,MIN,21,5.0,4,6,1,0,1,1,0,4,0,1,1,5,11,6,1,4
4,DET-2014-05-02,2014-05-02,DET,A,KCR,25,7.0,2,4,1,1,1,0,0,6,0,1,0,7,12,6,0,6
5,DET-2014-05-07,2014-05-07,DET,H,HOU,27,6.2,2,7,2,0,0,2,0,5,0,0,2,6,14,7,1,4
6,DET-2014-05-12,2014-05-12,DET,A,BAL,24,6.0,1,5,1,0,0,0,0,2,0,0,0,10,12,7,1,4
7,DET-2014-05-17,2014-05-17,DET,A,BOS,30,8.0,1,6,0,0,1,1,0,4,0,0,1,11,14,8,3,4
8,DET-2014-05-24,2014-05-24,DET,H,TEX,28,5.1,7,12,1,1,2,2,0,5,0,0,0,10,11,6,0,6
9,DET-2014-05-29,2014-05-29,DET,A,OAK,28,5.2,2,5,0,0,1,6,0,4,1,0,1,9,8,2,2,4
10,DET-2014-06-04,2014-06-04,DET,H,TOR,26,7.0,3,6,2,0,1,1,0,3,0,0,2,9,13,5,2,5
11,DET-2014-06-09,2014-06-09,DET,A,CHW,26,5.0,5,9,3,1,1,1,0,4,0,0,1,8,13,6,2,4
12,DET-2014-06-15,2014-06-15,DET,H,MIN,29,7.0,3,5,3,0,0,3,0,4,0,0,0,13,9,3,2,5
13,DET-2014-06-20,2014-06-20,DET,A,CLE,23,6.0,0,6,0,0,0,1,0,3,0,0,2,12,7,4,2,4
14,DET-2014-06-26,2014-06-26,DET,A,TEX,30,9.0,0,3,0,0,0,3,0,6,0,0,3,14,7,4,0,5
15,DET-2014-07-01,2014-07-01,DET,H,OAK,31,9.0,0,4,1,0,0,0,0,0,0,0,0,18,13,2,4,4
16,DET-2014-07-06,2014-07-06,DET,H,TBR,28,5.2,7,11,1,0,2,1,0,2,0,0,1,17,8,2,0,4
17,DET-2014-07-12,2014-07-12,DET,A,KCR,28,7.0,1,6,1,0,0,3,0,3,0,1,2,9,13,6,1,5
18,DET-2014-07-22,2014-07-22,DET,A,ARI,25,7.0,3,5,0,2,1,0,0,5,0,1,1,11,9,7,0,9
19,DET-2014-07-27,2014-07-27,DET,A,LAA,24,7.0,0,5,0,0,0,0,0,6,0,0,2,14,4,2,0,4
20,DET-2014-08-02,2014-08-02,DET,H,COL,30,8.0,2,5,1,1,0,2,0,10,0,0,0,10,8,3,1,5
21,DET-2014-08-07,2014-08-07,DET,A,NYY,29,7.0,1,9,1,0,0,0,0,5,1,0,2,9,14,5,0,4
22,DET-2014-08-10,2014-08-10,DET,A,TOR,12,2.0,1,3,0,0,0,2,1,0,0,0,0,5,5,4,0,2
23,DET-2014-08-15,2014-08-15,DET,H,SEA,27,6.0,5,10,1,0,1,0,0,3,1,0,2,15,8,4,0,4
24,DET-2014-08-20,2014-08-20,DET,A,TBR,30,9.0,0,3,1,0,0,0,0,4,0,0,0,12,14,5,4,4
25,DET-2014-08-26,2014-08-26,DET,H,NYY,31,8.0,2,9,0,0,2,0,0,2,0,0,2,17,12,5,1,5
26,DET-2014-08-31,2014-08-31,DET,A,CHW,35,6.2,2,10,3,0,0,1,0,7,0,0,0,12,15,6,1,4
27,DET-2014-09-05,2014-09-05,DET,H,SFG,19,3.0,5,10,1,1,0,1,1,1,0,0,0,9,8,7,0,4
28,DET-2014-09-10,2014-09-10,DET,H,KCR,28,6.2,2,7,0,0,0,0,0,7,1,0,0,12,8,3,1,4
29,DET-2014-09-16,2014-09-16,DET,A,MIN,30,8.0,2,7,1,1,1,2,0,5,0,0,2,9,14,5,3,5
30,DET-2014-09-21,2014-09-21,DET,A,KCR,20,3.1,4,9,2,1,0,2,0,1,0,0,0,6,11,7,1,4
31,DET-2014-09-26,2014-09-26,DET,H,MIN,21,3.2,4,6,3,0,2,3,2,6,0,0,0,8,4,1,0,4
0,BOS-2015-04-08,2015-04-08,BOS,A,PHI,27,6.0,3,6,0,0,1,2,0,4,0,0,0,14,7,4,0,99
1,BOS-2015-04-13,2015-04-13,BOS,H,WSN,30,8.0,3,4,0,1,2,1,0,6,0,0,1,12,11,2,2,4
