,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,PHI-2016-08-17,2016-08-17,PHI,H,LAD,4,1.0,0,1,0,0,0,0,0,2,0,0,0,0,2,1,0,99
1,PHI-2016-08-19,2016-08-19,PHI,H,STL,8,1.1,1,2,2,0,0,1,0,2,1,0,0,0,4,3,0,1
2,PHI-2016-08-21,2016-08-21,PHI,H,STL,6,0.2,4,3,1,0,2,0,0,1,0,0,0,0,5,3,1,1
3,PHI-2016-08-26,2016-08-26,PHI,A,NYM,9,2.0,3,3,1,0,1,1,0,2,0,0,0,0,6,2,1,4
4,PHI-2016-08-29,2016-08-29,PHI,H,WSN,7,1.0,0,2,0,0,0,1,0,1,0,0,0,2,3,1,1,2
5,PHI-2016-09-07,2016-09-07,PHI,A,MIA,3,1.0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,8
6,PHI-2016-09-09,2016-09-09,PHI,A,WSN,6,1.2,1,2,0,0,1,0,0,1,0,0,1,1,4,1,1,1
7,PHI-2016-09-15,2016-09-15,PHI,H,PIT,4,1.0,1,1,0,0,1,1,0,0,0,0,0,1,2,1,0,5
8,PHI-2016-09-16,2016-09-16,PHI,H,MIA,6,2.0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0
9,PHI-2016-09-22,2016-09-22,PHI,A,NYM,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
10,PHI-2016-09-23,2016-09-23,PHI,A,NYM,3,0.2,1,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0
11,PHI-2016-09-25,2016-09-25,PHI,A,NYM,4,0.2,2,1,0,0,1,1,0,2,0,0,0,0,1,0,0,1
12,PHI-2016-09-28,2016-09-28,PHI,A,ATL,3,0.2,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,2
13,PHI-2016-10-01,2016-10-01,PHI,H,NYM,5,1.0,1,2,0,0,0,0,0,0,0,0,0,2,3,2,1,2
