,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,CHW-2014-03-31,2014-03-31,MIN,A,CHW,3,1.0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,99
1,CHW-2014-04-03,2014-04-03,MIN,A,CHW,6,0.1,4,3,0,1,0,2,0,0,0,0,0,2,2,1,0,2
2,CLE-2014-04-06,2014-04-06,MIN,A,CLE,9,1.1,2,5,2,0,0,0,0,1,0,0,0,1,7,3,1,2
3,MIN-2014-04-09,2014-04-09,MIN,H,OAK,5,1.1,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,2
4,MIN-2014-04-11,2014-04-11,MIN,H,KCR,3,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1
5,MIN-2014-04-15,2014-04-15,MIN,H,TOR,7,1.2,0,1,0,0,0,1,0,0,0,0,0,4,2,0,0,3
6,MIN-2014-04-17,2014-04-17,MIN,H,TOR,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1
7,TBR-2014-04-23,2014-04-23,MIN,A,TBR,8,2.1,0,1,0,0,0,0,0,1,0,0,0,1,6,3,1,5
8,MIN-2014-04-25,2014-04-25,MIN,H,DET,14,3.0,2,6,1,0,0,0,0,0,0,0,1,8,6,4,0,1
9,MIN-2014-04-30,2014-04-30,MIN,H,LAD,4,1.0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,4
10,MIN-2014-05-01,2014-05-01,MIN,H,LAD,7,1.1,1,2,0,1,0,2,0,0,0,0,1,4,1,0,0,0
11,MIN-2014-05-04,2014-05-04,MIN,H,BAL,2,0.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2
12,CLE-2014-05-08,2014-05-08,MIN,A,CLE,5,0.1,3,4,3,0,0,0,0,0,0,0,0,1,4,4,0,3
13,DET-2014-05-10,2014-05-10,MIN,A,DET,13,4.0,0,1,0,0,0,0,0,3,0,0,0,4,6,2,1,1
14,MIN-2014-05-14,2014-05-14,MIN,H,BOS,6,1.0,0,1,0,0,0,1,0,2,0,0,0,2,1,1,0,3
