,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
0,MIN-2017-07-17,2017-07-17,NYY,A,MIN,14,13,3.0,2,4,1,0,0,1,1,5,0,0,0,6,2,2,0,99,1414,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
1,SEA-2017-07-23,2017-07-23,NYY,A,SEA,17,16,3.2,4,5,2,0,0,1,0,2,0,0,0,3,11,6,0,5,1632,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
2,NYY-2017-07-29,2017-07-29,NYY,H,TBR,16,12,3.1,2,3,0,0,1,3,0,4,0,1,0,2,7,3,1,5,1600,0.345,32,0.188,0.094,0.0,0.0,0.062,0.031,0.0,0.0,0.219,0.0,95.188,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
3,BOS-2017-08-20,2017-08-20,NYY,A,BOS,5,4,1.0,0,1,0,0,0,1,0,1,0,0,0,1,2,1,0,21,525,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.353,48,0.167,0.062,0.0,0.021,0.104,0.021,0.0,0.0,0.229,0.021,96.792,1
4,DET-2017-08-24,2017-08-24,NYY,A,DET,4,4,1.0,1,2,0,0,1,0,0,1,0,0,0,1,2,0,0,3,404,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.349,53,0.17,0.057,0.0,0.019,0.113,0.019,0.0,0.0,0.226,0.019,97.566,1
5,NYY-2017-08-27,2017-08-27,NYY,H,SEA,6,6,2.0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,0,2,600,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.376,57,0.175,0.053,0.0,0.035,0.105,0.018,0.0,0.0,0.228,0.018,97.807,1
6,NYY-2017-08-30,2017-08-30,NYY,H,CLE,16,14,3.2,3,3,0,0,2,2,0,3,0,0,0,2,9,6,0,2,1600,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.339,63,0.159,0.048,0.0,0.032,0.095,0.016,0.0,0.0,0.222,0.016,98.016,1
7,TEX-2017-09-08,2017-09-08,NYY,A,TEX,3,2,0.0,3,2,0,0,0,1,0,0,0,0,0,0,2,2,0,8,327,0.344,32,0.094,0.0,0.0,0.094,0.094,0.0,0.0,0.0,0.188,0.0,97.781,0.35,79,0.139,0.038,0.0,0.051,0.101,0.013,0.0,0.0,0.215,0.013,98.418,0
8,TEX-2017-09-10,2017-09-10,NYY,A,TEX,5,4,1.0,1,1,1,0,0,1,0,1,0,0,0,0,3,0,2,1,545,0.397,30,0.133,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.167,0.0,97.7,0.368,82,0.159,0.037,0.0,0.049,0.11,0.012,0.0,0.0,0.207,0.012,98.805,0
9,MIA-2018-03-30,2018-03-30,MIA,H,CHC,23,20,5.1,1,4,2,0,1,3,0,8,0,0,0,3,9,3,1,99,2185,0.318,76,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,0.367,87,0.149,0.046,0.0,0.046,0.115,0.011,0.0,0.0,0.207,0.011,99.391,1
