,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf
0,HOU-2014-04-15,2014-04-15,HOU,H,KCR,11,11,3.0,0,2,1,0,0,0,0,1,0,0,0,5,5,3,1,99,1078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,OAK-2014-04-18,2014-04-18,HOU,A,OAK,20,18,4.1,3,5,0,0,2,2,0,1,0,0,0,9,8,4,1,2,1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,HOU-2014-04-24,2014-04-24,HOU,H,OAK,15,12,2.2,3,4,1,0,0,1,0,2,1,0,0,4,6,2,0,5,1470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,HOU-2014-04-30,2014-04-30,HOU,H,WSN,13,12,3.1,1,2,1,0,1,1,0,1,0,0,0,4,7,3,0,5,1274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,BAL-2014-05-10,2014-05-10,HOU,A,BAL,3,3,0.1,1,2,1,0,0,0,0,0,0,0,0,2,1,1,0,9,306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,HOU-2014-05-12,2014-05-12,HOU,H,TEX,2,2,0.2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,HOU-2014-05-14,2014-05-14,HOU,H,TEX,4,3,1.0,0,1,1,0,0,1,1,0,0,0,0,1,2,0,1,1,392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,HOU-2014-05-16,2014-05-16,HOU,H,CHW,13,12,2.1,0,4,2,0,0,1,0,3,0,0,0,5,4,2,1,1,1274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,HOU-2014-06-01,2014-06-01,HOU,H,BAL,6,6,2.0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,15,588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,HOU-2014-06-05,2014-06-05,HOU,H,LAA,7,6,1.0,1,2,0,0,0,1,0,1,0,0,0,2,3,2,0,3,686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,MIN-2014-06-07,2014-06-07,HOU,A,MIN,13,7,2.0,4,2,1,0,0,5,0,1,0,0,0,2,5,3,0,1,1326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,TBR-2014-06-19,2014-06-19,HOU,A,TBR,7,7,1.0,3,4,0,0,2,0,0,0,0,0,0,1,6,1,1,11,679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,HOU-2014-08-02,2014-08-02,HOU,H,TOR,4,3,1.0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,43,392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,MIA-2016-06-20,2016-06-20,MIA,H,COL,22,19,5.0,3,7,0,0,3,3,0,2,0,0,2,7,10,4,1,99,2090,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,MIA-2016-06-25,2016-06-25,MIA,H,CHC,25,19,5.0,4,4,2,0,2,5,0,4,1,0,0,6,9,5,2,4,2375,0.529,23.0,0.174,0.0,0.0,0.13,0.13,0.0,0.0,0.087,0.087,0.0,90.87,0.535,23.0,0.174,0.0,0.0,0.13,0.13,0.0,0.0,0.087,0.087,0.0,90.87
15,ARI-2016-07-04,2016-07-04,SDP,A,ARI,4,3,1.0,0,1,1,0,0,0,0,1,0,1,0,0,3,2,0,8,420,0.475,48.0,0.083,0.042,0.0,0.104,0.167,0.0,0.021,0.042,0.125,0.0,93.021,0.48,48.0,0.083,0.042,0.0,0.104,0.167,0.0,0.021,0.042,0.125,0.0,93.021
16,LAD-2016-07-07,2016-07-07,SDP,A,LAD,4,3,1.0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,2,384,0.462,52.0,0.077,0.058,0.0,0.096,0.154,0.0,0.019,0.038,0.135,0.019,93.942,0.467,52.0,0.077,0.058,0.0,0.096,0.154,0.0,0.019,0.038,0.135,0.019,93.942
17,LAD-2016-07-08,2016-07-08,SDP,A,LAD,6,4,1.1,0,2,1,0,0,1,0,1,0,1,1,2,2,2,0,0,576,0.441,56.0,0.071,0.054,0.0,0.089,0.161,0.0,0.018,0.036,0.143,0.018,94.089,0.446,56.0,0.071,0.054,0.0,0.089,0.161,0.0,0.018,0.036,0.143,0.018,94.089
18,STL-2016-07-20,2016-07-20,SDP,A,STL,21,19,5.0,3,4,1,0,2,2,0,5,0,0,0,4,10,4,2,11,2058,0.339,15.0,0.067,0.133,0.0,0.0,0.133,0.0,0.0,0.067,0.2,0.133,92.0,0.448,62.0,0.081,0.065,0.0,0.081,0.161,0.0,0.016,0.048,0.145,0.032,94.274
19,TOR-2016-07-26,2016-07-26,SDP,A,TOR,2,1,0.1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,200,0.356,32.0,0.062,0.062,0.0,0.062,0.125,0.0,0.0,0.031,0.219,0.031,94.312,0.427,83.0,0.072,0.06,0.0,0.084,0.145,0.0,0.012,0.036,0.169,0.024,95.217
20,SDP-2016-07-31,2016-07-31,SDP,H,CIN,18,17,4.1,2,4,0,0,1,1,0,5,0,0,0,6,6,1,1,4,1746,0.358,24.0,0.042,0.042,0.0,0.083,0.125,0.0,0.0,0.0,0.208,0.0,94.083,0.425,85.0,0.071,0.059,0.0,0.082,0.153,0.0,0.012,0.035,0.165,0.024,95.329
