,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,TEX-2014-04-06,2014-04-06,TEX,A,TBR,29,7.0,0,7,3,0,0,1,0,6,0,0,0,3,19,8,5,99
1,TEX-2014-04-11,2014-04-11,TEX,H,HOU,26,8.0,0,1,0,0,0,1,0,9,0,0,0,8,8,3,2,4
2,TEX-2014-04-16,2014-04-16,TEX,H,SEA,30,7.0,2,7,0,1,0,2,0,8,0,0,0,7,13,6,1,4
3,TEX-2014-04-21,2014-04-21,TEX,A,OAK,29,6.0,3,8,1,0,1,4,0,6,0,0,1,6,13,11,0,4
4,TEX-2014-04-28,2014-04-28,TEX,H,OAK,18,3.1,4,6,0,1,0,2,0,4,1,1,0,4,7,5,0,6
5,TEX-2014-05-04,2014-05-04,TEX,A,LAA,28,6.1,3,7,1,0,2,1,0,9,1,0,0,4,13,4,1,5
6,TEX-2014-05-09,2014-05-09,TEX,H,BOS,30,8.2,0,2,0,0,0,2,0,12,0,0,0,7,9,2,3,4
7,TEX-2014-05-16,2014-05-16,TEX,H,TOR,31,8.0,2,5,1,0,0,3,1,11,0,0,1,11,6,2,0,6
8,TEX-2014-05-22,2014-05-22,TEX,A,DET,29,7.0,2,6,4,0,0,3,0,6,0,0,0,6,14,5,1,5
9,TEX-2014-06-01,2014-06-01,TEX,A,WSN,31,8.0,0,5,1,0,0,2,0,12,0,0,0,3,14,5,5,9
10,TEX-2014-06-06,2014-06-06,TEX,H,CLE,33,7.0,4,9,1,0,2,3,0,8,0,0,0,10,12,5,1,4
11,TEX-2014-06-11,2014-06-11,TEX,H,MIA,32,9.0,0,6,0,0,0,3,0,10,0,0,3,8,11,5,4,4
12,TEX-2014-06-17,2014-06-17,TEX,A,OAK,26,5.0,4,8,1,0,0,5,0,8,0,1,0,6,7,5,0,5
13,TEX-2014-06-22,2014-06-22,TEX,A,LAA,27,6.0,4,5,1,0,2,4,0,9,0,0,0,1,13,5,2,4
14,TEX-2014-06-28,2014-06-28,TEX,H,MIN,29,8.0,0,4,0,0,0,1,0,10,0,0,0,7,11,3,2,5
15,TEX-2014-07-04,2014-07-04,TEX,A,NYM,22,5.0,4,5,2,0,1,2,0,6,0,0,0,7,7,2,1,5
16,TEX-2014-07-09,2014-07-09,TEX,H,HOU,27,6.0,6,10,4,1,1,0,0,8,0,0,1,8,11,7,1,4
17,TEX-2014-07-18,2014-07-18,TEX,A,TOR,28,6.2,1,5,1,0,1,3,0,12,0,0,0,2,11,5,3,8
18,TEX-2014-07-23,2014-07-23,TEX,A,NYY,18,4.1,2,5,3,0,1,0,0,5,0,0,0,5,8,2,3,4
19,TEX-2014-07-28,2014-07-28,TEX,H,NYY,30,7.0,2,9,1,0,2,1,0,8,0,0,1,11,10,5,1,4
20,TEX-2014-08-03,2014-08-03,TEX,A,CLE,28,7.0,1,4,2,0,0,2,0,8,0,0,0,5,13,4,4,5
21,TEX-2014-08-09,2014-08-09,TEX,A,HOU,24,4.0,5,9,1,0,0,4,0,7,0,0,0,9,4,4,0,5
0,TEX-2016-05-28,2016-05-28,TEX,H,PIT,19,5.0,1,3,0,0,0,1,0,7,0,0,0,5,6,4,0,99
1,TEX-2016-06-03,2016-06-03,TEX,H,SEA,24,5.2,3,6,2,0,0,1,0,5,0,1,0,9,9,4,1,5
2,TEX-2016-06-08,2016-06-08,TEX,H,HOU,21,5.0,1,3,1,0,1,4,0,7,0,0,0,3,6,3,0,4
3,TEX-2016-07-16,2016-07-16,TEX,A,CHC,20,4.1,2,2,1,0,0,4,0,9,0,0,0,3,4,2,1,37
4,TEX-2016-07-22,2016-07-22,TEX,A,KCR,26,6.0,2,7,0,1,1,1,0,11,0,0,0,4,10,5,1,5
5,TEX-2016-07-27,2016-07-27,TEX,H,OAK,22,6.0,2,4,1,1,1,0,0,6,0,1,0,8,8,1,1,4
6,TEX-2016-08-02,2016-08-02,TEX,A,BAL,24,6.1,3,6,0,0,3,1,0,9,0,0,2,5,9,5,2,5
7,TEX-2016-08-07,2016-08-07,TEX,A,HOU,26,7.0,0,5,1,0,0,0,0,8,0,0,0,8,10,3,2,4
8,TEX-2016-08-12,2016-08-12,TEX,H,DET,28,6.2,2,5,2,0,1,1,0,5,1,0,0,7,14,6,2,4
9,TEX-2016-08-17,2016-08-17,TEX,H,OAK,29,7.0,2,8,1,0,2,1,0,9,0,0,1,4,15,10,0,4
10,TEX-2016-08-24,2016-08-24,TEX,A,CIN,28,6.0,3,4,1,0,0,5,1,5,1,1,0,5,12,7,2,6
11,TEX-2016-08-29,2016-08-29,TEX,H,SEA,28,6.2,3,6,1,0,0,2,0,9,0,0,0,6,11,4,0,4
12,TEX-2016-09-04,2016-09-04,TEX,H,HOU,22,4.0,5,7,1,0,1,3,0,4,0,0,0,9,6,2,1,5
13,TEX-2016-09-09,2016-09-09,TEX,A,LAA,25,6.2,1,3,0,1,0,1,0,9,1,0,0,10,4,1,1,4
14,TEX-2016-09-17,2016-09-17,TEX,H,OAK,26,5.0,7,7,0,0,2,4,0,8,0,1,0,4,10,6,0,7
15,TEX-2016-09-24,2016-09-24,TEX,A,OAK,24,7.0,0,2,0,0,0,1,0,9,0,0,0,7,7,3,0,6
16,TEX-2016-09-30,2016-09-30,TEX,H,TBR,24,6.0,1,3,1,0,0,1,0,12,0,0,0,3,8,4,2,5
0,TEX-2017-04-03,2017-04-03,TEX,H,CLE,27,6.1,4,4,2,0,1,5,0,4,0,1,2,8,10,6,1,99
1,TEX-2017-04-08,2017-04-08,TEX,H,OAK,24,6.0,1,4,2,0,0,3,0,5,0,0,0,6,10,5,1,4
2,TEX-2017-04-13,2017-04-13,TEX,A,LAA,27,7.0,0,5,0,0,0,2,0,10,0,0,1,7,8,2,1,4
3,TEX-2017-04-18,2017-04-18,TEX,A,OAK,20,5.1,4,3,1,0,1,2,0,4,0,0,1,7,7,5,1,4
4,TEX-2017-04-23,2017-04-23,TEX,H,KCR,29,8.0,2,5,0,0,2,1,0,8,0,0,1,10,10,4,1,4
5,TEX-2017-04-29,2017-04-29,TEX,H,LAA,25,6.0,2,3,1,0,0,4,0,10,0,1,0,1,10,3,1,5
6,TEX-2017-05-05,2017-05-05,TEX,A,SEA,28,7.0,1,6,0,0,1,4,0,5,0,0,2,6,13,9,2,5
7,TEX-2017-05-10,2017-05-10,TEX,H,SDP,25,6.0,3,7,1,0,2,0,0,6,0,0,0,9,10,3,1,4
8,TEX-2017-05-16,2017-05-16,TEX,H,PHI,27,7.0,1,4,1,0,0,2,0,9,0,0,1,8,8,3,3,5
9,TEX-2017-05-21,2017-05-21,TEX,A,DET,24,5.0,2,5,0,0,1,4,0,7,0,0,0,2,11,5,0,4
10,TEX-2017-05-27,2017-05-27,TEX,A,TOR,29,6.0,3,5,2,0,1,3,0,4,2,0,0,6,14,7,0,5
11,TEX-2017-06-02,2017-06-02,TEX,H,HOU,24,5.0,3,7,2,0,1,1,0,8,1,0,0,5,9,4,1,5
12,TEX-2017-06-07,2017-06-07,TEX,H,NYM,27,7.1,3,3,0,0,2,1,0,9,1,0,0,8,8,1,2,4
13,TEX-2017-06-12,2017-06-12,TEX,A,HOU,25,7.0,1,1,0,0,0,3,0,4,0,0,0,12,6,3,2,4
14,TEX-2017-06-18,2017-06-18,TEX,H,SEA,23,5.0,5,8,3,0,1,1,0,6,1,0,0,6,8,5,1,5
15,TEX-2017-06-23,2017-06-23,TEX,A,NYY,22,7.0,0,2,0,0,0,0,0,10,0,0,1,7,5,4,0,4
16,TEX-2017-06-28,2017-06-28,TEX,A,CLE,25,6.0,2,7,2,0,0,1,0,6,0,0,1,8,10,5,1,4
17,TEX-2017-07-04,2017-07-04,TEX,H,BOS,24,4.1,7,11,2,0,1,0,0,4,0,0,0,4,16,9,2,5
