,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
20,ATL-2016-04-10,2016-04-10,ATL,H,STL,6,3,0.2,1,1,0,0,0,2,0,0,1,0,0,1,2,1,0,99,594,0.322,76.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
21,WSN-2016-04-12,2016-04-12,ATL,A,WSN,2,2,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,204,0.322,76.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
22,WSN-2016-04-13,2016-04-13,ATL,A,WSN,5,4,1.1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,510,0.322,76.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
23,MIA-2016-04-15,2016-04-15,ATL,A,MIA,1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,95,0.322,76.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
24,MIA-2016-04-16,2016-04-16,ATL,A,MIA,2,2,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,190,0.322,76.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
25,ATL-2016-04-19,2016-04-19,ATL,H,LAD,1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,99,0.322,76.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
26,ATL-2016-04-20,2016-04-20,ATL,H,LAD,3,2,0.2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,297,0.322,76.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
27,ATL-2016-04-23,2016-04-23,ATL,H,NYM,3,3,0.2,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,2,297,0.218,21.0,0.048,0.0,0.0,0.0,0.19,0.0,0.048,0.0,0.095,0.0,94.714,0.322,684.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
28,ATL-2016-04-26,2016-04-26,ATL,H,BOS,4,4,0.2,1,2,1,0,0,0,0,0,0,0,0,1,3,2,0,2,396,0.228,24.0,0.083,0.0,0.0,0.0,0.167,0.0,0.042,0.0,0.167,0.0,95.25,0.322,684.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
29,CHC-2016-04-29,2016-04-29,ATL,A,CHC,4,3,0.2,1,1,0,0,1,1,0,0,0,0,0,0,3,0,0,2,400,0.273,28.0,0.107,0.036,0.0,0.0,0.143,0.0,0.036,0.0,0.143,0.0,95.786,0.322,684.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
30,ATL-2016-05-26,2016-05-26,ATL,H,MIL,5,4,1.1,0,1,0,0,0,1,0,1,0,0,1,2,1,1,0,26,495,0.322,76.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
31,ATL-2016-05-28,2016-05-28,ATL,H,MIA,4,4,1.0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,0,1,396,0.322,76.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
32,ATL-2016-05-31,2016-05-31,ATL,H,SFG,1,0,0.1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,99,0.322,76.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.314,41.0,0.122,0.024,0.0,0.024,0.146,0.0,0.024,0.024,0.146,0.0,96.902,1
33,ATL-2016-06-01,2016-06-01,ATL,H,SFG,3,3,1.0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,297,0.322,76.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.306,42.0,0.119,0.024,0.0,0.024,0.143,0.0,0.024,0.024,0.143,0.024,96.952,1
34,LAD-2016-06-04,2016-06-04,ATL,A,LAD,5,4,1.1,0,0,0,0,0,1,0,1,0,0,0,0,3,0,2,2,480,0.322,76.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.286,45.0,0.111,0.022,0.0,0.022,0.133,0.0,0.022,0.022,0.178,0.022,97.089,1
35,SDP-2016-06-06,2016-06-06,ATL,A,SDP,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,291,0.322,76.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.27,50.0,0.1,0.02,0.0,0.02,0.14,0.0,0.02,0.02,0.18,0.02,96.98,1
36,SDP-2016-06-07,2016-06-07,ATL,A,SDP,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,291,0.149,22.0,0.091,0.0,0.0,0.0,0.091,0.0,0.0,0.045,0.273,0.045,93.545,0.255,53.0,0.094,0.019,0.0,0.019,0.132,0.0,0.019,0.019,0.189,0.019,96.981,0
37,ATL-2016-06-12,2016-06-12,ATL,H,CHC,7,6,0.1,6,5,0,0,1,1,0,1,0,0,0,2,3,3,0,4,693,0.131,25.0,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.04,0.24,0.04,93.96,0.241,56.0,0.089,0.018,0.0,0.018,0.125,0.0,0.018,0.018,0.179,0.018,96.982,0
38,ATL-2016-06-14,2016-06-14,ATL,H,CIN,4,3,1.0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,396,0.302,32.0,0.188,0.0,0.0,0.031,0.094,0.0,0.0,0.031,0.219,0.031,95.062,0.315,63.0,0.143,0.016,0.0,0.032,0.127,0.0,0.016,0.016,0.175,0.016,97.206,0
39,ATL-2016-06-15,2016-06-15,ATL,H,CIN,1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,99,0.287,36.0,0.167,0.0,0.0,0.028,0.111,0.0,0.0,0.028,0.222,0.028,95.5,0.306,67.0,0.134,0.015,0.0,0.03,0.134,0.0,0.015,0.015,0.179,0.015,97.313,0
40,NYM-2016-06-17,2016-06-17,ATL,A,NYM,2,1,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,188,0.273,32.0,0.156,0.0,0.0,0.031,0.094,0.0,0.0,0.0,0.219,0.031,95.062,0.302,68.0,0.132,0.015,0.0,0.029,0.132,0.0,0.015,0.015,0.176,0.015,97.338,0
41,NYM-2016-06-18,2016-06-18,ATL,A,NYM,3,3,0.2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,282,0.316,30.0,0.167,0.0,0.0,0.033,0.133,0.0,0.0,0.0,0.2,0.033,94.467,0.316,70.0,0.143,0.014,0.0,0.029,0.143,0.0,0.014,0.014,0.171,0.014,97.243,0
42,MIA-2016-06-21,2016-06-21,ATL,A,MIA,5,5,1.2,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,2,475,0.324,32.0,0.188,0.0,0.0,0.031,0.125,0.0,0.0,0.0,0.219,0.0,94.281,0.315,73.0,0.151,0.014,0.0,0.027,0.137,0.0,0.014,0.014,0.178,0.014,97.11,0
43,ATL-2016-06-24,2016-06-24,ATL,H,NYM,3,3,1.0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,2,297,0.304,34.0,0.176,0.0,0.0,0.029,0.118,0.0,0.0,0.0,0.176,0.0,93.971,0.294,78.0,0.141,0.013,0.0,0.026,0.128,0.0,0.013,0.013,0.179,0.013,96.974,0
44,ATL-2016-06-25,2016-06-25,ATL,H,NYM,3,2,0.2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,297,0.33,32.0,0.219,0.0,0.0,0.031,0.094,0.0,0.0,0.0,0.156,0.0,94.125,0.294,81.0,0.148,0.012,0.0,0.025,0.123,0.0,0.012,0.012,0.173,0.012,97.049,0
45,ATL-2016-06-30,2016-06-30,ATL,H,MIA,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4,297,0.39,29.0,0.241,0.0,0.0,0.034,0.138,0.0,0.0,0.0,0.138,0.0,94.034,0.292,84.0,0.143,0.012,0.0,0.024,0.131,0.0,0.012,0.012,0.167,0.012,97.119,0
46,ATL-2016-07-01,2016-07-01,ATL,H,MIA,5,5,1.0,0,2,0,0,0,0,0,1,0,0,0,0,4,3,1,0,495,0.352,32.0,0.219,0.0,0.0,0.031,0.125,0.0,0.0,0.0,0.156,0.0,94.5,0.282,87.0,0.138,0.011,0.0,0.023,0.126,0.0,0.011,0.011,0.172,0.011,97.184,0
47,ATL-2016-07-03,2016-07-03,ATL,H,MIA,1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,99,0.223,30.0,0.167,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.167,0.0,94.2,0.286,92.0,0.152,0.011,0.0,0.022,0.12,0.0,0.011,0.011,0.174,0.011,97.283,0
48,PHI-2016-07-06,2016-07-06,ATL,A,PHI,6,5,1.0,1,2,0,0,1,1,0,3,0,0,0,1,1,1,0,2,594,0.231,26.0,0.192,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.154,0.0,93.462,0.283,93.0,0.151,0.011,0.0,0.022,0.118,0.0,0.011,0.011,0.172,0.011,97.301,0
49,CHW-2016-07-08,2016-07-08,ATL,A,CHW,5,5,1.2,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,495,0.269,30.0,0.167,0.0,0.0,0.033,0.067,0.0,0.0,0.0,0.233,0.0,94.533,0.302,99.0,0.152,0.01,0.0,0.03,0.121,0.0,0.01,0.01,0.192,0.01,97.404,0
