,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,NYM-2014-03-31,2014-03-31,NYM,H,WSN,26,6.2,4,4,1,0,1,2,0,5,0,0,0,11,8,1,2,99
1,NYM-2014-04-05,2014-04-05,NYM,H,CIN,29,7.1,3,6,1,0,2,1,0,4,0,0,0,7,17,7,3,4
2,NYM-2014-04-11,2014-04-11,NYM,A,LAA,27,5.2,4,6,1,0,2,4,0,5,0,0,0,8,10,3,0,5
3,NYM-2014-04-16,2014-04-16,NYM,A,ARI,23,7.0,0,3,2,0,0,0,0,3,0,0,0,8,12,4,2,4
4,NYM-2014-04-22,2014-04-22,NYM,H,STL,25,6.0,2,7,0,0,0,2,0,4,0,0,0,11,8,6,0,5
5,NYM-2014-04-27,2014-04-27,NYM,H,MIA,29,8.0,0,3,0,0,0,4,0,6,0,0,2,7,12,2,4,4
6,NYM-2014-05-04,2014-05-04,NYM,A,COL,25,6.0,0,6,2,0,0,1,0,5,0,0,0,6,13,8,0,6
7,NYM-2014-05-10,2014-05-10,NYM,H,PHI,27,6.0,3,6,1,0,1,1,0,1,2,1,0,8,15,9,1,5
8,NYM-2014-07-09,2014-07-09,NYM,H,ATL,26,7.0,1,6,1,0,0,1,0,4,0,0,1,15,6,0,0,59
9,NYM-2014-07-19,2014-07-19,NYM,A,SDP,20,5.0,4,5,0,0,2,0,0,8,0,0,0,7,5,2,1,9
10,NYM-2014-07-24,2014-07-24,NYM,A,MIL,23,5.0,6,6,2,1,1,2,0,6,0,0,0,5,10,6,0,4
11,NYM-2014-07-29,2014-07-29,NYM,H,PHI,29,6.2,5,5,0,0,2,3,0,2,1,0,1,14,9,2,1,4
12,NYM-2014-08-04,2014-08-04,NYM,H,SFG,25,5.2,2,5,3,0,0,3,0,6,0,0,0,6,10,5,0,5
13,NYM-2014-08-09,2014-08-09,NYM,A,PHI,27,7.0,1,3,0,0,1,3,0,4,0,0,0,8,12,6,2,4
14,NYM-2014-08-14,2014-08-14,NYM,H,WSN,26,6.0,4,4,0,0,2,4,0,3,0,0,0,10,9,2,1,4
15,NYM-2014-08-19,2014-08-19,NYM,A,OAK,26,5.2,4,8,1,1,0,2,0,4,0,1,1,7,13,7,1,4
16,NYM-2014-08-26,2014-08-26,NYM,H,ATL,25,6.2,2,6,2,0,0,2,0,1,0,0,2,10,12,4,1,6
17,NYM-2014-08-31,2014-08-31,NYM,H,PHI,27,6.0,3,7,2,0,1,3,0,7,0,0,1,7,10,4,1,4
18,NYM-2014-09-06,2014-09-06,NYM,A,CIN,28,7.0,2,7,0,0,2,1,0,6,0,0,0,8,13,7,2,5
19,NYM-2014-09-12,2014-09-12,NYM,H,WSN,28,5.1,3,9,1,0,1,2,0,4,1,0,1,12,9,7,0,5
20,NYM-2014-09-17,2014-09-17,NYM,H,MIA,27,6.2,4,7,0,0,0,2,0,4,1,0,3,12,8,5,2,4
21,NYM-2014-09-25,2014-09-25,NYM,A,WSN,22,5.0,4,9,0,0,0,0,0,2,0,1,0,9,11,4,2,7
0,NYM-2015-04-11,2015-04-11,NYM,A,ATL,22,5.0,5,8,3,1,1,0,0,2,0,0,1,14,6,4,0,99
1,NYM-2015-04-16,2015-04-16,NYM,H,MIA,23,5.2,4,5,0,0,2,2,0,7,0,0,0,9,5,1,1,4
2,NYM-2015-04-22,2015-04-22,NYM,H,ATL,28,7.0,2,8,1,1,0,1,1,3,0,1,2,12,12,8,1,5
3,NYM-2015-04-27,2015-04-27,NYM,A,MIA,29,7.2,1,6,0,0,0,0,0,3,0,0,0,18,8,3,1,4
4,NYM-2015-05-03,2015-05-03,NYM,H,WSN,26,5.0,1,6,3,0,0,5,1,5,0,0,0,8,8,3,2,5
5,NYM-2015-06-03,2015-06-03,NYM,A,SDP,24,4.0,4,8,0,0,0,1,0,1,1,1,1,9,12,7,1,30
6,NYM-2015-06-09,2015-06-09,NYM,H,SFG,8,1.2,1,3,1,0,1,1,0,0,0,0,0,1,6,3,0,5
7,NYM-2015-06-14,2015-06-14,NYM,H,ATL,23,3.2,8,11,3,0,1,1,1,4,0,0,0,7,11,7,0,4
0,KCR-2016-04-10,2016-04-10,KCR,H,MIN,10,2.0,0,2,0,0,0,2,1,3,0,0,0,2,3,1,0,99
1,KCR-2016-04-16,2016-04-16,KCR,A,OAK,14,3.0,1,2,0,0,1,2,1,0,0,0,0,5,7,2,2,5
2,KCR-2016-04-23,2016-04-23,KCR,H,BAL,16,4.1,0,3,0,0,0,0,0,5,0,0,0,7,4,0,0,6
3,KCR-2016-04-30,2016-04-30,KCR,A,SEA,13,3.0,1,3,0,0,0,2,0,3,1,0,1,4,3,2,0,6
4,KCR-2016-05-03,2016-05-03,KCR,H,WSN,5,1.0,1,2,1,0,1,0,0,1,0,0,0,1,3,1,1,2
5,KCR-2016-05-04,2016-05-04,KCR,H,WSN,10,2.0,2,3,0,0,2,1,0,1,0,0,0,0,8,3,1,0
6,KCR-2016-05-09,2016-05-09,KCR,A,NYY,20,5.1,1,3,0,0,0,1,0,3,0,1,0,9,7,4,1,4
7,KCR-2016-05-14,2016-05-14,KCR,H,ATL,22,5.1,3,6,2,0,0,3,1,5,0,0,1,7,7,5,0,4
8,KCR-2016-05-20,2016-05-20,KCR,A,CHW,22,5.0,1,4,0,0,0,1,0,5,1,1,0,7,8,3,2,5
9,KCR-2016-05-25,2016-05-25,KCR,A,MIN,22,4.0,5,10,1,0,3,1,0,6,0,0,0,3,12,5,1,4
10,KCR-2016-05-31,2016-05-31,KCR,H,TBR,25,5.0,4,9,2,1,1,1,0,7,0,0,0,7,10,4,1,5
11,KCR-2016-06-14,2016-06-14,KCR,H,CLE,12,3.0,0,3,0,0,0,1,0,0,0,0,1,8,3,0,1,13
