,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf
0,TBR-2019-07-01,2019-07-01,BAL,A,TBR,21,20,5.0,2,6,0,0,0,1,0,0,0,0,1,10,10,7,1,99,1995,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,BAL-2019-07-14,2019-07-14,BAL,H,TBR,23,21,5.2,4,5,0,0,2,1,0,7,0,1,0,3,12,6,2,12,2346,0.281,22,0.273,0.0,0.0,0.0,0.045,0.0,0.0,0.045,0.0,0.0,90.682,0.284,22,0.273,0.0,0.0,0.0,0.045,0.0,0.0,0.045,0.0,0.0,90.682
2,BAL-2019-07-20,2019-07-20,BAL,H,BOS,21,18,3.2,5,6,0,0,3,3,0,3,0,0,0,3,12,5,0,5,2142,0.298,45,0.2,0.0,0.0,0.044,0.044,0.0,0.0,0.022,0.156,0.022,96.467,0.304,45,0.2,0.0,0.0,0.044,0.044,0.0,0.0,0.022,0.156,0.022,96.467
3,LAA-2019-07-25,2019-07-25,BAL,A,LAA,19,17,4.1,1,4,0,0,0,1,0,2,1,0,0,7,8,5,1,4,1919,0.402,45,0.133,0.0,0.0,0.111,0.089,0.0,0.0,0.0,0.222,0.022,99.733,0.372,66,0.182,0.0,0.0,0.076,0.076,0.0,0.0,0.015,0.152,0.015,98.227
4,SDP-2019-07-30,2019-07-30,BAL,A,SDP,19,18,4.0,4,7,1,0,2,1,0,5,0,0,0,2,11,4,1,4,1824,0.358,64,0.156,0.0,0.0,0.078,0.078,0.0,0.016,0.0,0.188,0.016,100.109,0.346,85,0.188,0.0,0.0,0.059,0.071,0.0,0.012,0.012,0.141,0.012,98.847
5,BAL-2019-08-04,2019-08-04,BAL,H,TOR,24,23,5.0,4,8,2,0,2,1,0,2,0,0,0,7,14,4,2,4,2448,0.418,60,0.183,0.017,0.0,0.083,0.083,0.0,0.017,0.0,0.167,0.0,98.083,0.375,104,0.192,0.01,0.0,0.067,0.067,0.0,0.01,0.01,0.163,0.01,98.327
6,BAL-2019-08-07,2019-08-07,BAL,H,NYY,12,11,2.2,2,4,1,0,1,1,0,1,0,0,1,4,6,3,1,2,1224,0.423,84,0.179,0.036,0.0,0.083,0.071,0.0,0.012,0.0,0.143,0.0,99.202,0.389,128,0.188,0.023,0.0,0.07,0.062,0.0,0.008,0.008,0.148,0.008,99.016
7,BAL-2019-08-10,2019-08-10,BAL,H,HOU,2,2,0.2,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,2,204,0.408,75,0.187,0.053,0.0,0.067,0.053,0.0,0.013,0.013,0.133,0.0,98.867,0.396,140,0.186,0.029,0.0,0.071,0.064,0.0,0.007,0.014,0.143,0.007,99.271
8,NYY-2019-08-12,2019-08-12,BAL,A,NYY,13,12,3.0,1,3,0,0,1,1,1,1,0,0,0,4,7,3,0,1,1287,0.409,77,0.195,0.052,0.0,0.065,0.052,0.0,0.013,0.026,0.13,0.0,98.948,0.397,142,0.19,0.028,0.0,0.07,0.063,0.0,0.007,0.021,0.141,0.007,99.31
9,BOS-2019-08-16,2019-08-16,BAL,A,BOS,10,8,2.0,3,3,2,0,1,1,0,1,0,1,0,1,7,3,2,3,1050,0.443,71,0.183,0.056,0.0,0.085,0.056,0.014,0.0,0.028,0.127,0.0,98.408,0.395,155,0.187,0.026,0.0,0.071,0.065,0.006,0.006,0.019,0.135,0.006,99.284
10,BAL-2020-08-04,2020-08-04,BAL,H,MIA,11,10,3.1,1,1,0,0,1,1,0,1,0,0,1,5,4,2,1,99,1122,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393,165,0.176,0.036,0.0,0.073,0.067,0.006,0.006,0.018,0.133,0.012,99.63
11,WSN-2020-08-08,2020-08-08,BAL,A,WSN,15,14,4.0,2,5,0,0,1,0,0,2,0,1,1,2,11,8,0,3,1515,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393,165,0.176,0.036,0.0,0.073,0.067,0.006,0.006,0.018,0.133,0.012,99.63
12,PHI-2020-08-13,2020-08-13,BAL,A,PHI,19,19,5.0,2,4,3,0,1,0,0,2,0,0,0,9,8,3,2,4,1919,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393,165,0.176,0.036,0.0,0.073,0.067,0.006,0.006,0.018,0.133,0.012,99.63
13,BAL-2020-08-19,2020-08-19,BAL,H,TOR,9,7,2.0,1,2,1,0,0,1,0,1,0,1,0,3,4,4,0,5,918,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393,165,0.176,0.036,0.0,0.073,0.067,0.006,0.006,0.018,0.133,0.012,99.63
14,BAL-2020-08-21,2020-08-21,BAL,H,BOS,4,3,1.0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,1,408,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393,165,0.176,0.036,0.0,0.073,0.067,0.006,0.006,0.018,0.133,0.012,99.63
15,BAL-2020-08-23,2020-08-23,BAL,H,BOS,14,13,4.1,0,0,0,0,0,1,0,2,0,0,0,5,6,2,2,1,1428,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393,165,0.176,0.036,0.0,0.073,0.067,0.006,0.006,0.018,0.133,0.012,99.63
16,BAL-2020-09-01,2020-09-01,BAL,H,NYM,5,5,1.0,2,2,0,0,1,0,0,0,0,0,0,2,3,1,0,8,510,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393,165,0.176,0.036,0.0,0.073,0.067,0.006,0.006,0.018,0.133,0.012,99.63
17,BAL-2020-09-04,2020-09-04,BAL,H,NYY,14,11,2.1,2,3,0,0,1,3,0,1,0,0,0,1,9,6,1,2,1428,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393,165,0.176,0.036,0.0,0.073,0.067,0.006,0.006,0.018,0.133,0.012,99.63
18,NYY-2020-09-11,2020-09-11,BAL,A,NYY,9,7,2.0,1,2,1,0,0,2,0,2,0,0,0,0,5,1,1,6,891,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393,165,0.176,0.036,0.0,0.073,0.067,0.006,0.006,0.018,0.133,0.012,99.63
19,BAL-2020-09-15,2020-09-15,BAL,H,ATL,17,16,3.1,2,6,3,0,1,1,0,4,0,0,0,2,10,5,1,3,1734,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393,165,0.176,0.036,0.0,0.073,0.067,0.006,0.006,0.018,0.133,0.012,99.63
20,BOS-2020-09-22,2020-09-22,BAL,A,BOS,9,9,2.1,0,3,2,0,0,0,0,0,0,0,1,2,7,3,3,6,945,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393,165,0.176,0.036,0.0,0.073,0.067,0.006,0.006,0.018,0.133,0.012,99.63
21,TOR-2020-09-25,2020-09-25,BAL,A,TOR,17,17,4.0,2,6,1,0,1,0,0,1,0,0,0,10,6,2,0,2,1768,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393,165,0.176,0.036,0.0,0.073,0.067,0.006,0.006,0.018,0.133,0.012,99.63
22,BAL-2021-06-18,2021-06-18,BAL,H,TOR,18,17,4.2,1,3,0,0,1,1,0,3,0,0,0,7,7,2,1,99,1836,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,144,0.111,0.076,0.0,0.049,0.062,0.0,0.007,0.021,0.111,0.014,101.292
23,BAL-2021-06-23,2021-06-23,BAL,H,HOU,21,20,4.0,6,8,1,0,1,1,0,1,0,0,0,3,16,3,2,4,2142,0.248,19,0.105,0.0,0.0,0.053,0.053,0.0,0.0,0.0,0.158,0.0,96.632,0.33,162,0.111,0.068,0.0,0.049,0.062,0.0,0.006,0.019,0.117,0.012,101.37
24,HOU-2021-06-28,2021-06-28,BAL,A,HOU,18,14,3.2,2,5,2,0,0,3,0,0,0,1,1,6,9,5,0,4,1800,0.351,40,0.2,0.025,0.0,0.05,0.05,0.0,0.0,0.0,0.1,0.0,99.45,0.342,183,0.131,0.066,0.0,0.049,0.06,0.0,0.005,0.016,0.109,0.011,101.443
25,LAA-2021-07-04,2021-07-04,BAL,A,LAA,19,19,4.0,4,7,2,0,2,0,0,1,0,0,0,6,12,5,2,5,1938,0.366,58,0.19,0.052,0.0,0.034,0.086,0.0,0.0,0.017,0.069,0.017,99.621,0.347,201,0.134,0.07,0.0,0.045,0.07,0.0,0.005,0.02,0.1,0.015,101.313
26,BAL-2021-07-10,2021-07-10,BAL,H,CHW,12,9,2.0,4,4,2,0,1,3,0,1,0,0,0,3,5,2,0,5,1224,0.44,59,0.203,0.085,0.0,0.051,0.068,0.0,0.0,0.017,0.034,0.017,99.661,0.359,220,0.136,0.073,0.0,0.05,0.064,0.0,0.005,0.018,0.095,0.014,101.373
27,BAL-2021-07-28,2021-07-28,BAL,H,MIA,14,11,3.0,2,2,1,0,0,2,0,1,1,0,0,7,3,3,0,17,1428,0.62,13,0.077,0.154,0.0,0.077,0.231,0.0,0.0,0.0,0.077,0.0,94.154,0.372,232,0.134,0.078,0.0,0.052,0.073,0.0,0.004,0.017,0.095,0.013,101.405
28,PHI-2021-09-21,2021-09-21,BAL,A,PHI,10,10,2.2,1,2,1,0,0,0,0,3,0,0,0,3,4,2,1,54,1010,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404,129,0.163,0.085,0.0,0.047,0.078,0.0,0.008,0.016,0.062,0.008,101.403
29,BAL-2021-09-26,2021-09-26,BAL,H,TEX,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4,306,0.212,11,0.091,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.0,91.818,0.391,113,0.15,0.08,0.0,0.044,0.088,0.0,0.009,0.009,0.088,0.009,100.69
30,TOR-2021-10-01,2021-10-01,BAL,A,TOR,11,11,2.2,2,3,0,0,1,0,0,0,0,0,0,2,9,2,2,4,1144,0.163,14,0.071,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.0,94.0,0.381,116,0.147,0.078,0.0,0.043,0.086,0.0,0.009,0.009,0.095,0.009,100.724
