,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
0,TEX-2019-08-04,2019-08-04,TEX,H,DET,6,5,1.2,0,0,0,0,0,1,0,1,0,0,0,3,1,0,0,99,654,0.323,77,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,0.323,691,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,1
1,CLE-2019-08-07,2019-08-07,TEX,A,CLE,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,300,0.323,77,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,0.323,691,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,1
2,MIL-2019-08-09,2019-08-09,TEX,A,MIL,6,5,1.2,1,1,0,0,1,1,0,1,0,0,1,3,1,0,0,1,606,0.323,77,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,0.323,691,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,1
3,TOR-2019-08-13,2019-08-13,TEX,A,TOR,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,297,0.323,77,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,0.323,691,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,1
4,TOR-2019-08-14,2019-08-14,TEX,A,TOR,3,3,0.1,0,2,1,0,0,0,0,1,0,0,0,2,0,0,0,0,297,0.323,77,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,0.323,691,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,1
5,TEX-2019-08-16,2019-08-16,TEX,H,MIN,4,4,1.0,0,1,1,0,0,0,0,1,0,0,0,2,1,1,0,1,436,0.257,22,0.045,0.045,0.0,0.045,0.091,0.0,0.0,0.045,0.182,0.0,97.909,0.323,691,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,1
6,TEX-2019-08-18,2019-08-18,TEX,H,MIN,7,6,1.0,3,3,1,1,0,1,0,1,0,0,0,1,4,3,0,1,763,0.265,26,0.038,0.077,0.0,0.038,0.077,0.0,0.0,0.038,0.192,0.0,99.615,0.323,691,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,1
7,TEX-2019-08-20,2019-08-20,TEX,H,LAA,6,6,2.0,0,0,0,0,0,0,0,2,0,0,0,3,1,1,0,1,654,0.342,33,0.061,0.091,0.03,0.03,0.091,0.0,0.0,0.03,0.182,0.0,101.606,0.323,691,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,1
8,CHW-2019-08-25,2019-08-25,TEX,A,CHW,5,3,0.2,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,4,495,0.32,33,0.061,0.091,0.03,0.03,0.061,0.0,0.0,0.03,0.212,0.0,101.606,0.323,691,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,1
9,LAA-2019-08-28,2019-08-28,TEX,A,LAA,5,3,1.0,0,1,1,0,0,2,0,0,0,0,1,1,2,1,0,2,505,0.368,35,0.086,0.086,0.029,0.029,0.086,0.0,0.029,0.029,0.229,0.0,101.371,0.313,44,0.068,0.068,0.023,0.023,0.091,0.0,0.023,0.023,0.205,0.0,102.318,0
10,TEX-2019-08-30,2019-08-30,TEX,H,SEA,4,4,1.0,0,1,0,0,0,0,0,1,0,0,0,1,2,2,0,1,436,0.378,34,0.088,0.118,0.029,0.0,0.118,0.0,0.029,0.029,0.206,0.0,101.382,0.335,49,0.061,0.082,0.02,0.02,0.122,0.0,0.02,0.041,0.184,0.0,102.184,0
11,TEX-2019-08-31,2019-08-31,TEX,H,SEA,1,1,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,109,0.361,38,0.105,0.105,0.026,0.0,0.105,0.0,0.026,0.026,0.211,0.0,102.184,0.326,53,0.075,0.075,0.019,0.019,0.113,0.0,0.019,0.038,0.189,0.0,102.698,0
12,NYY-2019-09-02,2019-09-02,TEX,A,NYY,4,4,1.0,0,1,0,0,0,0,0,2,0,0,0,1,1,1,0,1,396,0.351,39,0.103,0.103,0.026,0.0,0.103,0.0,0.026,0.026,0.231,0.0,102.359,0.32,54,0.074,0.074,0.019,0.019,0.111,0.0,0.019,0.037,0.204,0.0,102.815,0
13,BAL-2019-09-05,2019-09-05,TEX,A,BAL,2,2,0.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,204,0.337,37,0.108,0.081,0.027,0.0,0.108,0.0,0.027,0.027,0.243,0.0,102.541,0.313,58,0.086,0.069,0.017,0.017,0.103,0.0,0.017,0.034,0.224,0.0,102.552,0
14,BAL-2019-09-06,2019-09-06,TEX,A,BAL,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,306,0.321,35,0.114,0.057,0.029,0.0,0.114,0.0,0.029,0.029,0.229,0.0,101.771,0.303,60,0.083,0.067,0.017,0.017,0.1,0.0,0.017,0.033,0.217,0.0,102.533,0
15,TEX-2019-09-10,2019-09-10,TEX,H,TBR,9,9,1.2,0,3,0,0,0,0,0,3,0,0,0,4,2,2,0,3,981,0.276,25,0.12,0.04,0.0,0.0,0.12,0.0,0.04,0.04,0.2,0.0,98.04,0.288,63,0.079,0.063,0.016,0.016,0.095,0.0,0.016,0.032,0.206,0.0,102.508,0
