,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,ARI-2018-03-29,2018-03-29,ARI,H,COL,2,0.1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,99
1,ARI-2018-03-30,2018-03-30,ARI,H,COL,4,1.0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0
2,ARI-2018-04-02,2018-04-02,ARI,H,LAD,4,1.0,1,1,0,0,1,0,0,1,0,0,0,0,3,1,0,2
3,ARI-2018-04-03,2018-04-03,ARI,H,LAD,3,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
4,STL-2018-04-05,2018-04-05,ARI,A,STL,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
5,STL-2018-04-08,2018-04-08,ARI,A,STL,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2
6,SFG-2018-04-09,2018-04-09,ARI,A,SFG,4,1.0,1,1,1,0,0,0,0,1,0,0,0,1,2,0,0,0
7,SFG-2018-04-11,2018-04-11,ARI,A,SFG,4,1.0,0,1,0,0,0,1,0,0,0,0,1,2,1,1,0,1
8,ARI-2018-04-18,2018-04-18,ARI,H,SFG,4,1.0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,0,6
9,ARI-2018-04-22,2018-04-22,ARI,H,SDP,3,1.0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3
10,PHI-2018-04-24,2018-04-24,ARI,A,PHI,3,1.0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1
11,WSN-2018-04-27,2018-04-27,ARI,A,WSN,3,1.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2
12,WSN-2018-04-28,2018-04-28,ARI,A,WSN,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
13,ARI-2018-04-30,2018-04-30,ARI,H,LAD,4,1.0,1,1,0,0,1,0,0,0,0,0,0,0,4,2,0,1
14,ARI-2018-05-05,2018-05-05,ARI,H,HOU,7,1.0,2,2,2,0,0,2,0,1,0,0,0,1,3,2,0,4
15,ARI-2018-05-06,2018-05-06,ARI,H,HOU,2,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
16,LAD-2018-05-08,2018-05-08,ARI,A,LAD,4,1.0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,1
17,ARI-2018-05-10,2018-05-10,ARI,H,WSN,3,1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
18,ARI-2018-05-12,2018-05-12,ARI,H,WSN,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
19,ARI-2018-05-14,2018-05-14,ARI,H,MIL,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20,ARI-2018-05-15,2018-05-15,ARI,H,MIL,3,1.0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0
21,NYM-2018-05-19,2018-05-19,ARI,A,NYM,4,1.0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,1,3
22,MIL-2018-05-22,2018-05-22,ARI,A,MIL,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2
23,OAK-2018-05-25,2018-05-25,ARI,A,OAK,5,1.0,0,1,0,0,0,1,0,1,0,0,0,1,2,1,0,2
24,OAK-2018-05-27,2018-05-27,ARI,A,OAK,4,1.0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,1
25,ARI-2018-05-29,2018-05-29,ARI,H,CIN,3,1.0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1
26,ARI-2018-06-02,2018-06-02,ARI,H,MIA,2,0.1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3
27,SFG-2018-06-05,2018-06-05,ARI,A,SFG,3,0.1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2
28,SFG-2018-06-06,2018-06-06,ARI,A,SFG,3,1.0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0
29,COL-2018-06-08,2018-06-08,ARI,A,COL,4,1.0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1
30,COL-2018-06-10,2018-06-10,ARI,A,COL,3,1.0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1
31,ARI-2018-06-12,2018-06-12,ARI,H,PIT,4,1.0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1
32,ARI-2018-06-14,2018-06-14,ARI,H,NYM,3,1.0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1
33,ARI-2018-06-17,2018-06-17,ARI,H,NYM,5,1.0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,2
34,LAA-2018-06-18,2018-06-18,ARI,A,LAA,4,0.2,0,1,0,0,0,1,0,0,0,1,0,1,2,1,0,0
35,PIT-2018-06-22,2018-06-22,ARI,A,PIT,3,1.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,3
36,PIT-2018-06-24,2018-06-24,ARI,A,PIT,4,1.1,0,1,0,0,0,0,0,0,0,0,1,3,1,0,0,1
37,MIA-2018-06-26,2018-06-26,ARI,A,MIA,6,1.0,0,2,0,0,0,0,0,1,1,0,0,2,2,0,0,1
38,MIA-2018-06-27,2018-06-27,ARI,A,MIA,3,1.0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
39,ARI-2018-06-29,2018-06-29,ARI,H,SFG,2,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
40,ARI-2018-07-03,2018-07-03,ARI,H,STL,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
41,ARI-2018-07-04,2018-07-04,ARI,H,STL,6,0.2,1,3,0,0,1,0,0,0,0,0,0,3,3,2,0,0
42,ARI-2018-07-06,2018-07-06,ARI,H,SDP,4,1.0,0,1,0,0,0,0,0,0,1,0,1,2,1,0,0,1
43,ARI-2018-07-08,2018-07-08,ARI,H,SDP,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1
44,COL-2018-07-11,2018-07-11,ARI,A,COL,5,0.1,4,4,1,1,0,0,0,0,0,0,0,2,3,0,0,2
45,ATL-2018-07-13,2018-07-13,ARI,A,ATL,4,1.0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
46,ARI-2018-07-21,2018-07-21,ARI,H,COL,8,1.2,1,2,1,0,1,1,1,2,0,0,0,1,4,2,0,7
47,CHC-2018-07-26,2018-07-26,ARI,A,CHC,4,1.1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,4
48,SDP-2018-07-28,2018-07-28,ARI,A,SDP,4,1.0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,1
49,SDP-2018-07-29,2018-07-29,ARI,A,SDP,4,1.1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0
50,ARI-2018-07-30,2018-07-30,ARI,H,TEX,2,0.0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
51,ARI-2018-08-03,2018-08-03,ARI,H,SFG,3,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3
52,ARI-2018-08-05,2018-08-05,ARI,H,SFG,2,0.2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
53,ARI-2018-08-06,2018-08-06,ARI,H,PHI,6,2.0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,1,0
54,CIN-2018-08-12,2018-08-12,ARI,A,CIN,3,1.0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,0,5
55,TEX-2018-08-14,2018-08-14,ARI,A,TEX,1,0.2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
56,SDP-2018-08-17,2018-08-17,ARI,A,SDP,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2
57,SDP-2018-08-18,2018-08-18,ARI,A,SDP,2,0.0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
58,ARI-2018-08-21,2018-08-21,ARI,H,LAA,3,0.2,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,2
59,ARI-2018-08-22,2018-08-22,ARI,H,LAA,4,1.0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0
60,ARI-2018-08-25,2018-08-25,ARI,H,SEA,4,0.2,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,2
61,ARI-2018-08-26,2018-08-26,ARI,H,SEA,3,0.0,0,2,0,0,0,0,0,0,0,0,0,1,2,2,0,0
62,LAD-2018-08-30,2018-08-30,ARI,A,LAD,4,1.0,0,2,0,0,0,0,0,0,0,0,1,3,1,0,1,3
63,LAD-2018-09-01,2018-09-01,ARI,A,LAD,3,1.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
64,LAD-2018-09-02,2018-09-02,ARI,A,LAD,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0
65,ARI-2018-09-04,2018-09-04,ARI,H,SDP,3,1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
66,ARI-2018-09-06,2018-09-06,ARI,H,ATL,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
67,ARI-2018-09-07,2018-09-07,ARI,H,ATL,4,1.0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0
68,ARI-2018-09-08,2018-09-08,ARI,H,ATL,5,1.0,0,1,0,1,0,1,1,1,0,0,0,2,1,1,0,0
69,COL-2018-09-11,2018-09-11,ARI,A,COL,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,2
70,COL-2018-09-12,2018-09-12,ARI,A,COL,3,0.1,2,2,0,0,1,0,0,0,0,0,0,2,1,0,0,0
71,HOU-2018-09-14,2018-09-14,ARI,A,HOU,4,1.0,0,1,0,0,0,1,0,0,0,0,1,3,0,0,0,1
72,ARI-2018-09-19,2018-09-19,ARI,H,CHC,3,1.0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,4
73,ARI-2018-09-24,2018-09-24,ARI,H,LAD,6,0.2,3,2,1,0,0,2,0,2,0,0,0,1,1,0,0,4
74,SDP-2018-09-29,2018-09-29,ARI,A,SDP,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,4
0,LAD-2019-03-29,2019-03-29,ARI,A,LAD,6,1.0,1,3,1,0,0,1,0,1,0,0,0,2,2,2,0,99
1,LAD-2019-03-31,2019-03-31,ARI,A,LAD,6,1.0,1,2,1,0,0,0,0,2,0,1,0,3,1,1,0,1
2,SDP-2019-04-03,2019-04-03,ARI,A,SDP,4,0.2,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,2
3,ARI-2019-04-06,2019-04-06,ARI,H,BOS,3,0.1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,2
4,ARI-2019-04-09,2019-04-09,ARI,H,TEX,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
5,ARI-2019-04-11,2019-04-11,ARI,H,SDP,3,1.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
6,ARI-2019-04-12,2019-04-12,ARI,H,SDP,3,0.2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
7,ARI-2019-04-14,2019-04-14,ARI,H,SDP,5,0.2,2,3,1,0,0,0,0,1,0,0,0,0,4,3,1,1
8,ATL-2019-04-16,2019-04-16,ARI,A,ATL,4,1.1,0,1,1,0,0,0,0,1,0,0,0,1,2,2,0,1
9,ATL-2019-04-18,2019-04-18,ARI,A,ATL,4,1.0,0,1,0,0,0,0,0,2,0,0,0,1,1,1,0,1
10,PIT-2019-04-22,2019-04-22,ARI,A,PIT,3,1.0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3
11,PIT-2019-04-25,2019-04-25,ARI,A,PIT,4,1.0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,1,2
12,ARI-2019-04-28,2019-04-28,ARI,H,CHC,2,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
13,ARI-2019-05-01,2019-05-01,ARI,H,NYY,2,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2
14,COL-2019-05-04,2019-05-04,ARI,A,COL,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,2
15,TBR-2019-05-07,2019-05-07,ARI,A,TBR,7,0.2,3,4,1,0,0,0,0,1,0,0,0,2,4,2,1,2
16,TBR-2019-05-08,2019-05-08,ARI,A,TBR,2,0.1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
17,ARI-2019-05-11,2019-05-11,ARI,H,ATL,4,0.2,1,2,1,0,1,0,0,0,0,0,0,2,2,1,0,2
18,ARI-2019-05-15,2019-05-15,ARI,H,PIT,1,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
19,ARI-2019-05-17,2019-05-17,ARI,H,SFG,4,1.1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,1
20,ARI-2019-05-19,2019-05-19,ARI,H,SFG,5,1.0,1,2,0,0,1,0,0,1,0,0,0,2,2,0,0,1
21,SDP-2019-05-22,2019-05-22,ARI,A,SDP,3,1.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2
22,SFG-2019-05-26,2019-05-26,ARI,A,SFG,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
23,COL-2019-05-27,2019-05-27,ARI,A,COL,4,0.2,2,1,0,0,0,1,0,0,0,0,0,2,1,1,0,0
24,COL-2019-05-29,2019-05-29,ARI,A,COL,3,1.0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1
25,COL-2019-05-30,2019-05-30,ARI,A,COL,5,0.2,1,2,1,0,0,1,1,1,0,0,0,2,1,1,0,0
26,ARI-2019-06-01,2019-06-01,ARI,H,NYM,4,1.0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1
27,ARI-2019-06-05,2019-06-05,ARI,H,LAD,5,1.0,0,1,0,0,0,1,0,0,0,0,0,2,2,1,0,3
28,TOR-2019-06-08,2019-06-08,ARI,A,TOR,2,0.2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
29,WSN-2019-06-13,2019-06-13,ARI,A,WSN,2,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4
30,WSN-2019-06-15,2019-06-15,ARI,A,WSN,7,1.2,0,2,1,0,0,0,0,2,0,0,0,2,3,1,0,1
31,ARI-2019-06-20,2019-06-20,ARI,H,COL,6,1.0,2,2,0,0,0,2,0,1,0,0,1,1,2,1,0,4
32,ARI-2019-06-22,2019-06-22,ARI,H,SFG,6,2.0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,0,1
33,ARI-2019-06-24,2019-06-24,ARI,H,LAD,4,0.2,0,0,0,0,0,2,1,1,0,0,0,0,1,0,1,1
34,SFG-2019-06-27,2019-06-27,ARI,A,SFG,4,1.1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2
35,SFG-2019-06-29,2019-06-29,ARI,A,SFG,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36,LAD-2019-07-02,2019-07-02,ARI,A,LAD,4,1.0,0,1,1,0,0,0,0,2,0,0,0,0,2,1,0,2
37,LAD-2019-07-03,2019-07-03,ARI,A,LAD,3,0.2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0
38,ARI-2019-07-07,2019-07-07,ARI,H,COL,4,1.0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,1,3
39,STL-2019-07-12,2019-07-12,ARI,A,STL,2,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4
40,TEX-2019-07-16,2019-07-16,ARI,A,TEX,3,0.0,1,1,0,0,0,2,0,0,0,0,0,0,1,1,0,3
41,ARI-2019-07-19,2019-07-19,ARI,H,MIL,3,1.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2
42,ARI-2019-07-21,2019-07-21,ARI,H,MIL,3,1.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
43,ARI-2019-07-22,2019-07-22,ARI,H,BAL,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0
44,ARI-2019-07-24,2019-07-24,ARI,H,BAL,6,1.0,0,2,0,0,0,1,0,2,0,0,0,3,0,0,0,1
45,MIA-2019-07-26,2019-07-26,ARI,A,MIA,1,0.1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
46,NYY-2019-07-30,2019-07-30,ARI,A,NYY,6,1.1,0,1,0,0,0,1,0,2,0,0,0,1,2,1,0,3
47,NYY-2019-07-31,2019-07-31,ARI,A,NYY,4,0.1,3,3,0,0,1,0,0,0,0,0,0,1,3,1,1,0
48,ARI-2019-08-03,2019-08-03,ARI,H,WSN,4,1.0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,2
49,ARI-2019-08-04,2019-08-04,ARI,H,WSN,6,1.0,1,2,0,0,0,1,0,2,0,0,0,2,1,1,0,0
50,ARI-2019-08-06,2019-08-06,ARI,H,PHI,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
51,ARI-2019-08-07,2019-08-07,ARI,H,PHI,3,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
52,COL-2019-08-12,2019-08-12,ARI,A,COL,5,1.0,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,4
53,COL-2019-08-14,2019-08-14,ARI,A,COL,9,1.0,3,4,0,0,1,0,0,1,1,0,0,2,5,2,1,1
54,ARI-2019-08-16,2019-08-16,ARI,H,SFG,5,1.0,2,2,0,0,1,0,0,0,0,0,0,1,4,2,1,1
55,NYM-2019-09-11,2019-09-11,ARI,A,NYM,5,1.0,2,1,0,0,1,1,0,0,0,0,0,3,1,0,0,25
56,ARI-2019-09-13,2019-09-13,ARI,H,CIN,3,1.0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1
