,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,594824,5,2,0,0,0,0,0,1,2,3,0
1,605361,4,4,1,0,0,1,0,1,1,0,1
2,622534,1,1,0,0,0,0,0,1,1,0,0
3,592518,4,3,1,0,0,0,1,3,1,1,0
4,543333,3,2,1,1,0,0,0,1,1,1,0
5,622103,0,0,0,0,0,0,0,0,0,0,0
6,664034,1,1,0,0,0,0,0,0,0,0,0
7,622259,0,0,0,0,0,0,0,0,0,0,0
8,608671,1,1,1,1,0,0,0,0,0,0,0
9,670280,0,0,0,0,0,0,0,0,0,0,0
10,571976,5,5,1,0,1,0,0,2,0,0,1
11,647304,5,4,2,1,1,0,0,0,1,1,0
12,649966,5,5,1,0,1,0,0,1,0,0,0
13,595978,4,3,1,1,0,0,0,0,2,1,1
14,641778,1,1,0,0,0,0,0,0,0,0,0
15,606131,0,0,0,0,0,0,0,0,0,0,0
16,623180,3,3,1,0,1,0,0,0,1,0,1
