,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,640457,5,4,1,1,0,0,0,0,1,1,3
1,622534,4,4,2,2,0,0,0,1,1,0,0
2,621563,4,4,2,1,1,0,0,1,2,0,1
3,650490,3,3,2,1,1,0,0,2,1,0,0
4,502042,0,0,0,0,0,0,0,0,0,0,0
5,657044,0,0,0,0,0,0,0,0,0,0,0
6,605488,0,0,0,0,0,0,0,0,0,0,0
7,642336,1,1,0,0,0,0,0,0,0,0,0
8,595281,4,4,0,0,0,0,0,0,0,0,0
9,642715,4,4,0,0,0,0,0,0,0,0,0
10,572287,3,3,1,0,0,0,1,2,1,0,0
11,664040,1,1,0,0,0,0,0,0,0,0,0
12,543521,0,0,0,0,0,0,0,0,0,0,0
13,670712,4,4,1,1,0,0,0,0,1,0,1
14,448179,1,1,0,0,0,0,0,0,0,0,1
15,660294,2,2,0,0,0,0,0,0,0,0,0
