,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,519184,4,4,1,1,0,0,0,1,0,0,2
1,518626,4,4,0,0,0,0,0,0,0,0,3
2,430832,4,4,1,1,0,0,0,0,0,0,0
3,429665,4,4,2,2,0,0,0,0,1,0,2
4,592647,0,0,0,0,0,0,0,0,0,0,0
5,499624,4,4,0,0,0,0,0,0,0,0,2
6,425900,4,4,2,1,0,0,1,2,1,0,0
7,607680,4,4,1,1,0,0,0,0,1,0,0
8,572365,3,3,1,1,0,0,0,0,0,0,0
9,431145,1,1,1,0,1,0,0,0,0,0,0
10,485567,0,0,0,0,0,0,0,0,0,0,0
11,460060,2,2,0,0,0,0,0,0,0,0,1
12,518755,1,1,0,0,0,0,0,0,0,0,1
13,446381,0,0,0,0,0,0,0,0,0,0,0
14,475253,1,1,0,0,0,0,0,0,0,0,1
