,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,460576,2,2,0,0,0,0,0,0,0,0,1
1,592261,4,4,0,0,0,0,0,0,0,0,4
2,425783,4,4,1,1,0,0,0,0,0,0,0
3,592419,1,1,1,1,0,0,0,0,1,0,0
4,136860,2,2,1,1,0,0,0,0,0,0,0
5,455139,3,3,1,1,0,0,0,0,0,0,1
6,134181,2,2,1,1,0,0,0,0,1,0,0
7,593643,3,3,1,1,0,0,0,1,0,0,0
8,608577,5,4,0,0,0,0,0,0,1,1,3
9,518960,2,2,2,1,0,0,1,1,1,0,0
10,592592,3,3,1,1,0,0,0,0,0,0,1
11,462101,3,3,0,0,0,0,0,0,0,0,2
12,608336,2,1,0,0,0,0,0,0,0,1,1
13,607387,5,3,2,2,0,0,0,1,0,2,0
14,595777,5,3,0,0,0,0,0,1,0,2,1
