,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,572761,3,3,0,0,0,0,0,0,0,0,2
1,543939,2,2,0,0,0,0,0,0,0,0,1
2,572039,4,4,0,0,0,0,0,0,0,0,3
3,425509,3,3,1,1,0,0,0,0,0,0,2
4,488721,1,1,0,0,0,0,0,0,0,0,1
5,518792,3,2,1,1,0,0,0,0,0,1,0
6,518902,1,1,0,0,0,0,0,0,0,0,0
7,425877,3,3,0,0,0,0,0,0,0,0,0
8,488810,1,1,0,0,0,0,0,0,0,0,0
9,448602,4,4,0,0,0,0,0,0,0,0,2
10,461235,4,4,1,0,1,0,0,0,0,0,3
11,502054,4,4,3,2,1,0,0,0,0,0,1
12,593372,3,3,2,1,1,0,0,0,0,0,1
13,329092,0,0,0,0,0,0,0,0,0,0,0
14,595307,0,0,0,0,0,0,0,0,0,0,0
15,544928,1,0,0,0,0,0,0,0,0,1,0
