,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,607208,5,5,0,0,0,0,0,0,0,0,1
1,628450,5,5,1,1,0,0,0,0,0,0,2
2,543281,5,5,2,1,1,0,0,0,1,0,0
3,516770,4,2,1,1,0,0,0,0,0,2,0
4,605137,4,3,0,0,0,0,0,0,1,1,0
5,543228,4,4,1,1,0,0,0,1,0,0,0
6,656941,4,3,1,0,1,0,0,0,0,1,1
7,645302,4,3,1,1,0,0,0,0,0,1,1
8,452657,2,2,0,0,0,0,0,0,0,0,2
9,608723,0,0,0,0,0,0,0,0,0,0,0
10,665742,1,1,0,0,0,0,0,0,0,0,0
11,543339,0,0,0,0,0,0,0,0,0,0,0
12,543272,0,0,0,0,0,0,0,0,0,0,0
13,475582,1,1,1,0,1,0,0,0,0,0,0
14,664057,0,0,0,0,0,0,0,0,0,0,0
