,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,450314,5,5,0,0,0,0,0,0,0,0,0
1,592178,5,5,1,0,0,0,1,1,1,0,2
2,519203,5,4,1,1,0,0,0,0,1,1,1
3,575929,5,5,1,0,1,0,0,0,0,0,1
4,608365,4,4,2,0,0,0,2,3,2,0,1
5,518792,4,2,0,0,0,0,0,0,0,2,0
6,424325,3,2,1,1,0,0,0,0,0,1,0
7,471083,1,1,0,0,0,0,0,0,0,0,0
8,407793,2,2,0,0,0,0,0,0,0,0,1
9,600869,0,0,0,0,0,0,0,0,0,0,0
10,475243,0,0,0,0,0,0,0,0,0,0,0
11,407908,0,0,0,0,0,0,0,0,0,0,0
12,519333,1,1,0,0,0,0,0,0,0,0,0
13,467008,0,0,0,0,0,0,0,0,0,0,0
14,595879,4,3,1,0,0,0,1,1,1,1,1
