,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,542255,4,4,1,1,0,0,0,0,0,0,0
1,572041,4,4,1,1,0,0,0,0,0,0,0
2,446899,0,0,0,0,0,0,0,0,0,0,0
3,502671,3,2,2,1,1,0,0,0,1,1,0
4,571875,1,1,0,0,0,0,0,0,0,0,0
5,456078,3,3,0,0,0,0,0,0,0,0,2
6,591712,1,1,0,0,0,0,0,0,0,0,0
7,431094,3,3,1,1,0,0,0,1,0,0,0
8,630111,4,4,1,1,0,0,0,0,0,0,0
9,572008,4,4,0,0,0,0,0,0,0,0,1
10,605113,3,3,0,0,0,0,0,0,0,0,1
11,592662,1,1,0,0,0,0,0,0,0,0,1
12,517414,0,0,0,0,0,0,0,0,0,0,0
13,457454,1,1,0,0,0,0,0,0,0,0,1
14,592665,0,0,0,0,0,0,0,0,0,0,0
15,519186,0,0,0,0,0,0,0,0,0,0,0
16,444482,1,1,1,1,0,0,0,0,0,0,0
