,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,446359,5,5,1,0,0,0,1,1,1,0,1
1,571740,5,5,3,3,0,0,0,0,2,0,0
2,458015,4,3,2,1,0,0,1,3,2,1,0
3,457803,4,4,1,1,0,0,0,0,0,0,0
4,594807,4,3,0,0,0,0,0,0,1,1,2
5,408252,3,3,1,1,0,0,0,0,1,0,1
6,474443,1,1,1,1,0,0,0,1,0,0,0
7,553993,4,4,1,0,0,0,1,2,1,0,2
8,571466,4,4,2,2,0,0,0,1,0,0,0
9,605232,2,2,0,0,0,0,0,0,0,0,0
10,502028,0,0,0,0,0,0,0,0,0,0,0
11,592835,1,1,0,0,0,0,0,0,0,0,1
12,628452,0,0,0,0,0,0,0,0,0,0,0
13,534627,1,0,0,0,0,0,0,0,0,1,0
14,456027,0,0,0,0,0,0,0,0,0,0,0
