,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,622534,4,3,2,2,0,0,0,0,1,1,1
1,608671,4,4,0,0,0,0,0,0,0,0,1
2,571976,4,4,4,1,1,1,1,2,2,0,0
3,500208,3,3,0,0,0,0,0,1,0,0,2
4,572114,4,3,0,0,0,0,0,0,1,1,2
5,592669,4,4,2,1,0,0,1,2,1,0,0
6,430947,4,4,0,0,0,0,0,0,0,0,1
7,620443,3,2,0,0,0,0,0,0,0,1,0
8,595978,1,1,0,0,0,0,0,0,0,0,0
9,543054,1,1,0,0,0,0,0,0,0,0,1
10,642707,1,1,1,1,0,0,0,0,0,0,0
11,622766,0,0,0,0,0,0,0,0,0,0,0
12,600526,0,0,0,0,0,0,0,0,0,0,0
13,518466,1,1,0,0,0,0,0,0,0,0,1
14,488748,0,0,0,0,0,0,0,0,0,0,0
15,543272,0,0,0,0,0,0,0,0,0,0,0
16,596143,1,1,0,0,0,0,0,0,0,0,1
17,543506,0,0,0,0,0,0,0,0,0,0,0
