,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,596115,5,3,0,0,0,0,0,0,0,2,2
1,606132,5,5,1,1,0,0,0,0,0,0,2
2,453568,5,3,1,0,1,0,0,0,2,2,0
3,641857,5,5,3,1,0,0,2,4,3,0,0
4,656541,5,5,0,0,0,0,0,0,0,0,2
5,641658,5,4,3,3,0,0,0,0,3,1,0
6,658069,5,5,3,1,1,0,1,4,2,0,1
7,547172,5,3,0,0,0,0,0,0,0,2,0
8,592346,2,2,1,1,0,0,0,2,0,0,1
9,622075,0,0,0,0,0,0,0,0,0,0,0
10,607572,0,0,0,0,0,0,0,0,0,0,0
11,475174,1,0,0,0,0,0,0,0,0,1,0
12,656546,0,0,0,0,0,0,0,0,0,0,0
13,597113,0,0,0,0,0,0,0,0,0,0,0
14,502517,1,1,0,0,0,0,0,0,0,0,1
15,608032,0,0,0,0,0,0,0,0,0,0,0
16,642840,0,0,0,0,0,0,0,0,0,0,0
