,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,668942,5,4,2,2,0,0,0,2,1,1,0
1,642165,5,5,2,1,1,0,0,1,0,0,1
2,500871,5,5,2,2,0,0,0,0,0,0,1
3,444482,5,4,1,0,1,0,0,0,0,1,1
4,656976,5,5,1,1,0,0,0,0,1,0,1
5,572233,5,4,2,2,0,0,0,0,1,1,0
6,662139,5,4,1,1,0,0,0,0,1,1,0
7,605113,5,4,2,1,1,0,0,2,1,1,2
8,656686,0,0,0,0,0,0,0,0,0,0,0
9,642092,1,1,0,0,0,0,0,0,0,0,1
10,502210,1,1,0,0,0,0,0,0,0,0,0
11,573009,0,0,0,0,0,0,0,0,0,0,0
12,607188,0,0,0,0,0,0,0,0,0,0,0
13,452678,1,1,0,0,0,0,0,0,0,0,1
14,676840,0,0,0,0,0,0,0,0,0,0,0
15,641796,1,1,0,0,0,0,0,0,0,0,0
