,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,445055,6,6,4,3,1,0,0,0,2,0,1
1,571976,4,4,3,1,1,0,1,3,2,0,0
2,461314,5,5,2,2,0,0,0,1,1,0,2
3,453646,0,0,0,0,0,0,0,0,0,0,0
4,542194,0,0,0,0,0,0,0,0,0,0,0
5,500208,4,4,3,3,0,0,0,1,2,0,1
6,543272,0,0,0,0,0,0,0,0,0,0,0
7,608671,1,1,0,0,0,0,0,0,0,0,1
8,425834,5,5,0,0,0,0,0,0,1,0,3
9,407819,0,0,0,0,0,0,0,0,0,0,0
10,543506,0,0,0,0,0,0,0,0,0,0,0
11,519083,4,3,1,0,1,0,0,1,1,1,1
12,493351,5,5,3,1,0,0,2,5,3,0,0
13,489267,5,5,2,1,0,0,1,2,2,0,2
14,543184,2,2,0,0,0,0,0,0,0,0,2
15,506560,3,3,1,1,0,0,0,0,0,0,0
