,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,453568,4,4,1,1,0,0,0,0,0,0,1
1,663898,4,3,1,1,0,0,0,0,0,1,1
2,596115,4,4,1,1,0,0,0,0,0,0,1
3,543068,4,4,0,0,0,0,0,0,0,0,1
4,656582,4,4,1,1,0,0,0,0,0,0,0
5,656541,4,4,2,1,0,0,1,1,1,0,2
6,547004,2,1,0,0,0,0,0,0,0,1,0
7,641658,2,2,0,0,0,0,0,0,0,0,2
8,624513,3,2,0,0,0,0,0,0,0,1,1
9,596295,0,0,0,0,0,0,0,0,0,0,0
10,623485,1,1,1,1,0,0,0,0,0,0,0
11,602074,1,1,0,0,0,0,0,0,0,0,1
12,665733,0,0,0,0,0,0,0,0,0,0,0
13,656458,0,0,0,0,0,0,0,0,0,0,0
14,553869,1,1,0,0,0,0,0,0,0,0,0
15,573127,0,0,0,0,0,0,0,0,0,0,0
