,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,572761,5,4,2,2,0,0,0,0,0,1,0
1,502054,4,4,0,0,0,0,0,0,0,0,4
2,572039,4,4,0,0,0,0,0,0,0,0,3
3,572228,4,4,1,1,0,0,0,0,0,0,1
4,425877,4,4,1,1,0,0,0,0,0,0,0
5,545341,4,3,0,0,0,0,0,0,0,1,2
6,657557,4,4,1,1,0,0,0,0,1,0,1
7,594824,3,3,1,0,0,0,1,2,1,0,1
8,458681,2,2,0,0,0,0,0,0,0,0,0
9,544928,0,0,0,0,0,0,0,0,0,0,0
10,605154,0,0,0,0,0,0,0,0,0,0,0
11,500874,1,1,1,1,0,0,0,0,0,0,0
12,572096,0,0,0,0,0,0,0,0,0,0,0
13,493200,0,0,0,0,0,0,0,0,0,0,0
14,622270,1,1,0,0,0,0,0,0,0,0,0
