,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,518934,5,5,2,1,1,0,0,0,1,0,1
1,596115,5,5,1,1,0,0,0,0,0,0,3
2,471865,4,4,2,2,0,0,0,1,0,0,1
3,547172,1,1,0,0,0,0,0,0,0,0,0
4,571448,4,3,0,0,0,0,0,0,1,1,1
5,448602,4,4,1,0,1,0,0,0,1,0,1
6,430605,2,2,0,0,0,0,0,1,0,0,1
7,612434,0,0,0,0,0,0,0,0,0,0,0
8,453568,1,1,0,0,0,0,0,0,0,0,0
9,430589,0,0,0,0,0,0,0,0,0,0,0
10,457429,0,0,0,0,0,0,0,0,0,0,0
11,460026,4,3,1,0,1,0,0,0,0,1,1
12,488681,4,4,1,0,1,0,0,0,0,0,0
13,407822,1,1,0,0,0,0,0,0,0,0,1
14,542436,1,0,0,0,0,0,0,0,0,1,0
15,543261,0,0,0,0,0,0,0,0,0,0,0
16,572019,2,2,0,0,0,0,0,0,0,0,1
