,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,542340,5,5,2,1,1,0,0,0,0,0,1
1,570267,5,5,0,0,0,0,0,0,0,0,2
2,542583,4,3,1,1,0,0,0,0,0,1,0
3,543768,4,3,0,0,0,0,0,0,0,1,1
4,541650,4,3,1,1,0,0,0,0,1,1,1
5,444489,4,4,2,1,1,0,0,0,1,0,1
6,621433,2,2,1,0,1,0,0,1,0,0,1
7,542979,1,1,0,0,0,0,0,0,0,0,1
8,519346,1,1,1,1,0,0,0,0,0,0,0
9,606115,4,3,1,1,0,0,0,1,0,1,0
10,519076,2,2,0,0,0,0,0,0,0,0,2
11,460075,1,1,0,0,0,0,0,0,0,0,0
12,543118,0,0,0,0,0,0,0,0,0,0,0
13,518468,0,0,0,0,0,0,0,0,0,0,0
14,542908,1,1,0,0,0,0,0,0,0,0,0
