,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,543401,4,4,0,0,0,0,0,0,0,0,2
1,596019,4,4,2,1,1,0,0,0,0,0,0
2,488726,4,4,0,0,0,0,0,0,0,0,2
3,467793,4,4,0,0,0,0,0,0,0,0,0
4,608070,4,4,1,0,0,0,1,1,1,0,1
5,457706,4,3,2,2,0,0,0,0,0,1,0
6,605548,4,4,1,1,0,0,0,0,0,0,0
7,547379,3,3,0,0,0,0,0,0,0,0,0
8,545333,1,1,0,0,0,0,0,0,0,0,1
9,580792,0,0,0,0,0,0,0,0,0,0,0
10,543766,0,0,0,0,0,0,0,0,0,0,0
11,543706,1,1,1,0,1,0,0,0,0,0,0
12,641490,0,0,0,0,0,0,0,0,0,0,0
13,502083,0,0,0,0,0,0,0,0,0,0,0
14,453192,0,0,0,0,0,0,0,0,0,0,0
15,429665,1,1,0,0,0,0,0,0,0,0,0
16,592102,0,0,0,0,0,0,0,0,0,0,0
17,457429,0,0,0,0,0,0,0,0,0,0,0
