,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,645302,5,5,2,1,1,0,0,0,0,0,2
1,607208,5,5,1,0,0,1,0,2,0,0,0
2,547180,5,5,2,2,0,0,0,0,0,0,1
3,543685,4,4,2,1,1,0,0,0,0,0,1
4,665742,4,3,0,0,0,0,0,0,0,1,1
5,448602,4,4,1,1,0,0,0,0,0,0,2
6,506703,3,3,2,2,0,0,0,0,1,0,0
7,594809,1,1,0,0,0,0,0,0,0,0,1
8,593833,0,0,0,0,0,0,0,0,0,0,0
9,571851,3,3,2,2,0,0,0,0,1,0,0
10,594694,1,1,0,0,0,0,0,0,0,0,0
11,605452,2,2,0,0,0,0,0,0,0,0,1
12,572191,1,1,0,0,0,0,0,0,0,0,0
13,519301,0,0,0,0,0,0,0,0,0,0,0
14,502522,0,0,0,0,0,0,0,0,0,0,0
15,622772,0,0,0,0,0,0,0,0,0,0,0
16,664057,1,1,0,0,0,0,0,0,0,0,0
17,600474,0,0,0,0,0,0,0,0,0,0,0
