,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,516782,4,4,0,0,0,0,0,0,0,0,0
1,621559,4,4,0,0,0,0,0,0,0,0,3
2,457705,4,4,2,1,1,0,0,0,0,0,0
3,605137,4,4,0,0,0,0,0,0,0,0,1
4,501896,3,3,2,1,1,0,0,0,0,0,1
5,656669,1,1,0,0,0,0,0,0,0,0,0
6,444379,3,3,0,0,0,0,0,0,0,0,1
7,553869,3,3,0,0,0,0,0,0,0,0,1
8,474568,3,3,1,1,0,0,0,0,0,0,1
9,467100,1,1,0,0,0,0,0,0,0,0,0
10,607471,1,1,1,1,0,0,0,0,0,0,0
11,453281,0,0,0,0,0,0,0,0,0,0,0
12,605795,0,0,0,0,0,0,0,0,0,0,0
13,591741,1,1,0,0,0,0,0,0,0,0,0
14,596720,0,0,0,0,0,0,0,0,0,0,0
