,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,605141,4,3,0,0,0,0,0,1,1,1,0
1,656578,1,1,0,0,0,0,0,0,0,0,0
2,608369,3,3,3,3,0,0,0,1,1,0,0
3,666158,2,1,0,0,0,0,0,0,0,1,1
4,607208,3,3,1,0,0,0,1,4,1,0,1
5,641355,2,2,1,1,0,0,0,0,0,0,0
6,457759,3,3,0,0,0,0,0,0,0,0,0
7,641360,0,0,0,0,0,0,0,0,0,0,0
8,677865,0,0,0,0,0,0,0,0,0,0,0
9,605131,1,1,0,0,0,0,0,0,0,0,1
10,571970,1,1,0,0,0,0,0,0,0,0,0
11,405395,3,3,0,0,0,0,0,0,0,0,2
12,669257,4,3,1,0,1,0,0,0,2,1,0
13,572041,4,3,0,0,0,0,0,0,1,1,0
14,621035,4,2,1,1,0,0,0,0,2,2,1
15,621111,1,1,0,0,0,0,0,0,0,0,1
16,607461,3,3,3,2,0,0,1,4,2,0,0
