,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,621035,5,5,0,0,0,0,0,0,0,0,2
1,605131,5,3,0,0,0,0,0,0,0,2,1
2,571771,4,3,0,0,0,0,0,0,0,1,1
3,400284,1,1,0,0,0,0,0,0,0,0,1
4,461314,2,1,0,0,0,0,0,0,1,1,0
5,592626,3,2,1,1,0,0,0,0,0,1,0
6,518735,5,5,1,0,1,0,0,1,1,0,1
7,641355,4,2,0,0,0,0,0,0,1,2,0
8,624577,4,4,1,0,1,0,0,1,1,0,0
9,571657,4,4,3,3,0,0,0,0,0,0,1
10,547943,2,2,1,0,1,0,0,2,0,0,0
11,451661,0,0,0,0,0,0,0,0,0,0,0
12,571561,0,0,0,0,0,0,0,0,0,0,0
13,520980,0,0,0,0,0,0,0,0,0,0,0
14,608369,1,1,1,1,0,0,0,0,0,0,0
15,518397,0,0,0,0,0,0,0,0,0,0,0
