,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,608385,5,5,2,2,0,0,0,0,1,0,0
1,571466,6,6,1,1,0,0,0,0,1,0,2
2,458015,6,6,1,0,1,0,0,0,0,0,0
3,571697,6,4,2,1,0,0,1,1,2,2,2
4,553993,5,4,1,1,0,0,0,1,0,1,0
5,594988,3,3,1,1,0,0,0,0,0,0,2
6,607468,1,1,1,1,0,0,0,1,0,0,0
7,453172,0,0,0,0,0,0,0,0,0,0,0
8,547179,0,0,0,0,0,0,0,0,0,0,0
9,488810,1,1,0,0,0,0,0,0,0,0,0
10,571670,1,1,0,0,0,0,0,0,0,0,1
11,606299,6,4,1,1,0,0,0,1,0,2,0
12,456701,2,2,1,1,0,0,0,0,0,0,1
13,663432,0,0,0,0,0,0,0,0,0,0,0
14,594807,1,1,0,0,0,0,0,0,0,0,0
15,623451,0,0,0,0,0,0,0,0,0,0,0
16,641525,3,3,0,0,0,0,0,0,0,0,1
17,571740,5,5,0,0,0,0,0,0,0,0,2
