,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,606466,4,4,3,1,1,1,0,0,1,0,0
1,668942,4,4,2,2,0,0,0,1,1,0,0
2,500871,4,3,0,0,0,0,0,0,0,1,0
3,572233,4,4,1,1,0,0,0,0,0,0,1
4,571875,3,3,0,0,0,0,0,1,0,0,1
5,527038,1,1,0,0,0,0,0,0,0,0,0
6,605151,0,0,0,0,0,0,0,0,0,0,0
7,430945,4,4,1,0,1,0,0,0,0,0,1
8,605113,4,3,0,0,0,0,0,0,0,1,1
9,608348,4,2,0,0,0,0,0,0,0,2,1
10,518876,2,2,0,0,0,0,0,0,0,0,0
11,501659,1,1,0,0,0,0,0,0,0,0,1
12,656464,0,0,0,0,0,0,0,0,0,0,0
13,605177,0,0,0,0,0,0,0,0,0,0,0
14,502481,0,0,0,0,0,0,0,0,0,0,0
