,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,453568,6,6,3,2,0,0,1,3,1,0,1
1,596115,6,6,2,0,1,0,1,1,1,0,2
2,571448,6,5,0,0,0,0,0,0,1,1,1
3,502517,5,5,2,2,0,0,0,0,2,0,2
4,435622,5,5,3,1,2,0,0,1,2,0,0
5,641857,5,5,3,2,1,0,0,3,3,0,1
6,606132,5,5,3,2,1,0,0,2,2,0,1
7,455104,5,4,1,1,0,0,0,1,1,1,3
8,663567,2,2,2,2,0,0,0,2,0,0,0
9,622786,1,1,0,0,0,0,0,0,0,0,1
10,621311,1,1,0,0,0,0,0,0,0,0,1
11,543766,0,0,0,0,0,0,0,0,0,0,0
12,459429,0,0,0,0,0,0,0,0,0,0,0
13,448602,1,1,0,0,0,0,0,0,0,0,1
14,451584,0,0,0,0,0,0,0,0,0,0,0
15,592351,0,0,0,0,0,0,0,0,0,0,0
