,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,453568,3,3,3,3,0,0,0,0,2,0,0
1,518934,4,4,3,3,0,0,0,0,1,0,0
2,571448,4,4,2,0,1,0,1,3,2,0,1
3,448602,4,4,1,1,0,0,0,2,0,0,1
4,435622,4,4,1,1,0,0,0,0,0,0,1
5,471865,4,3,1,1,0,0,0,0,2,1,0
6,642162,4,4,2,0,0,0,2,4,2,0,0
7,572863,4,3,0,0,0,0,0,0,0,1,1
8,622608,2,2,0,0,0,0,0,0,0,0,1
9,623184,0,0,0,0,0,0,0,0,0,0,0
10,543734,0,0,0,0,0,0,0,0,0,0,0
11,467827,1,1,0,0,0,0,0,0,0,0,1
12,445197,0,0,0,0,0,0,0,0,0,0,0
13,493603,0,0,0,0,0,0,0,0,0,0,0
14,459429,0,0,0,0,0,0,0,0,0,0,0
15,606132,1,1,0,0,0,0,0,0,0,0,0
16,518813,0,0,0,0,0,0,0,0,0,0,0
