,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,520471,5,5,1,1,0,0,0,0,1,0,1
1,400284,4,4,3,2,0,1,0,0,1,0,0
2,573131,3,3,2,1,1,0,0,2,0,0,0
3,429667,4,4,1,0,0,0,1,1,1,0,2
4,596748,4,3,0,0,0,0,0,0,0,1,0
5,425796,3,3,0,0,0,0,0,0,0,0,1
6,429713,1,1,0,0,0,0,0,0,0,0,1
7,546318,4,4,0,0,0,0,0,0,0,0,2
8,519237,3,2,1,1,0,0,0,0,0,1,1
9,519184,1,1,0,0,0,0,0,0,0,0,0
10,425532,2,1,0,0,0,0,0,0,0,1,0
11,433217,1,1,0,0,0,0,0,0,0,0,0
12,542587,0,0,0,0,0,0,0,0,0,0,0
13,491646,0,0,0,0,0,0,0,0,0,0,0
14,514917,1,0,0,0,0,0,0,0,0,1,0
