,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,546318,5,5,1,1,0,0,0,1,2,0,1
1,656555,6,6,3,0,1,0,2,6,2,0,1
2,571735,0,0,0,0,0,0,0,0,0,0,0
3,592663,6,5,1,0,1,0,0,0,0,1,3
4,547180,5,4,1,0,1,0,0,0,1,1,1
5,665155,1,1,0,0,0,0,0,0,0,0,0
6,457705,5,4,2,2,0,0,0,0,2,1,0
7,605151,0,0,0,0,0,0,0,0,0,0,0
8,665561,1,1,0,0,0,0,0,0,0,0,1
9,664761,4,4,3,3,0,0,0,2,2,0,0
10,663897,5,5,2,1,1,0,0,1,1,0,1
11,591720,5,4,2,0,1,0,1,3,2,1,0
12,605400,2,2,0,0,0,0,0,0,0,0,2
13,624133,0,0,0,0,0,0,0,0,0,0,0
14,663837,1,1,1,1,0,0,0,0,1,0,0
15,641401,0,0,0,0,0,0,0,0,0,0,0
16,543543,1,1,0,0,0,0,0,0,0,0,1
17,621237,0,0,0,0,0,0,0,0,0,0,0
18,608671,1,0,0,0,0,0,0,0,0,1,0
